Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,951.0,583.0,575.0,571.0,564.0,564.0,564.0,564.0,567.0,576.0,589.0,617.0,636.0,657.0,659.0,665.0,708.0,703.0,723.0,735.0,747.0,769.0,773.0,780.0,826.0,819.0,829.0,823.0,895.0,882.0,885.0,900.0
unmatched_applicants,953.0,586.0,577.0,572.0,564.0,564.0,564.0,564.0,564.0,567.0,599.0,611.0,606.0,626.0,665.0,666.0,709.0,712.0,724.0,732.0,755.0,767.0,775.0,779.0,817.0,808.0,828.0,833.0,888.0,886.0,895.0,897.0
unmatched_applicants,952.0,600.0,577.0,566.0,564.0,564.0,564.0,566.0,564.0,574.0,580.0,612.0,625.0,629.0,654.0,674.0,694.0,708.0,721.0,738.0,761.0,758.0,767.0,776.0,823.0,829.0,836.0,842.0,890.0,878.0,912.0,890.0
unmatched_applicants,945.0,587.0,571.0,574.0,564.0,564.0,564.0,564.0,564.0,572.0,584.0,612.0,612.0,636.0,649.0,667.0,692.0,706.0,722.0,733.0,753.0,772.0,774.0,778.0,819.0,822.0,814.0,817.0,880.0,860.0,893.0,882.0
unmatched_applicants,953.0,585.0,571.0,570.0,564.0,564.0,565.0,569.0,564.0,574.0,581.0,615.0,617.0,631.0,659.0,670.0,694.0,721.0,703.0,736.0,745.0,761.0,759.0,781.0,824.0,814.0,827.0,836.0,897.0,871.0,883.0,881.0
unmatched_applicants,971.0,588.0,571.0,572.0,564.0,564.0,564.0,567.0,571.0,572.0,589.0,607.0,624.0,635.0,657.0,666.0,694.0,713.0,726.0,741.0,750.0,771.0,782.0,784.0,823.0,820.0,826.0,820.0,879.0,892.0,881.0,895.0
unmatched_applicants,965.0,593.0,575.0,567.0,564.0,564.0,564.0,567.0,564.0,575.0,593.0,603.0,612.0,632.0,648.0,668.0,707.0,711.0,730.0,739.0,757.0,757.0,761.0,778.0,802.0,831.0,832.0,822.0,879.0,873.0,889.0,894.0
unmatched_applicants,953.0,581.0,582.0,571.0,564.0,564.0,564.0,567.0,564.0,570.0,576.0,598.0,611.0,648.0,659.0,667.0,700.0,692.0,715.0,728.0,766.0,760.0,768.0,780.0,828.0,828.0,827.0,831.0,874.0,884.0,891.0,882.0
unmatched_applicants,959.0,589.0,577.0,569.0,564.0,564.0,564.0,569.0,564.0,573.0,592.0,603.0,623.0,634.0,656.0,672.0,698.0,710.0,724.0,724.0,750.0,761.0,761.0,777.0,831.0,813.0,814.0,828.0,875.0,871.0,890.0,886.0
unmatched_applicants,944.0,592.0,568.0,570.0,564.0,564.0,564.0,564.0,565.0,571.0,581.0,602.0,620.0,633.0,666.0,667.0,698.0,719.0,717.0,718.0,749.0,773.0,760.0,779.0,818.0,820.0,826.0,828.0,900.0,883.0,882.0,877.0
unfilled_spots,387.0,19.0,11.0,7.0,0.0,0.0,0.0,0.0,3.0,12.0,25.0,53.0,72.0,93.0,95.0,101.0,144.0,139.0,159.0,171.0,183.0,205.0,209.0,216.0,262.0,255.0,265.0,259.0,331.0,318.0,321.0,336.0
unfilled_spots,389.0,22.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,47.0,42.0,62.0,101.0,102.0,145.0,148.0,160.0,168.0,191.0,203.0,211.0,215.0,253.0,244.0,264.0,269.0,324.0,322.0,331.0,333.0
unfilled_spots,388.0,36.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,16.0,48.0,61.0,65.0,90.0,110.0,130.0,144.0,157.0,174.0,197.0,194.0,203.0,212.0,259.0,265.0,272.0,278.0,326.0,314.0,348.0,326.0
unfilled_spots,381.0,23.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,48.0,48.0,72.0,85.0,103.0,128.0,142.0,158.0,169.0,189.0,208.0,210.0,214.0,255.0,258.0,250.0,253.0,316.0,296.0,329.0,318.0
unfilled_spots,389.0,21.0,7.0,6.0,0.0,0.0,1.0,5.0,0.0,10.0,17.0,51.0,53.0,67.0,95.0,106.0,130.0,157.0,139.0,172.0,181.0,197.0,195.0,217.0,260.0,250.0,263.0,272.0,333.0,307.0,319.0,317.0
unfilled_spots,407.0,24.0,7.0,8.0,0.0,0.0,0.0,3.0,7.0,8.0,25.0,43.0,60.0,71.0,93.0,102.0,130.0,149.0,162.0,177.0,186.0,207.0,218.0,220.0,259.0,256.0,262.0,256.0,315.0,328.0,317.0,331.0
unfilled_spots,401.0,29.0,11.0,3.0,0.0,0.0,0.0,3.0,0.0,11.0,29.0,39.0,48.0,68.0,84.0,104.0,143.0,147.0,166.0,175.0,193.0,193.0,197.0,214.0,238.0,267.0,268.0,258.0,315.0,309.0,325.0,330.0
unfilled_spots,389.0,17.0,18.0,7.0,0.0,0.0,0.0,3.0,0.0,6.0,12.0,34.0,47.0,84.0,95.0,103.0,136.0,128.0,151.0,164.0,202.0,196.0,204.0,216.0,264.0,264.0,263.0,267.0,310.0,320.0,327.0,318.0
unfilled_spots,395.0,25.0,13.0,5.0,0.0,0.0,0.0,5.0,0.0,9.0,28.0,39.0,59.0,70.0,92.0,108.0,134.0,146.0,160.0,160.0,186.0,197.0,197.0,213.0,267.0,249.0,250.0,264.0,311.0,307.0,326.0,322.0
unfilled_spots,380.0,28.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,17.0,38.0,56.0,69.0,102.0,103.0,134.0,155.0,153.0,154.0,185.0,209.0,196.0,215.0,254.0,256.0,262.0,264.0,336.0,319.0,318.0,313.0
reviews_per_program,233.32881355932204,233.32881355932204,233.32881355932204,233.32881355932204,227.70508474576272,193.9457627118644,121.36271186440678,80.43389830508474,65.89491525423729,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323
reviews_per_program,233.32881355932204,233.32881355932204,233.32881355932204,233.32881355932204,227.9457627118644,191.06101694915253,124.51864406779661,77.98305084745763,68.56271186440678,66.17627118644067,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323
reviews_per_program,233.32881355932204,233.32881355932204,233.32881355932204,233.32881355932204,231.95593220338984,198.96610169491527,130.34237288135594,74.14915254237287,66.1728813559322,66.7728813559322,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323
reviews_per_program,233.32881355932204,233.32881355932204,233.32881355932204,233.32881355932204,231.93898305084747,193.10508474576272,125.34576271186441,81.40677966101696,65.41016949152542,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323
reviews_per_program,233.32881355932204,233.32881355932204,233.32881355932204,233.32881355932204,227.6406779661017,198.44406779661017,132.26779661016948,80.05762711864406,63.43050847457627,66.72542372881355,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323
reviews_per_program,233.32881355932204,233.32881355932204,233.32881355932204,233.32881355932204,232.67457627118645,198.39661016949154,124.53559322033898,77.94915254237289,65.48135593220339,66.76271186440678,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323
reviews_per_program,233.32881355932204,233.32881355932204,233.32881355932204,233.32881355932204,229.16949152542372,192.94915254237287,125.4271186440678,77.58983050847458,59.52203389830508,67.29491525423728,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323
