Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,1320.0,1009.0,1000.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1006.0,1010.0,1026.0,1034.0,1080.0,1102.0,1102.0,1110.0,1167.0,1189.0,1198.0,1228.0,1243.0,1254.0
unmatched_applicants,1306.0,1004.0,1000.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1007.0,1011.0,1023.0,1029.0,1072.0,1109.0,1101.0,1144.0,1158.0,1169.0,1196.0,1225.0,1230.0,1257.0
unmatched_applicants,1300.0,1010.0,1002.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1006.0,1020.0,1021.0,1023.0,1088.0,1095.0,1113.0,1143.0,1152.0,1190.0,1199.0,1225.0,1246.0,1253.0
unmatched_applicants,1308.0,1011.0,1003.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1014.0,1024.0,1021.0,1055.0,1071.0,1096.0,1111.0,1145.0,1168.0,1205.0,1195.0,1230.0,1229.0,1254.0
unmatched_applicants,1319.0,1006.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1009.0,1026.0,1044.0,1076.0,1100.0,1102.0,1150.0,1166.0,1178.0,1197.0,1214.0,1237.0,1257.0
unmatched_applicants,1322.0,1007.0,1000.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1005.0,1016.0,1015.0,1046.0,1063.0,1108.0,1090.0,1131.0,1170.0,1184.0,1211.0,1220.0,1234.0,1263.0
unmatched_applicants,1312.0,1004.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1019.0,1020.0,1002.0,1035.0,1076.0,1092.0,1111.0,1127.0,1178.0,1192.0,1189.0,1224.0,1244.0,1260.0
unmatched_applicants,1327.0,1018.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,999.0,1012.0,1011.0,1067.0,1057.0,1108.0,1130.0,1149.0,1162.0,1179.0,1214.0,1239.0,1242.0,1258.0
unmatched_applicants,1305.0,1009.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1016.0,1033.0,1048.0,1086.0,1089.0,1108.0,1150.0,1173.0,1175.0,1215.0,1215.0,1236.0,1256.0
unmatched_applicants,1312.0,1017.0,1001.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1008.0,998.0,1017.0,1038.0,1050.0,1070.0,1093.0,1126.0,1151.0,1170.0,1189.0,1212.0,1230.0,1235.0,1270.0
unfilled_spots,322.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,28.0,36.0,82.0,104.0,104.0,112.0,169.0,191.0,200.0,230.0,245.0,256.0
unfilled_spots,308.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,25.0,31.0,74.0,111.0,103.0,146.0,160.0,171.0,198.0,227.0,232.0,259.0
unfilled_spots,302.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,23.0,25.0,90.0,97.0,115.0,145.0,154.0,192.0,201.0,227.0,248.0,255.0
unfilled_spots,310.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,23.0,57.0,73.0,98.0,113.0,147.0,170.0,207.0,197.0,232.0,231.0,256.0
unfilled_spots,321.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,46.0,78.0,102.0,104.0,152.0,168.0,180.0,199.0,216.0,239.0,259.0
unfilled_spots,324.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,17.0,48.0,65.0,110.0,92.0,133.0,172.0,186.0,213.0,222.0,236.0,265.0
unfilled_spots,314.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,4.0,37.0,78.0,94.0,113.0,129.0,180.0,194.0,191.0,226.0,246.0,262.0
unfilled_spots,329.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,69.0,59.0,110.0,132.0,151.0,164.0,181.0,216.0,241.0,244.0,260.0
unfilled_spots,307.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,35.0,50.0,88.0,91.0,110.0,152.0,175.0,177.0,217.0,217.0,238.0,258.0
unfilled_spots,314.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,40.0,52.0,72.0,95.0,128.0,153.0,172.0,191.0,214.0,232.0,237.0,272.0
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,542.156,522.276,409.264,248.412,213.532,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,530.272,397.628,262.412,213.42,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,525.552,407.912,258.252,213.272,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,514.884,399.744,258.604,211.848,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,525.396,406.732,253.192,214.692,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,542.076,522.552,402.376,243.24,214.536,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,522.588,415.744,259.436,215.036,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,529.772,393.056,246.252,218.652,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,542.1,526.796,398.056,257.556,214.616,225.244,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
reviews_per_program,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,543.728,519.712,392.924,266.876,213.3,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76,495.752
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9981740870435217,0.9820592114238937,0.9316533266633317,0.8657213221995613,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9990995497748875,0.9819682568557005,0.9306528264132066,0.8651633509062223,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993746873436719,0.9816044385829278,0.9309446389861598,0.8654134759687536,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9977488744372186,0.9816726545090727,0.9323828580957145,0.8656636010312849,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9992496248124062,0.9793305743780981,0.9310488577622145,0.8653942355793282,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999166249791562,0.9985742871435718,0.9810587111737687,0.9326121394030349,0.864990187401393,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986993496748374,0.9814907453726863,0.9308195764548941,0.8647785431177127,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998424212106053,0.9826049388330529,0.9317158579289645,0.8654327163581791,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999166249791562,0.9991495747873937,0.9789894947473737,0.9311530765382692,0.8651633509062223,0.803937683127278,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9982491245622811,0.9808768020373824,0.9298399199599799,0.865548158694732,0.8039734152790681,0.7503751875937968,0.7034767383691846,0.6620957537592326,0.6253126563281641,0.5924014638898396,0.5627813906953477,0.535982276852712,0.5116194460866798,0.4893751223437806,0.46898449224612304,0.4502251125562781,0.4329087620733444,0.41687510421877605,0.40198670763953404,0.38812509703127424,0.3751875937968984,0.3630847681905469
pct_interview_given_nosignal,0.3310478768796163,0.31077660042142286,0.2892383691845923,0.2663105746421598,0.24185426046356512,0.21571130392782598,0.18770099335381976,0.1576158449595168,0.12521645438103668,0.09022511255627814,0.05307862264465566,0.019694629923657482,0.0034449042703169766,5.955358631696801e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3310478768796163,0.31077660042142286,0.2892383691845923,0.2663105746421598,0.24185426046356512,0.21571130392782598,0.18770099335381976,0.1576158449595168,0.12521645438103668,0.09022511255627814,0.05269301317325329,0.019738129934532483,0.003990631679476102,0.00040496438695538246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3310478768796163,0.31077660042142286,0.2892383691845923,0.2663105746421598,0.24185426046356512,0.21571130392782598,0.18770099335381976,0.1576158449595168,0.12521645438103668,0.09022511255627814,0.05257837251959313,0.019912129978032496,0.0038314611851380234,0.0002501250625312656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3310478768796163,0.31077660042142286,0.2892383691845923,0.2663105746421598,0.24185426046356512,0.21571130392782598,0.18770099335381976,0.1576158449595168,0.12521645438103668,0.09022511255627814,0.05325579456394864,0.01987950496987624,0.0030469780344717814,9.528573810714881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3310478768796163,0.31077660042142286,0.2892383691845923,0.2663105746421598,0.24185426046356512,0.21571130392782598,0.18770099335381976,0.1576158449595168,0.12521645438103668,0.09022511255627814,0.05263048190762048,0.02099963024990756,0.0037746145800172815,0.0002620357797946592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3310478768796163,0.31077660042142286,0.2892383691845923,0.2663105746421598,0.24185426046356512,0.21571130392782598,0.18770099335381976,0.1576158449595168,0.12521645438103668,0.09025512756378189,0.05291187260296815,0.02017313004328251,0.0029219155032061484,0.0005121608423259248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
