Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,642.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,571.0,579.0,587.0,595.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,604.0,613.0,617.0
unmatched_applicants,638.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,574.0,578.0,586.0,593.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,608.0,615.0
unmatched_applicants,642.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,566.0,571.0,579.0,584.0,595.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,605.0,606.0,615.0
unmatched_applicants,640.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,566.0,574.0,579.0,586.0,594.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,609.0,618.0
unmatched_applicants,640.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,572.0,577.0,584.0,595.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,606.0,608.0,616.0
unmatched_applicants,642.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,573.0,578.0,586.0,592.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,605.0,612.0
unmatched_applicants,640.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,565.0,576.0,578.0,586.0,593.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,609.0,620.0
unmatched_applicants,640.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,564.0,568.0,579.0,588.0,594.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,605.0,606.0,615.0
unmatched_applicants,642.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,574.0,579.0,587.0,593.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,606.0,606.0,618.0
unmatched_applicants,643.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,563.0,567.0,570.0,579.0,586.0,592.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,602.0,613.0
unfilled_spots,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,17.0,25.0,33.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,42.0,51.0,55.0
unfilled_spots,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,16.0,24.0,31.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,53.0
unfilled_spots,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,17.0,22.0,33.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,43.0,44.0,53.0
unfilled_spots,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,17.0,24.0,32.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,47.0,56.0
unfilled_spots,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,15.0,22.0,33.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,46.0,54.0
unfilled_spots,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,24.0,30.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,43.0,50.0
