Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unmatched_applicants,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.717948717948715,54.82051282051282,51.73076923076923,51.34615384615385,50.3974358974359,51.43589743589744,53.166666666666664
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.82051282051282,52.98717948717949,51.17948717948718,50.705128205128204,51.82051282051282,53.12820512820513
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.69230769230769,53.08974358974359,53.52564102564103,50.76923076923077,50.97435897435897,51.41025641025641,53.12820512820513
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.666666666666664,54.64102564102564,53.705128205128204,52.243589743589745,51.37179487179487,50.42307692307692,51.93589743589744,53.06410256410256
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.666666666666664,54.11538461538461,52.85897435897436,51.0,51.05128205128205,51.34615384615385,53.1025641025641
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.333333333333336,54.782051282051285,52.11538461538461,51.47435897435897,50.56410256410256,51.666666666666664,53.02564102564103
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.743589743589745,54.34615384615385,52.07692307692308,51.32051282051282,50.47435897435897,51.3974358974359,53.06410256410256
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.46153846153846,54.11538461538461,52.58974358974359,52.34615384615385,51.11538461538461,51.55128205128205,52.97435897435897
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.743589743589745,53.93589743589744,52.69230769230769,50.282051282051285,50.87179487179487,51.44871794871795,52.92307692307692
reviews_per_program,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.705128205128204,53.782051282051285,52.06410256410256,50.91025641025641,50.62820512820513,51.05128205128205,52.97435897435897
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9988344988344988,0.9825174825174825,0.9621741894469167,0.946969696969697,0.9236148466917697,0.8863636363636364
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976689976689976,0.9912587412587412,0.9704386522568341,0.9440559440559441,0.9142011834319527,0.8878621378621379
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995629370629371,0.9976689976689976,0.9923076923076923,0.9647171010807375,0.9402680652680653,0.9123184507799892,0.8931068931068931
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961149961149961,0.9891608391608392,0.9752066115702479,0.9379370629370629,0.9217321140398064,0.8911088911088911
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984459984459985,0.9902097902097902,0.9748887476160203,0.9463869463869464,0.9230769230769231,0.8891108891108891
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9978146853146853,0.9992229992229992,0.990909090909091,0.9748887476160203,0.9440559440559441,0.9225389994620764,0.8871128871128872
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995629370629371,0.9968919968919969,0.9940559440559441,0.9736172917991099,0.9379370629370629,0.922270037654653,0.8781218781218781
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995629370629371,0.9996114996114996,0.9895104895104895,0.9771137952956135,0.9527972027972028,0.9246906939214632,0.8916083916083916
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9968919968919969,0.9846153846153847,0.9767959313413859,0.9513403263403264,0.9236148466917697,0.8858641358641358
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991258741258742,0.9957264957264957,0.984965034965035,0.9758423394787031,0.9443473193473193,0.9206562668101129,0.8846153846153846
pct_interview_given_nosignal,0.8582750582750582,0.8451548451548452,0.8472296933835395,0.8205128205128205,0.8089637635092181,0.7842657342657343,0.752913752913753,0.7320804195804196,0.6858141858141859,0.6625874125874126,0.5979020979020979,0.5646853146853147,0.5303030303030303,0.4370629370629371,0.479020979020979
pct_interview_given_nosignal,0.848951048951049,0.8491508491508492,0.8378160301237224,0.8202214452214452,0.8038779402415767,0.7804195804195804,0.7634032634032634,0.7215909090909091,0.6938061938061938,0.6526806526806527,0.6111888111888112,0.5262237762237763,0.49184149184149184,0.4965034965034965,0.42657342657342656
pct_interview_given_nosignal,0.8573426573426574,0.8521478521478522,0.8388918773534159,0.8196386946386947,0.7978385251112524,0.7961538461538461,0.763014763014763,0.7416958041958042,0.6883116883116883,0.6520979020979021,0.5979020979020979,0.5716783216783217,0.5337995337995338,0.46853146853146854,0.46153846153846156
pct_interview_given_nosignal,0.8536130536130536,0.8568931068931069,0.8407746100053792,0.828088578088578,0.8080101716465353,0.7951048951048951,0.7599067599067599,0.7565559440559441,0.6903096903096904,0.6520979020979021,0.6041958041958042,0.5533216783216783,0.5034965034965035,0.5087412587412588,0.43356643356643354
