Parameter,0,1,2,3,4
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unmatched_applicants,998.0,998.0,998.0,998.0,998.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
reviews_per_program,95.952,95.952,95.952,95.952,95.952
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.9621060530265133,0.956128064032016,0.9410955477738869,0.9244622311155578,0.8834417208604303
pct_interview_given_nosignal,0.9600633650158412,0.9494747373686844,0.9385942971485743,0.924712356178089,0.8864432216108054
pct_interview_given_nosignal,0.9591045522761381,0.9524262131065533,0.9369059529764883,0.9256294814073703,0.884192096048024
pct_interview_given_nosignal,0.9616891779222945,0.9551275637818909,0.9400325162581291,0.9210438552609638,0.8868184092046023
pct_interview_given_nosignal,0.9619393029848258,0.9540770385192596,0.9474737368684342,0.9273803568450892,0.8755627813906953
pct_interview_given_nosignal,0.9596464899116225,0.9514257128564282,0.942096048024012,0.919959979989995,0.8810655327663832
pct_interview_given_nosignal,0.957728864432216,0.9524762381190596,0.9443471735867934,0.9197098549274637,0.8939469734867433
pct_interview_given_nosignal,0.9632733033183258,0.9479239619809905,0.9403451725862931,0.9182091045522761,0.8774387193596799
pct_interview_given_nosignal,0.9616891779222945,0.9555777888944472,0.939719859929965,0.9242121060530265,0.8951975987993998
pct_interview_given_nosignal,0.9613973653493413,0.9511255627813907,0.9420335167583792,0.9265466066366517,0.8748124062031015
pct_interview_given_application,0.9621060530265133,0.9634400533600134,0.9607303651825913,0.9622311155577788,0.9611472402868101
pct_interview_given_application,0.9600633650158412,0.9578956144739036,0.9590628647657162,0.9623561780890445,0.9621477405369351
pct_interview_given_application,0.9591045522761381,0.9603551775887944,0.9579373019843255,0.9628147407036852,0.9613973653493413
pct_interview_given_application,0.9616891779222945,0.9626063031515758,0.9600216775054193,0.9605219276304819,0.9622728030682007
pct_interview_given_application,0.9619393029848258,0.9617308654327164,0.9649824912456229,0.9636901784225446,0.9585209271302317
pct_interview_given_application,0.9596464899116225,0.9595214273803568,0.9613973653493413,0.9599799899949975,0.9603551775887944
pct_interview_given_application,0.957728864432216,0.9603968650992163,0.9628981157245289,0.9598549274637319,0.9646489911622478
pct_interview_given_application,0.9632733033183258,0.9566033016508254,0.9602301150575288,0.9591045522761381,0.95914623978656
pct_interview_given_application,0.9616891779222945,0.9629814907453726,0.95981323995331,0.9621060530265133,0.9650658662664666
pct_interview_given_application,0.9613973653493413,0.9592713023178255,0.9613556778389195,0.9632733033183258,0.9582708020677005
pct_of_app_match_via_signal_given_matched,0.0,0.9756666666666667,0.9913333333333333,0.9976666666666667,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9703333333333334,0.991,0.9983333333333333,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.977,0.988,0.9986666666666667,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9676666666666667,0.9886666666666667,0.999,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9786666666666667,0.99,0.9996666666666667,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9713333333333334,0.9926666666666667,0.9976666666666667,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9766666666666667,0.9886666666666667,0.997,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9746666666666667,0.9913333333333333,0.997,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9836666666666667,0.9946666666666667,0.9993333333333333,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9776666666666667,0.9913333333333333,0.9986666666666667,1.0
