Parameter,0,1,2,3,4,5
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unmatched_applicants,271.0,271.0,271.0,271.0,271.0,271.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,170.85714285714286,170.85714285714286,99.42857142857143,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,80.42857142857143,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,99.92857142857143,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,110.07142857142857,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,99.42857142857143,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,95.64285714285714,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,113.21428571428571,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,95.57142857142857,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,81.85714285714286,64.07142857142857,85.42857142857143,106.78571428571429
reviews_per_program,170.85714285714286,170.85714285714286,81.35714285714286,64.07142857142857,85.42857142857143,106.78571428571429
pct_interview_given_signal,0.0,1.0,0.9013377926421404,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8946488294314381,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8929765886287625,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8996655518394648,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8963210702341137,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8846153846153846,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.903010033444816,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8963210702341137,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8946488294314381,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_signal,0.0,1.0,0.8896321070234113,0.6243032329988851,0.4682274247491639,0.3745819397993311
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.011705685618729096,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.013935340022296544,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.014492753623188406,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.012263099219620958,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.013377926421404682,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.017279821627647716,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.011148272017837236,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.013377926421404682,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.013935340022296544,0.0,0.0,0.0
pct_interview_given_nosignal,0.23411371237458195,0.12470138557095078,0.01560758082497213,0.0,0.0,0.0
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_interview_given_application,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195,0.23411371237458195
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0
