Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
unmatched_applicants,10666.0,6535.0,6524.0,6519.0,6519.0,6519.0,6540.0,6695.0,6684.0,6862.0,7084.0,7244.0,7317.0,7433.0,7566.0,7654.0,7930.0,7983.0,8027.0,8077.0,8517.0,8543.0,8587.0,8591.0,9238.0,9191.0,9222.0,9295.0,10023.0,9971.0,10071.0,10028.0,10720.0
unmatched_applicants,10735.0,6547.0,6525.0,6519.0,6519.0,6519.0,6541.0,6647.0,6646.0,6863.0,7044.0,7223.0,7326.0,7432.0,7581.0,7674.0,7940.0,7976.0,8065.0,8099.0,8539.0,8569.0,8599.0,8609.0,9207.0,9197.0,9265.0,9222.0,9938.0,10029.0,10006.0,9972.0,10625.0
unmatched_applicants,10711.0,6533.0,6520.0,6519.0,6519.0,6519.0,6528.0,6658.0,6635.0,6834.0,7076.0,7230.0,7292.0,7433.0,7559.0,7653.0,7944.0,7993.0,8063.0,8070.0,8490.0,8594.0,8610.0,8675.0,9241.0,9226.0,9245.0,9250.0,9988.0,10051.0,10065.0,9983.0,10693.0
unmatched_applicants,10716.0,6540.0,6519.0,6519.0,6519.0,6519.0,6548.0,6649.0,6653.0,6850.0,7026.0,7219.0,7311.0,7452.0,7551.0,7684.0,7905.0,7986.0,8045.0,8073.0,8540.0,8562.0,8661.0,8567.0,9231.0,9225.0,9238.0,9246.0,10013.0,9983.0,10049.0,10016.0,10666.0
unmatched_applicants,10670.0,6534.0,6522.0,6519.0,6519.0,6519.0,6532.0,6648.0,6667.0,6893.0,7062.0,7240.0,7320.0,7456.0,7562.0,7669.0,7961.0,8014.0,8037.0,8096.0,8507.0,8573.0,8597.0,8623.0,9183.0,9221.0,9307.0,9305.0,10021.0,10030.0,10076.0,9942.0,10650.0
unmatched_applicants,10667.0,6535.0,6523.0,6519.0,6519.0,6519.0,6538.0,6652.0,6670.0,6835.0,7058.0,7264.0,7299.0,7441.0,7572.0,7689.0,7934.0,7949.0,8060.0,8072.0,8527.0,8640.0,8603.0,8566.0,9259.0,9267.0,9270.0,9318.0,9981.0,10030.0,9956.0,10046.0,10691.0
unmatched_applicants,10706.0,6554.0,6523.0,6519.0,6519.0,6519.0,6526.0,6661.0,6639.0,6859.0,7042.0,7259.0,7321.0,7441.0,7546.0,7636.0,7919.0,8018.0,8030.0,8123.0,8570.0,8601.0,8638.0,8615.0,9269.0,9202.0,9250.0,9314.0,10033.0,9952.0,10057.0,9961.0,10679.0
unmatched_applicants,10646.0,6539.0,6521.0,6519.0,6519.0,6519.0,6533.0,6642.0,6669.0,6843.0,7034.0,7225.0,7308.0,7461.0,7567.0,7696.0,7888.0,7966.0,8064.0,8080.0,8511.0,8537.0,8522.0,8675.0,9247.0,9271.0,9205.0,9301.0,10016.0,9992.0,10001.0,10036.0,10677.0
unmatched_applicants,10688.0,6542.0,6526.0,6520.0,6519.0,6519.0,6535.0,6675.0,6664.0,6876.0,7067.0,7227.0,7333.0,7451.0,7538.0,7694.0,7915.0,7951.0,8023.0,8115.0,8508.0,8588.0,8617.0,8604.0,9210.0,9291.0,9274.0,9253.0,10033.0,9920.0,9965.0,10006.0,10671.0
unmatched_applicants,10692.0,6542.0,6519.0,6519.0,6519.0,6523.0,6542.0,6642.0,6653.0,6848.0,7046.0,7219.0,7334.0,7419.0,7562.0,7670.0,7940.0,8002.0,8059.0,8090.0,8520.0,8566.0,8576.0,8567.0,9187.0,9307.0,9281.0,9258.0,10039.0,10005.0,10009.0,10044.0,10655.0
unfilled_spots,4147.0,16.0,5.0,0.0,0.0,0.0,21.0,176.0,165.0,343.0,565.0,725.0,798.0,914.0,1047.0,1135.0,1411.0,1464.0,1508.0,1558.0,1998.0,2024.0,2068.0,2072.0,2719.0,2672.0,2703.0,2776.0,3504.0,3452.0,3552.0,3509.0,4201.0
unfilled_spots,4216.0,28.0,6.0,0.0,0.0,0.0,22.0,128.0,127.0,344.0,525.0,704.0,807.0,913.0,1062.0,1155.0,1421.0,1457.0,1546.0,1580.0,2020.0,2050.0,2080.0,2090.0,2688.0,2678.0,2746.0,2703.0,3419.0,3510.0,3487.0,3453.0,4106.0
unfilled_spots,4192.0,14.0,1.0,0.0,0.0,0.0,9.0,139.0,116.0,315.0,557.0,711.0,773.0,914.0,1040.0,1134.0,1425.0,1474.0,1544.0,1551.0,1971.0,2075.0,2091.0,2156.0,2722.0,2707.0,2726.0,2731.0,3469.0,3532.0,3546.0,3464.0,4174.0
unfilled_spots,4197.0,21.0,0.0,0.0,0.0,0.0,29.0,130.0,134.0,331.0,507.0,700.0,792.0,933.0,1032.0,1165.0,1386.0,1467.0,1526.0,1554.0,2021.0,2043.0,2142.0,2048.0,2712.0,2706.0,2719.0,2727.0,3494.0,3464.0,3530.0,3497.0,4147.0
