Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,817.0,587.0,576.0,570.0,564.0,564.0,568.0,569.0,572.0,586.0,610.0,646.0,656.0,674.0,697.0,711.0,739.0,740.0,752.0,772.0,797.0,799.0,817.0
unmatched_applicants,827.0,581.0,580.0,577.0,564.0,564.0,564.0,577.0,580.0,582.0,609.0,630.0,658.0,661.0,691.0,708.0,732.0,748.0,748.0,758.0,797.0,806.0,820.0
unmatched_applicants,823.0,586.0,578.0,573.0,564.0,564.0,564.0,566.0,574.0,594.0,606.0,631.0,656.0,670.0,693.0,692.0,727.0,732.0,764.0,760.0,803.0,798.0,802.0
unmatched_applicants,819.0,593.0,572.0,571.0,564.0,564.0,567.0,577.0,573.0,593.0,609.0,623.0,661.0,678.0,698.0,700.0,724.0,747.0,748.0,747.0,801.0,805.0,824.0
unmatched_applicants,823.0,586.0,584.0,568.0,564.0,564.0,565.0,569.0,568.0,602.0,605.0,630.0,631.0,690.0,684.0,708.0,740.0,749.0,741.0,756.0,805.0,811.0,817.0
unmatched_applicants,837.0,576.0,574.0,564.0,564.0,564.0,564.0,570.0,576.0,578.0,612.0,631.0,650.0,670.0,695.0,719.0,737.0,743.0,758.0,758.0,797.0,806.0,813.0
unmatched_applicants,816.0,594.0,570.0,568.0,564.0,564.0,564.0,580.0,567.0,588.0,605.0,635.0,652.0,677.0,698.0,703.0,736.0,758.0,753.0,762.0,793.0,813.0,816.0
unmatched_applicants,813.0,576.0,583.0,569.0,564.0,564.0,564.0,568.0,576.0,583.0,598.0,635.0,657.0,681.0,705.0,703.0,735.0,752.0,757.0,755.0,797.0,800.0,814.0
unmatched_applicants,816.0,583.0,570.0,571.0,564.0,564.0,564.0,572.0,578.0,590.0,620.0,628.0,652.0,681.0,694.0,724.0,742.0,762.0,750.0,754.0,812.0,791.0,814.0
unmatched_applicants,806.0,583.0,572.0,565.0,564.0,566.0,564.0,572.0,565.0,596.0,612.0,657.0,651.0,672.0,691.0,706.0,737.0,753.0,756.0,766.0,792.0,819.0,806.0
unfilled_spots,253.0,23.0,12.0,6.0,0.0,0.0,4.0,5.0,8.0,22.0,46.0,82.0,92.0,110.0,133.0,147.0,175.0,176.0,188.0,208.0,233.0,235.0,253.0
unfilled_spots,263.0,17.0,16.0,13.0,0.0,0.0,0.0,13.0,16.0,18.0,45.0,66.0,94.0,97.0,127.0,144.0,168.0,184.0,184.0,194.0,233.0,242.0,256.0
unfilled_spots,259.0,22.0,14.0,9.0,0.0,0.0,0.0,2.0,10.0,30.0,42.0,67.0,92.0,106.0,129.0,128.0,163.0,168.0,200.0,196.0,239.0,234.0,238.0
unfilled_spots,255.0,29.0,8.0,7.0,0.0,0.0,3.0,13.0,9.0,29.0,45.0,59.0,97.0,114.0,134.0,136.0,160.0,183.0,184.0,183.0,237.0,241.0,260.0
unfilled_spots,259.0,22.0,20.0,4.0,0.0,0.0,1.0,5.0,4.0,38.0,41.0,66.0,67.0,126.0,120.0,144.0,176.0,185.0,177.0,192.0,241.0,247.0,253.0
unfilled_spots,273.0,12.0,10.0,0.0,0.0,0.0,0.0,6.0,12.0,14.0,48.0,67.0,86.0,106.0,131.0,155.0,173.0,179.0,194.0,194.0,233.0,242.0,249.0
unfilled_spots,252.0,30.0,6.0,4.0,0.0,0.0,0.0,16.0,3.0,24.0,41.0,71.0,88.0,113.0,134.0,139.0,172.0,194.0,189.0,198.0,229.0,249.0,252.0
unfilled_spots,249.0,12.0,19.0,5.0,0.0,0.0,0.0,4.0,12.0,19.0,34.0,71.0,93.0,117.0,141.0,139.0,171.0,188.0,193.0,191.0,233.0,236.0,250.0
unfilled_spots,252.0,19.0,6.0,7.0,0.0,0.0,0.0,8.0,14.0,26.0,56.0,64.0,88.0,117.0,130.0,160.0,178.0,198.0,186.0,190.0,248.0,227.0,250.0
unfilled_spots,242.0,19.0,8.0,1.0,0.0,2.0,0.0,8.0,1.0,32.0,48.0,93.0,87.0,108.0,127.0,142.0,173.0,189.0,192.0,202.0,228.0,255.0,242.0
reviews_per_program,167.70508474576272,167.70508474576272,167.70508474576272,167.23728813559322,151.08474576271186,110.50847457627118,67.96271186440678,55.39322033898305,58.66779661016949,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339
reviews_per_program,167.70508474576272,167.70508474576272,167.70508474576272,167.70508474576272,156.21694915254238,107.34915254237288,68.21694915254237,55.41016949152542,58.33220338983051,65.62372881355932,72.91525423728814,80.20677966101695,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339
