Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,42.25,42.25,42.25,38.05,33.225,28.325,27.875,29.35,30.175,30.55,32.85,35.75,39.0
reviews_per_program,42.25,42.25,42.25,40.65,35.275,30.15,27.675,28.8,29.45,31.525,33.1,35.75,39.0
reviews_per_program,42.25,42.25,42.25,40.35,34.2,30.525,28.025,29.15,29.675,30.725,33.625,35.75,39.0
reviews_per_program,42.25,42.25,42.25,40.9,32.475,28.525,28.325,28.75,30.45,31.2,32.5,36.125,39.0
reviews_per_program,42.25,42.25,41.525,40.925,35.725,26.75,29.025,28.875,29.9,30.6,33.175,36.125,39.0
reviews_per_program,42.25,42.25,42.25,40.925,32.875,27.375,28.025,29.6,29.775,30.075,33.05,35.75,39.0
reviews_per_program,42.25,42.25,42.25,40.05,34.9,29.75,28.65,29.675,29.3,31.025,32.5,35.975,39.0
reviews_per_program,42.25,42.25,42.25,40.425,35.5,28.125,27.65,29.85,30.55,30.35,32.7,35.75,39.15
reviews_per_program,42.25,42.25,41.65,41.0,34.15,30.85,27.225,29.025,30.0,30.55,33.275,36.05,39.0
reviews_per_program,42.25,42.25,41.625,40.325,33.0,30.075,27.45,28.625,29.775,31.375,32.5,36.0,39.0
pct_interview_given_signal,0.0,1.0,1.0,0.9871794871794872,0.9788461538461538,0.8830769230769231,0.8243589743589743,0.7604395604395604,0.6961538461538461,0.6358974358974359,0.5807692307692308,0.5286713286713287,0.4846153846153846
pct_interview_given_signal,0.0,1.0,1.0,0.9948717948717949,0.9403846153846154,0.9076923076923077,0.8346153846153846,0.7549450549450549,0.6932692307692307,0.6273504273504273,0.5776923076923077,0.5286713286713287,0.4846153846153846
pct_interview_given_signal,0.0,1.0,1.0,0.9923076923076923,0.9519230769230769,0.9,0.8115384615384615,0.7604395604395604,0.6846153846153846,0.6333333333333333,0.5776923076923077,0.5286713286713287,0.4846153846153846
pct_interview_given_signal,0.0,1.0,1.0,0.9923076923076923,0.9519230769230769,0.8984615384615384,0.8038461538461539,0.7483516483516484,0.6855769230769231,0.635042735042735,0.5815384615384616,0.527972027972028,0.4846153846153846
pct_interview_given_signal,0.0,1.0,1.0,0.9948717948717949,0.9769230769230769,0.8953846153846153,0.8012820512820513,0.7516483516483516,0.6961538461538461,0.6401709401709401,0.5738461538461539,0.5258741258741259,0.4846153846153846
