Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,7745.0,6530.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6523.0,6534.0,6588.0,6583.0,6695.0,6754.0,6846.0,6893.0,6934.0,7040.0,7137.0,7159.0,7240.0,7282.0,7375.0,7401.0,7442.0,7531.0,7562.0,7630.0
unmatched_applicants,7721.0,6537.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6526.0,6545.0,6587.0,6590.0,6678.0,6747.0,6862.0,6856.0,6954.0,7056.0,7111.0,7144.0,7234.0,7295.0,7340.0,7395.0,7436.0,7508.0,7571.0,7610.0
unmatched_applicants,7728.0,6531.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6535.0,6592.0,6587.0,6687.0,6787.0,6874.0,6850.0,6940.0,7075.0,7117.0,7184.0,7256.0,7305.0,7349.0,7358.0,7449.0,7486.0,7542.0,7622.0
unmatched_applicants,7769.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6544.0,6625.0,6612.0,6663.0,6769.0,6899.0,6884.0,6958.0,7049.0,7148.0,7125.0,7229.0,7294.0,7345.0,7407.0,7436.0,7496.0,7551.0,7643.0
unmatched_applicants,7749.0,6527.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6520.0,6543.0,6579.0,6606.0,6684.0,6746.0,6871.0,6849.0,6972.0,7078.0,7148.0,7163.0,7254.0,7313.0,7385.0,7404.0,7435.0,7500.0,7541.0,7600.0
unmatched_applicants,7734.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6524.0,6549.0,6589.0,6606.0,6717.0,6775.0,6879.0,6858.0,6946.0,7055.0,7118.0,7135.0,7216.0,7316.0,7389.0,7353.0,7456.0,7504.0,7557.0,7606.0
unmatched_applicants,7724.0,6520.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6528.0,6562.0,6597.0,6571.0,6674.0,6771.0,6866.0,6880.0,6983.0,7076.0,7117.0,7139.0,7200.0,7302.0,7370.0,7407.0,7465.0,7517.0,7542.0,7623.0
unmatched_applicants,7734.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6549.0,6570.0,6603.0,6699.0,6729.0,6877.0,6849.0,6951.0,7053.0,7166.0,7155.0,7252.0,7300.0,7376.0,7407.0,7453.0,7499.0,7553.0,7563.0
unmatched_applicants,7722.0,6530.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6536.0,6600.0,6566.0,6685.0,6786.0,6877.0,6852.0,6946.0,7041.0,7127.0,7150.0,7224.0,7347.0,7374.0,7391.0,7445.0,7529.0,7546.0,7625.0
unmatched_applicants,7709.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6552.0,6566.0,6599.0,6698.0,6758.0,6883.0,6839.0,6948.0,7055.0,7113.0,7165.0,7242.0,7281.0,7358.0,7373.0,7441.0,7499.0,7540.0,7623.0
unfilled_spots,1226.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,69.0,64.0,176.0,235.0,327.0,374.0,415.0,521.0,618.0,640.0,721.0,763.0,856.0,882.0,923.0,1012.0,1043.0,1111.0
unfilled_spots,1202.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,26.0,68.0,71.0,159.0,228.0,343.0,337.0,435.0,537.0,592.0,625.0,715.0,776.0,821.0,876.0,917.0,989.0,1052.0,1091.0
unfilled_spots,1209.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,73.0,68.0,168.0,268.0,355.0,331.0,421.0,556.0,598.0,665.0,737.0,786.0,830.0,839.0,930.0,967.0,1023.0,1103.0
unfilled_spots,1250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,106.0,93.0,144.0,250.0,380.0,365.0,439.0,530.0,629.0,606.0,710.0,775.0,826.0,888.0,917.0,977.0,1032.0,1124.0
unfilled_spots,1230.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,60.0,87.0,165.0,227.0,352.0,330.0,453.0,559.0,629.0,644.0,735.0,794.0,866.0,885.0,916.0,981.0,1022.0,1081.0
unfilled_spots,1215.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,70.0,87.0,198.0,256.0,360.0,339.0,427.0,536.0,599.0,616.0,697.0,797.0,870.0,834.0,937.0,985.0,1038.0,1087.0
unfilled_spots,1205.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,43.0,78.0,52.0,155.0,252.0,347.0,361.0,464.0,557.0,598.0,620.0,681.0,783.0,851.0,888.0,946.0,998.0,1023.0,1104.0
unfilled_spots,1215.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,51.0,84.0,180.0,210.0,358.0,330.0,432.0,534.0,647.0,636.0,733.0,781.0,857.0,888.0,934.0,980.0,1034.0,1044.0
unfilled_spots,1203.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,81.0,47.0,166.0,267.0,358.0,333.0,427.0,522.0,608.0,631.0,705.0,828.0,855.0,872.0,926.0,1010.0,1027.0,1106.0
unfilled_spots,1190.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,47.0,80.0,179.0,239.0,364.0,320.0,429.0,536.0,594.0,646.0,723.0,762.0,839.0,854.0,922.0,980.0,1021.0,1104.0
reviews_per_program,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,870.5039577836411,656.1160949868074,312.1622691292876,249.43007915567281,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387
reviews_per_program,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,873.0501319261214,658.467018469657,310.78891820580475,251.88918205804748,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387
reviews_per_program,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,864.6992084432718,648.5527704485488,310.81398416886543,251.93007915567281,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387
reviews_per_program,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,881.410290237467,873.240105540897,659.2044854881267,311.7137203166227,251.778364116095,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839,384.20448548812664,406.80474934036937,429.40501319261216,452.0052770448549,474.6055408970976,497.20580474934036,519.8060686015831,542.4063324538258,565.0065963060686,587.6068601583113,610.2071240105541,632.8073878627969,655.4076517150396,678.0079155672823,700.6081794195251,723.2084432717678,745.8087071240105,768.4089709762533,791.009234828496,813.6094986807387
