Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,1160.0,881.0,871.0,863.0,863.0,863.0,863.0,863.0,876.0,895.0,975.0,996.0,1036.0,1076.0,1134.0
unmatched_applicants,1160.0,878.0,865.0,872.0,863.0,863.0,863.0,866.0,868.0,902.0,950.0,998.0,1025.0,1112.0,1132.0
unmatched_applicants,1177.0,878.0,889.0,868.0,863.0,863.0,863.0,863.0,878.0,896.0,941.0,1000.0,1056.0,1092.0,1143.0
unmatched_applicants,1175.0,886.0,872.0,867.0,863.0,863.0,863.0,869.0,874.0,913.0,963.0,1012.0,1061.0,1097.0,1134.0
unmatched_applicants,1169.0,884.0,876.0,865.0,863.0,863.0,863.0,866.0,866.0,908.0,960.0,1008.0,1057.0,1108.0,1128.0
unmatched_applicants,1170.0,887.0,874.0,865.0,863.0,863.0,863.0,863.0,872.0,912.0,966.0,1025.0,1073.0,1101.0,1114.0
unmatched_applicants,1154.0,883.0,878.0,873.0,863.0,863.0,863.0,864.0,868.0,896.0,972.0,1012.0,1049.0,1086.0,1137.0
unmatched_applicants,1156.0,893.0,868.0,868.0,863.0,863.0,863.0,874.0,867.0,899.0,955.0,1004.0,1043.0,1095.0,1128.0
unmatched_applicants,1167.0,889.0,872.0,864.0,863.0,863.0,863.0,867.0,867.0,904.0,973.0,1008.0,1046.0,1121.0,1140.0
unmatched_applicants,1182.0,887.0,880.0,864.0,863.0,863.0,863.0,866.0,869.0,906.0,958.0,1003.0,1044.0,1085.0,1132.0
unfilled_spots,297.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,32.0,112.0,133.0,173.0,213.0,271.0
unfilled_spots,297.0,15.0,2.0,9.0,0.0,0.0,0.0,3.0,5.0,39.0,87.0,135.0,162.0,249.0,269.0
unfilled_spots,314.0,15.0,26.0,5.0,0.0,0.0,0.0,0.0,15.0,33.0,78.0,137.0,193.0,229.0,280.0
unfilled_spots,312.0,23.0,9.0,4.0,0.0,0.0,0.0,6.0,11.0,50.0,100.0,149.0,198.0,234.0,271.0
unfilled_spots,306.0,21.0,13.0,2.0,0.0,0.0,0.0,3.0,3.0,45.0,97.0,145.0,194.0,245.0,265.0
unfilled_spots,307.0,24.0,11.0,2.0,0.0,0.0,0.0,0.0,9.0,49.0,103.0,162.0,210.0,238.0,251.0
unfilled_spots,291.0,20.0,15.0,10.0,0.0,0.0,0.0,1.0,5.0,33.0,109.0,149.0,186.0,223.0,274.0
unfilled_spots,293.0,30.0,5.0,5.0,0.0,0.0,0.0,11.0,4.0,36.0,92.0,141.0,180.0,232.0,265.0
unfilled_spots,304.0,26.0,9.0,1.0,0.0,0.0,0.0,4.0,4.0,41.0,110.0,145.0,183.0,258.0,277.0
unfilled_spots,319.0,24.0,17.0,1.0,0.0,0.0,0.0,3.0,6.0,43.0,95.0,140.0,181.0,222.0,269.0
reviews_per_program,239.88,239.88,239.88,239.88,239.88,207.736,121.7,113.488,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,238.568,206.184,122.96,112.948,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,239.88,200.252,124.856,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,239.88,206.712,122.764,114.988,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,238.312,206.296,128.304,113.012,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,239.156,199.468,124.076,112.468,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,239.168,209.3,128.644,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,239.152,198.712,129.088,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,238.472,205.26,129.764,111.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888
reviews_per_program,239.88,239.88,239.88,239.88,238.432,203.084,121.932,112.944,127.936,143.928,159.92,175.912,191.904,207.896,223.888
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9886443221610806,0.9043688510922128,0.7839276781247767,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9996248124062032,0.9864432216108054,0.9034517258629314,0.7837490173658258,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9842421210605302,0.9018676004669001,0.7841420710355178,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9880940470235118,0.9036601634150409,0.7834631601515043,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9994372186093047,0.987143571785893,0.9013256628314157,0.7836775530622454,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9999374687343672,0.9861430715357679,0.9039102884775722,0.7840348745801472,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9999374687343672,0.9878439219609805,0.900908787727197,0.7841420710355178,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9998749374687343,0.9873936968484243,0.9011172252793063,0.7841420710355178,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9997498749374687,0.9849424712356178,0.9013256628314157,0.7841420710355178,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9996248124062032,0.9881940970485242,0.9023261630815408,0.7838919459729865,0.686124312156078,0.6098882774720694,0.5488994497248624,0.49899949974987495,0.45741620810405204,0.4222303459422019,0.3920710355177589
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1353631361135113,0.05457728864432216,0.006975710077260853,0.00018759379689844922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1354995679658011,0.05567783891945973,0.007587126896781724,0.00034392196098049024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1353631361135113,0.0567783891945973,0.008643210494135956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1353631361135113,0.054852426213106556,0.007448168528708799,0.0005940470235117559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.135567783891946,0.05532766383191596,0.009004502251125562,0.00040645322661330666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1353858747555596,0.05582791395697849,0.007281418487021288,9.379689844922461e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1353858747555596,0.05497748874437219,0.009282418987271413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1354086133976079,0.05520260130065033,0.009143460619198488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1354540906817045,0.05642821410705353,0.009004502251125562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.36593296648324164,0.32064246408918745,0.268384192096048,0.20741620810405204,0.1354995679658011,0.0548024012006003,0.00833750208437552,0.00021885942971485743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
pct_interview_given_application,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164,0.36593296648324164
