Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,7477.0,6532.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6529.0,6540.0,6531.0,6590.0,6671.0,6780.0,6715.0,6859.0,6945.0,7012.0,7039.0,7115.0,7213.0,7252.0,7263.0,7338.0
unmatched_applicants,7494.0,6523.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6533.0,6537.0,6595.0,6654.0,6733.0,6736.0,6811.0,6916.0,7003.0,7003.0,7086.0,7207.0,7264.0,7276.0,7329.0
unmatched_applicants,7479.0,6527.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6525.0,6573.0,6546.0,6562.0,6643.0,6749.0,6730.0,6851.0,6953.0,7022.0,7019.0,7133.0,7142.0,7274.0,7278.0,7322.0
unmatched_applicants,7508.0,6526.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6521.0,6552.0,6567.0,6576.0,6649.0,6737.0,6757.0,6854.0,6952.0,7018.0,7037.0,7122.0,7175.0,7265.0,7281.0,7345.0
unmatched_applicants,7466.0,6529.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6543.0,6543.0,6572.0,6688.0,6726.0,6759.0,6840.0,6938.0,7034.0,7025.0,7116.0,7200.0,7260.0,7272.0,7340.0
unmatched_applicants,7456.0,6521.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6541.0,6546.0,6581.0,6658.0,6776.0,6727.0,6839.0,6923.0,7049.0,7039.0,7142.0,7196.0,7260.0,7289.0,7360.0
unmatched_applicants,7493.0,6527.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6527.0,6523.0,6560.0,6558.0,6631.0,6779.0,6742.0,6866.0,6907.0,7025.0,7042.0,7121.0,7185.0,7288.0,7270.0,7326.0
unmatched_applicants,7464.0,6524.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6544.0,6532.0,6605.0,6639.0,6713.0,6743.0,6860.0,6922.0,7016.0,7042.0,7137.0,7187.0,7276.0,7244.0,7327.0
unmatched_applicants,7475.0,6524.0,6520.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6527.0,6554.0,6553.0,6608.0,6700.0,6727.0,6783.0,6822.0,6931.0,7044.0,7041.0,7101.0,7185.0,7271.0,7265.0,7310.0
unmatched_applicants,7482.0,6522.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6543.0,6542.0,6587.0,6680.0,6789.0,6769.0,6840.0,6944.0,6994.0,7043.0,7120.0,7220.0,7261.0,7263.0,7329.0
