Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,100.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,91.0,92.0,93.0,94.0,97.0,98.0,96.0,97.0,100.0,99.0,98.0
unmatched_applicants,102.0,91.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,95.0,95.0,98.0,95.0,96.0,100.0,99.0
unmatched_applicants,99.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,93.0,92.0,98.0,98.0,93.0,96.0,101.0,100.0
unmatched_applicants,103.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,92.0,91.0,93.0,94.0,94.0,98.0,98.0,97.0,97.0,104.0
unmatched_applicants,101.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,95.0,96.0,95.0,95.0,102.0,96.0,101.0
unmatched_applicants,99.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,95.0,95.0,92.0,95.0,92.0,94.0,99.0,98.0,97.0,98.0
unmatched_applicants,99.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,93.0,95.0,96.0,97.0,95.0,100.0,97.0,100.0
unmatched_applicants,100.0,93.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,96.0,92.0,96.0,95.0,98.0,99.0,101.0,98.0
unmatched_applicants,104.0,92.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,92.0,92.0,95.0,93.0,93.0,98.0,97.0,99.0,100.0,104.0
unmatched_applicants,100.0,91.0,91.0,93.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,94.0,92.0,99.0,97.0,96.0,95.0,100.0,102.0
unfilled_spots,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,6.0,7.0,5.0,6.0,9.0,8.0,7.0
unfilled_spots,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,7.0,4.0,5.0,9.0,8.0
unfilled_spots,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,7.0,7.0,2.0,5.0,10.0,9.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,7.0,7.0,6.0,6.0,13.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,4.0,11.0,5.0,10.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,3.0,8.0,7.0,6.0,7.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,4.0,9.0,6.0,9.0
unfilled_spots,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,4.0,7.0,8.0,10.0,7.0
unfilled_spots,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,7.0,6.0,8.0,9.0,13.0
unfilled_spots,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,6.0,5.0,4.0,9.0,11.0
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,83.61538461538461,76.66666666666667,66.83333333333333,61.47435897435897,55.30769230769231,52.15384615384615,51.243589743589745,48.256410256410255,48.243589743589745,51.93589743589744,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,80.55128205128206,77.3076923076923,64.24358974358974,62.97435897435897,54.35897435897436,49.87179487179487,49.243589743589745,46.94871794871795,48.243589743589745,52.37179487179487,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,77.25641025641026,70.6923076923077,61.35897435897436,56.96153846153846,51.85897435897436,48.8974358974359,48.05128205128205,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,79.06410256410257,68.87179487179488,61.56410256410256,57.94871794871795,52.92307692307692,50.333333333333336,47.12820512820513,49.05128205128205,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,80.46153846153847,79.38461538461539,69.52564102564102,62.07692307692308,57.69230769230769,51.46153846153846,49.294871794871796,48.14102564102564,48.76923076923077,52.35897435897436,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,83.65384615384616,78.25641025641026,72.06410256410257,63.166666666666664,58.17948717948718,52.73076923076923,48.333333333333336,47.294871794871796,48.62820512820513,52.30769230769231,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,77.55128205128206,69.98717948717949,58.88461538461539,59.51282051282051,51.08974358974359,49.5,47.53846153846154,48.743589743589745,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,81.24358974358974,78.1923076923077,67.97435897435898,63.217948717948715,58.69230769230769,50.256410256410255,47.217948717948715,45.705128205128204,48.12820512820513,51.85897435897436,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,82.64102564102564,79.07692307692308,64.98717948717949,62.98717948717949,57.82051282051282,53.3974358974359,48.69230769230769,47.97435897435897,48.205128205128204,51.88461538461539,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,84.33333333333333,83.57692307692308,80.02564102564102,69.51282051282051,62.92307692307692,56.84615384615385,54.55128205128205,49.217948717948715,46.87179487179487,48.84615384615385,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333,77.0,80.66666666666667
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9912587412587412,0.9760239760239761,0.9409965034965035,0.8881118881118881,0.8524475524475524,0.7863954227590592,0.7313519813519813,0.6810112963959117,0.6326173826173827,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9958041958041958,0.9912587412587412,0.9705294705294706,0.9313811188811189,0.8916083916083916,0.8465034965034965,0.7892561983471075,0.7333916083916084,0.6810112963959117,0.6313686313686314,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.993006993006993,0.9630369630369631,0.923951048951049,0.8818958818958819,0.8381118881118881,0.7844882390336936,0.7319347319347319,0.6818181818181818,0.6331168831168831,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9924242424242424,0.9690309690309691,0.930506993006993,0.8853923853923854,0.8454545454545455,0.7832167832167832,0.7316433566433567,0.6807423345884884,0.6331168831168831,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9944055944055944,0.9883449883449883,0.9590409590409591,0.9278846153846154,0.8783993783993784,0.8465034965034965,0.7889383343928799,0.7313519813519813,0.6799354491662184,0.6316183816183816,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9889277389277389,0.974025974025974,0.9278846153846154,0.8896658896658897,0.8363636363636363,0.7876668785759695,0.7325174825174825,0.6810112963959117,0.6323676323676324,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9883449883449883,0.9595404595404595,0.9353146853146853,0.8947163947163947,0.8541958041958042,0.7819453273998729,0.7333916083916084,0.6804733727810651,0.6331168831168831,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9965034965034965,0.9877622377622378,0.9645354645354646,0.9392482517482518,0.8861693861693861,0.8454545454545455,0.7921169739351558,0.7365967365967366,0.6812802582033352,0.6323676323676324,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9965034965034965,0.9906759906759907,0.9655344655344655,0.9256993006993007,0.8885003885003885,0.8367132867132867,0.7886204704386522,0.7319347319347319,0.6810112963959117,0.6306193806193806,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9986013986013986,0.9912587412587412,0.9655344655344655,0.9200174825174825,0.8904428904428905,0.8349650349650349,0.7876668785759695,0.7336829836829837,0.6796664873587951,0.6331168831168831,0.5909090909090909,0.5539772727272727,0.5213903743315508,0.49242424242424243,0.4665071770334928,0.4431818181818182,0.42207792207792205,0.40289256198347106
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21464646464646464,0.17153434800493625,0.12696678321678323,0.08904428904428904,0.062187812187812185,0.02608929532006455,0.017773892773892772,0.007946598855689765,0.001048951048951049,0.000777000777000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21581196581196582,0.17153434800493625,0.12937062937062938,0.09417249417249417,0.059940059940059943,0.03066164604626143,0.015151515151515152,0.00572155117609663,0.001048951048951049,0.0027195027195027195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21464646464646464,0.17091731797614151,0.1326486013986014,0.09813519813519814,0.06618381618381618,0.037116729424421735,0.019522144522144524,0.007310870947234584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21464646464646464,0.1711229946524064,0.13002622377622378,0.09463869463869463,0.06393606393606394,0.03146853146853147,0.020687645687645688,0.007628734901462174,0.0013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.2162004662004662,0.1725627313862608,0.13439685314685315,0.09603729603729604,0.06843156843156843,0.03066164604626143,0.015442890442890442,0.007946598855689765,0.0024475524475524478,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21464646464646464,0.17235705470999588,0.1278409090909091,0.09603729603729604,0.06118881118881119,0.038461538461538464,0.016608391608391608,0.006675143038779402,0.001048951048951049,0.0011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21464646464646464,0.1725627313862608,0.13417832167832167,0.09207459207459208,0.057942057942057944,0.02474448628294782,0.021853146853146852,0.00572155117609663,0.0017482517482517483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21561771561771562,0.17276840806252572,0.131993006993007,0.08997668997668998,0.06343656343656344,0.03146853146853147,0.01252913752913753,0.0022250476795931343,0.0006993006993006993,0.0011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21561771561771562,0.17174002468120114,0.13155594405594406,0.0972027972027972,0.061938061938061936,0.038192576654115115,0.015734265734265736,0.007310870947234584,0.001048951048951049,0.003885003885003885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.38537549407114624,0.3574380165289256,0.3268398268398268,0.29318181818181815,0.25598086124401914,0.21503496503496503,0.17153434800493625,0.13155594405594406,0.10023310023310024,0.06068931068931069,0.039537385691231844,0.016608391608391608,0.00540368722186904,0.002797202797202797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
