Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,4714.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4655.0,4663.0,4686.0
unmatched_applicants,4708.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4653.0,4653.0,4663.0,4696.0
unmatched_applicants,4716.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4648.0,4653.0,4664.0,4686.0
unmatched_applicants,4711.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4650.0,4666.0,4678.0
unmatched_applicants,4707.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4656.0,4671.0,4680.0
unmatched_applicants,4722.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4648.0,4649.0,4664.0,4659.0,4690.0
unmatched_applicants,4711.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4648.0,4650.0,4665.0,4685.0
unmatched_applicants,4713.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4652.0,4655.0,4661.0,4682.0
unmatched_applicants,4710.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4648.0,4658.0,4662.0,4684.0
unmatched_applicants,4711.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4652.0,4653.0,4670.0,4689.0
unfilled_spots,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,38.0
unfilled_spots,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,48.0
unfilled_spots,68.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,16.0,38.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,18.0,30.0
unfilled_spots,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,23.0,32.0
unfilled_spots,74.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,11.0,42.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,17.0,37.0
unfilled_spots,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,13.0,34.0
unfilled_spots,62.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,14.0,36.0
unfilled_spots,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,22.0,41.0
reviews_per_program,253.7872340425532,253.7872340425532,80.74772036474164,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.7872340425532,80.12158054711246,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.7872340425532,86.00607902735563,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.07294832826747,79.91185410334346,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.10030395136778,82.0273556231003,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,252.38297872340425,88.3951367781155,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.7872340425532,82.06686930091185,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.04559270516717,84.6048632218845,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.7872340425532,83.17629179331307,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
reviews_per_program,253.7872340425532,253.7872340425532,86.52887537993921,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894
pct_interview_given_signal,0.0,1.0,0.8588195841716968,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.863682092555332,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.8609993293091884,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.8631790744466801,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.8621730382293763,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.8574782025486251,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.8605801475519785,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,0.999832327297116,0.8616700201207244,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.8617538564721663,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_signal,0.0,1.0,0.8584004024144869,0.5884194053208138,0.4413145539906103,0.3530516431924883,0.2942097026604069,0.25217974513749164,0.22065727699530516,0.1961398017736046,0.17652582159624414,0.16047801963294922
pct_interview_given_nosignal,0.12608987256874582,0.058866016612495485,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12608987256874582,0.058866016612495485,0.0031578359043147775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12608987256874582,0.058866016612495485,0.0036049631120053656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12608987256874582,0.058866016612495485,0.0032416722557567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12608987256874582,0.058866016612495485,0.003409344958640733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12608987256874582,0.058866016612495485,0.0041918175720992625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.12608987256874582,0.058866016612495485,0.0036748267382070198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
