Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,1112.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1038.0,1039.0,1038.0,1052.0,1043.0,1054.0,1053.0,1078.0,1068.0,1079.0,1085.0,1091.0,1098.0,1113.0,1121.0
unmatched_applicants,1123.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1037.0,1039.0,1035.0,1050.0,1045.0,1062.0,1062.0,1062.0,1070.0,1066.0,1079.0,1097.0,1094.0,1109.0,1107.0
unmatched_applicants,1121.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1039.0,1036.0,1041.0,1053.0,1060.0,1060.0,1075.0,1073.0,1084.0,1073.0,1090.0,1105.0,1114.0,1117.0
unmatched_applicants,1117.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1037.0,1042.0,1039.0,1049.0,1049.0,1061.0,1055.0,1056.0,1073.0,1077.0,1085.0,1095.0,1104.0,1109.0,1118.0
unmatched_applicants,1119.0,1037.0,1035.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1035.0,1035.0,1035.0,1036.0,1046.0,1048.0,1060.0,1063.0,1077.0,1083.0,1080.0,1088.0,1099.0,1111.0,1114.0
unmatched_applicants,1122.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1040.0,1041.0,1036.0,1045.0,1052.0,1056.0,1068.0,1075.0,1070.0,1081.0,1091.0,1081.0,1106.0,1107.0,1106.0
unmatched_applicants,1117.0,1035.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1039.0,1045.0,1053.0,1060.0,1063.0,1067.0,1068.0,1091.0,1080.0,1093.0,1102.0,1113.0,1122.0
unmatched_applicants,1122.0,1036.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1041.0,1039.0,1044.0,1054.0,1043.0,1057.0,1056.0,1076.0,1081.0,1087.0,1095.0,1101.0,1110.0,1120.0
unmatched_applicants,1128.0,1038.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1038.0,1042.0,1039.0,1041.0,1054.0,1051.0,1059.0,1062.0,1074.0,1075.0,1084.0,1078.0,1102.0,1100.0,1117.0
unmatched_applicants,1114.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1035.0,1036.0,1036.0,1035.0,1035.0,1039.0,1046.0,1059.0,1061.0,1068.0,1089.0,1076.0,1081.0,1095.0,1099.0,1112.0,1128.0
unfilled_spots,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,17.0,8.0,19.0,18.0,43.0,33.0,44.0,50.0,56.0,63.0,78.0,86.0
unfilled_spots,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,15.0,10.0,27.0,27.0,27.0,35.0,31.0,44.0,62.0,59.0,74.0,72.0
unfilled_spots,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,6.0,18.0,25.0,25.0,40.0,38.0,49.0,38.0,55.0,70.0,79.0,82.0
unfilled_spots,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,4.0,14.0,14.0,26.0,20.0,21.0,38.0,42.0,50.0,60.0,69.0,74.0,83.0
unfilled_spots,84.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,13.0,25.0,28.0,42.0,48.0,45.0,53.0,64.0,76.0,79.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,10.0,17.0,21.0,33.0,40.0,35.0,46.0,56.0,46.0,71.0,72.0,71.0
unfilled_spots,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,18.0,25.0,28.0,32.0,33.0,56.0,45.0,58.0,67.0,78.0,87.0
unfilled_spots,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,9.0,19.0,8.0,22.0,21.0,41.0,46.0,52.0,60.0,66.0,75.0,85.0
unfilled_spots,93.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,6.0,19.0,16.0,24.0,27.0,39.0,40.0,49.0,43.0,67.0,65.0,82.0
unfilled_spots,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,11.0,24.0,26.0,33.0,54.0,41.0,46.0,60.0,64.0,77.0,93.0
reviews_per_program,247.66666666666666,247.66666666666666,247.66666666666666,247.66666666666666,247.66666666666666,247.66666666666666,223.40613026819923,182.9655172413793,130.34865900383141,97.47509578544062,86.01915708812261,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195,170.80459770114942,179.3448275862069,187.88505747126436,196.42528735632183,204.9655172413793,213.50574712643677,222.04597701149424,230.58620689655172,239.1264367816092
