Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,778.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,730.0,734.0,737.0,733.0,744.0,749.0,764.0,759.0,762.0
unmatched_applicants,777.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,736.0,742.0,738.0,741.0,753.0,758.0,754.0,762.0
unmatched_applicants,782.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,731.0,744.0,747.0,754.0,750.0,753.0,755.0,759.0
unmatched_applicants,773.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,730.0,729.0,735.0,739.0,737.0,744.0,754.0,762.0,755.0,767.0
unmatched_applicants,778.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,727.0,736.0,744.0,742.0,751.0,757.0,761.0,761.0
unmatched_applicants,780.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,730.0,726.0,728.0,729.0,737.0,737.0,744.0,745.0,766.0,754.0,764.0
unmatched_applicants,774.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,727.0,737.0,738.0,736.0,742.0,757.0,757.0,761.0,763.0
unmatched_applicants,776.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,733.0,727.0,731.0,737.0,731.0,739.0,743.0,758.0,754.0,765.0
unmatched_applicants,773.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,727.0,726.0,728.0,727.0,734.0,734.0,733.0,741.0,754.0,752.0,766.0,769.0
unmatched_applicants,778.0,727.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,728.0,730.0,734.0,739.0,741.0,742.0,753.0,759.0,763.0,762.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,11.0,7.0,18.0,23.0,38.0,33.0,36.0
unfilled_spots,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,16.0,12.0,15.0,27.0,32.0,28.0,36.0
unfilled_spots,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,21.0,28.0,24.0,27.0,29.0,33.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,9.0,13.0,11.0,18.0,28.0,36.0,29.0,41.0
unfilled_spots,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,18.0,16.0,25.0,31.0,35.0,35.0
unfilled_spots,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,11.0,11.0,18.0,19.0,40.0,28.0,38.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,12.0,10.0,16.0,31.0,31.0,35.0,37.0
unfilled_spots,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,5.0,11.0,5.0,13.0,17.0,32.0,28.0,39.0
unfilled_spots,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,8.0,7.0,15.0,28.0,26.0,40.0,43.0
unfilled_spots,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,13.0,15.0,16.0,27.0,33.0,37.0,36.0
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,231.21759259259258,213.76388888888889,172.9212962962963,106.56481481481481,88.39814814814815,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,232.11574074074073,209.55555555555554,165.80092592592592,113.24074074074075,89.16203703703704,91.19907407407408,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,231.31944444444446,213.2037037037037,164.9398148148148,117.43518518518519,91.5324074074074,91.10648148148148,95.69444444444444,103.67592592592592,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,233.08796296296296,218.61574074074073,161.71759259259258,111.94907407407408,89.38888888888889,89.83796296296296,96.29166666666667,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,232.97222222222223,215.41666666666666,162.75925925925927,109.86574074074075,89.81481481481481,90.52314814814815,96.39351851851852,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,234.00925925925927,216.37037037037038,167.4537037037037,110.47222222222223,89.10185185185185,89.71296296296296,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,234.67592592592592,234.75462962962962,211.34259259259258,160.59259259259258,109.54629629629629,87.44907407407408,89.69444444444444,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,233.96296296296296,210.3935185185185,164.9351851851852,115.5925925925926,88.65277777777777,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,230.6712962962963,216.72222222222223,162.6851851851852,116.75925925925925,90.45370370370371,89.01851851851852,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
reviews_per_program,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,235.55555555555554,232.33796296296296,212.36111111111111,159.55555555555554,110.26851851851852,89.70370370370371,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777,191.38888888888889,198.75,206.11111111111111,213.47222222222223
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9989218328840971,0.994182389937107,0.9631027253668764,0.910125786163522,0.8380789022298456,0.769811320754717,0.7105950653120464,0.6598382749326146,0.6158490566037735,0.5773584905660377,0.5433962264150943,0.5132075471698113,0.48619662363455807,0.4618867924528302,0.4398921832884097,0.41989708404802745,0.4016406890894176,0.3849056603773585,0.36950943396226416,0.3552975326560232,0.3421383647798742,0.3299191374663073,0.31854261548471047
