Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unfilled_spots,49.0,12.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,6.0,7.0,11.0,10.0,8.0,10.0,16.0,17.0,17.0,16.0,16.0,20.0,24.0,26.0,28.0,24.0,28.0,36.0,34.0,34.0,35.0,40.0,39.0,38.0,44.0,40.0,48.0
unfilled_spots,46.0,7.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,4.0,8.0,12.0,10.0,11.0,11.0,13.0,14.0,17.0,16.0,22.0,20.0,22.0,19.0,29.0,31.0,22.0,31.0,39.0,33.0,35.0,40.0,42.0,44.0,44.0,45.0,45.0
unfilled_spots,46.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,6.0,4.0,7.0,7.0,10.0,10.0,10.0,20.0,11.0,16.0,16.0,20.0,21.0,18.0,20.0,22.0,25.0,29.0,29.0,29.0,33.0,38.0,39.0,45.0,47.0,40.0,43.0,46.0
unfilled_spots,51.0,7.0,0.0,3.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,9.0,12.0,8.0,9.0,13.0,13.0,16.0,15.0,20.0,18.0,17.0,16.0,23.0,27.0,30.0,29.0,27.0,33.0,38.0,35.0,37.0,34.0,44.0,39.0,38.0,45.0
unfilled_spots,49.0,5.0,5.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,6.0,8.0,9.0,12.0,11.0,12.0,18.0,15.0,16.0,17.0,21.0,21.0,24.0,20.0,30.0,24.0,31.0,29.0,32.0,33.0,34.0,37.0,44.0,40.0,38.0,42.0,46.0
unfilled_spots,44.0,8.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,6.0,10.0,9.0,8.0,11.0,13.0,14.0,14.0,13.0,17.0,18.0,24.0,25.0,27.0,23.0,28.0,29.0,28.0,37.0,35.0,34.0,41.0,41.0,43.0,41.0,47.0
unfilled_spots,44.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,4.0,7.0,8.0,11.0,10.0,9.0,15.0,16.0,17.0,14.0,17.0,18.0,18.0,23.0,31.0,26.0,25.0,29.0,34.0,33.0,38.0,40.0,36.0,39.0,41.0,45.0,50.0
unfilled_spots,49.0,5.0,3.0,1.0,0.0,1.0,1.0,2.0,6.0,4.0,6.0,5.0,8.0,8.0,6.0,6.0,15.0,14.0,21.0,14.0,18.0,16.0,24.0,16.0,28.0,22.0,34.0,32.0,40.0,36.0,41.0,39.0,41.0,41.0,45.0,41.0,51.0
unfilled_spots,45.0,13.0,3.0,2.0,0.0,1.0,1.0,3.0,5.0,4.0,3.0,8.0,11.0,8.0,10.0,13.0,13.0,14.0,18.0,20.0,20.0,19.0,23.0,16.0,22.0,23.0,28.0,26.0,33.0,32.0,36.0,38.0,40.0,40.0,40.0,44.0,48.0
reviews_per_program,82.64935064935065,81.9090909090909,67.32467532467533,46.90909090909091,36.285714285714285,26.61038961038961,18.5974025974026,18.454545454545453,18.532467532467532,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,81.40259740259741,72.77922077922078,43.4025974025974,35.90909090909091,22.22077922077922,22.5974025974026,17.818181818181817,18.467532467532468,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,82.64935064935065,69.37662337662337,46.03896103896104,30.324675324675326,27.753246753246753,18.623376623376622,19.51948051948052,19.064935064935064,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,81.37662337662337,74.1038961038961,48.66233766233766,38.81818181818182,27.636363636363637,19.90909090909091,19.233766233766232,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,79.45454545454545,67.22077922077922,49.18181818181818,32.16883116883117,25.38961038961039,21.51948051948052,18.07792207792208,18.493506493506494,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,80.6103896103896,67.85714285714286,47.675324675324674,35.142857142857146,26.48051948051948,20.051948051948052,19.714285714285715,18.51948051948052,20.805194805194805,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,82.64935064935065,64.8961038961039,46.57142857142857,31.22077922077922,28.662337662337663,22.428571428571427,16.818181818181817,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,80.67532467532467,68.96103896103897,54.116883116883116,35.37662337662338,21.363636363636363,19.623376623376622,18.051948051948052,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,82.64935064935065,66.31168831168831,50.246753246753244,38.8051948051948,24.74025974025974,20.116883116883116,19.467532467532468,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
reviews_per_program,82.64935064935065,80.72727272727273,67.58441558441558,43.246753246753244,35.58441558441559,24.103896103896105,22.16883116883117,20.753246753246753,17.87012987012987,20.103896103896105,22.337662337662337,24.571428571428573,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338,53.61038961038961,55.84415584415584,58.077922077922075,60.311688311688314,62.54545454545455,64.77922077922078,67.01298701298701,69.24675324675324,71.48051948051948,73.71428571428571,75.94805194805195,78.18181818181819,80.41558441558442
pct_interview_given_signal,0.0,0.9941860465116279,0.9331395348837209,0.8449612403100775,0.748546511627907,0.6453488372093024,0.5804263565891473,0.5049833887043189,0.4433139534883721,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9767441860465116,0.874031007751938,0.752906976744186,0.6744186046511628,0.5697674418604651,0.5,0.4440406976744186,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9680232558139535,0.8662790697674418,0.7776162790697675,0.6651162790697674,0.5813953488372093,0.5024916943521595,0.4433139534883721,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9709302325581395,0.872093023255814,0.7412790697674418,0.6430232558139535,0.5726744186046512,0.5,0.44476744186046513,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9825581395348837,0.8527131782945736,0.7790697674418605,0.6651162790697674,0.5678294573643411,0.5033222591362126,0.4440406976744186,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,0.9941860465116279,0.9476744186046512,0.875968992248062,0.7645348837209303,0.6406976744186047,0.5813953488372093,0.5008305647840532,0.4440406976744186,0.39341085271317827,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9593023255813954,0.874031007751938,0.7558139534883721,0.65,0.5678294573643411,0.5074750830564784,0.44476744186046513,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9796511627906976,0.8624031007751938,0.7456395348837209,0.6709302325581395,0.5823643410852714,0.5049833887043189,0.44476744186046513,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9418604651162791,0.8798449612403101,0.7383720930232558,0.6674418604651163,0.5775193798449613,0.5,0.44476744186046513,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_signal,0.0,1.0,0.9593023255813954,0.8875968992248062,0.7630813953488372,0.6627906976744186,0.5658914728682171,0.4958471760797342,0.44476744186046513,0.3953488372093023,0.3558139534883721,0.32346723044397463,0.29651162790697677,0.2737030411449016,0.2541528239202658,0.2372093023255814,0.22238372093023256,0.20930232558139536,0.19767441860465115,0.18727050183598531,0.17790697674418604,0.16943521594684385,0.16173361522198731,0.15470171890798787,0.14825581395348839,0.14232558139534884,0.1368515205724508,0.13178294573643412,0.1270764119601329,0.1226944667201283,0.1186046511627907,0.11477869467366841,0.11119186046511628,0.10782241014799154,0.10465116279069768,0.10166112956810631,0.09883720930232558
pct_interview_given_nosignal,0.0961659333752357,0.07122093023255814,0.04833887043189369,0.030095759233926128,0.017089499647639183,0.01035610465116279,0.0024381095273818456,0.0007751937984496124,0.00040096230954290296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.04584717607973422,0.02753077975376197,0.01656095842142354,0.005813953488372093,0.00450112528132033,0.001937984496124031,0.00020048115477145148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.04634551495016611,0.028214774281805747,0.013565891472868217,0.007267441860465116,0.002250562640660165,0.0013565891472868217,0.00040096230954290296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.04617940199335548,0.027701778385772913,0.017970401691331923,0.010719476744186046,0.003938484621155289,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.045514950166112955,0.029411764705882353,0.013389711064129669,0.007267441860465116,0.004876219054763691,0.0011627906976744186,0.00020048115477145148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.07122093023255814,0.04750830564784053,0.027359781121751026,0.015151515151515152,0.011082848837209303,0.002250562640660165,0.0017441860465116279,0.00020048115477145148,0.0006229235880398671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.046843853820598004,0.02753077975376197,0.01620859760394644,0.009629360465116279,0.004876219054763691,0.0001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.04568106312292359,0.028556771545827635,0.01744186046511628,0.006359011627906977,0.0020630157539384846,0.0007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.04784053156146179,0.027017783857729138,0.018322762508809022,0.006904069767441861,0.003000750187546887,0.001937984496124031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.0961659333752357,0.0710594315245478,0.046843853820598004,0.026333789329685362,0.0153276955602537,0.007630813953488372,0.005251312828207052,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357
pct_interview_given_application,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357
pct_interview_given_application,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357
pct_interview_given_application,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357
pct_interview_given_application,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357
pct_interview_given_application,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357,0.0961659333752357
