Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,475.0,399.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,400.0,396.0,404.0,406.0,409.0,403.0,412.0,418.0,421.0,416.0,422.0,434.0,431.0,433.0,441.0,441.0,445.0,452.0,453.0,460.0,459.0,467.0
unmatched_applicants,478.0,396.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,402.0,398.0,400.0,403.0,417.0,411.0,415.0,424.0,424.0,422.0,429.0,433.0,435.0,442.0,448.0,447.0,444.0,448.0,455.0,458.0,453.0,465.0
unmatched_applicants,475.0,402.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,399.0,397.0,401.0,409.0,407.0,403.0,409.0,424.0,415.0,425.0,423.0,429.0,435.0,440.0,441.0,443.0,453.0,463.0,462.0,459.0,457.0,469.0
unmatched_applicants,462.0,397.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,402.0,399.0,402.0,405.0,404.0,411.0,411.0,408.0,424.0,417.0,426.0,427.0,438.0,439.0,443.0,439.0,447.0,457.0,453.0,463.0,464.0,470.0
unmatched_applicants,469.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,398.0,396.0,405.0,400.0,409.0,408.0,417.0,414.0,423.0,423.0,423.0,427.0,430.0,434.0,440.0,444.0,450.0,455.0,451.0,455.0,464.0,462.0
unmatched_applicants,462.0,399.0,400.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,398.0,400.0,399.0,402.0,405.0,402.0,406.0,408.0,416.0,419.0,418.0,427.0,435.0,432.0,434.0,440.0,442.0,444.0,450.0,468.0,451.0,455.0,468.0
unmatched_applicants,470.0,397.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,399.0,402.0,401.0,403.0,419.0,412.0,416.0,420.0,420.0,418.0,417.0,432.0,435.0,440.0,446.0,452.0,454.0,451.0,452.0,473.0,464.0,468.0
unmatched_applicants,458.0,403.0,397.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,398.0,399.0,403.0,405.0,411.0,418.0,414.0,418.0,430.0,423.0,428.0,429.0,442.0,438.0,447.0,449.0,467.0,451.0,464.0,452.0,461.0
unmatched_applicants,465.0,400.0,396.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,400.0,400.0,404.0,408.0,408.0,407.0,413.0,420.0,423.0,425.0,434.0,429.0,442.0,439.0,440.0,450.0,441.0,459.0,464.0,459.0,454.0,469.0
unmatched_applicants,473.0,400.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,396.0,397.0,406.0,402.0,408.0,411.0,412.0,413.0,421.0,425.0,422.0,434.0,429.0,441.0,439.0,437.0,454.0,455.0,454.0,471.0,462.0,473.0
unfilled_spots,79.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0,10.0,13.0,7.0,16.0,22.0,25.0,20.0,26.0,38.0,35.0,37.0,45.0,45.0,49.0,56.0,57.0,64.0,63.0,71.0
unfilled_spots,82.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,7.0,21.0,15.0,19.0,28.0,28.0,26.0,33.0,37.0,39.0,46.0,52.0,51.0,48.0,52.0,59.0,62.0,57.0,69.0
unfilled_spots,79.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,13.0,11.0,7.0,13.0,28.0,19.0,29.0,27.0,33.0,39.0,44.0,45.0,47.0,57.0,67.0,66.0,63.0,61.0,73.0
