Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,179.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,160.0,159.0,162.0,159.0,163.0,162.0,166.0,165.0,168.0,174.0,169.0
unmatched_applicants,174.0,158.0,158.0,160.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,159.0,160.0,159.0,161.0,164.0,162.0,164.0,163.0,168.0,166.0,167.0,173.0
unmatched_applicants,171.0,158.0,159.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,159.0,158.0,158.0,158.0,158.0,158.0,160.0,162.0,162.0,161.0,161.0,164.0,163.0,170.0,165.0,168.0,170.0
unmatched_applicants,172.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,160.0,160.0,160.0,164.0,166.0,162.0,167.0,167.0,171.0,168.0,173.0
unmatched_applicants,175.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,161.0,158.0,158.0,163.0,162.0,164.0,166.0,167.0,171.0,165.0,168.0
unmatched_applicants,173.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,158.0,161.0,162.0,164.0,160.0,161.0,165.0,164.0,173.0,176.0,168.0
unmatched_applicants,175.0,158.0,158.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,162.0,162.0,163.0,167.0,161.0,165.0,169.0,167.0,171.0,174.0
unmatched_applicants,172.0,159.0,158.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,165.0,158.0,162.0,163.0,164.0,168.0,169.0,168.0,172.0,170.0
unmatched_applicants,169.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,160.0,160.0,159.0,162.0,166.0,161.0,163.0,165.0,166.0,166.0,166.0,173.0
unmatched_applicants,174.0,158.0,159.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,160.0,158.0,161.0,159.0,159.0,160.0,164.0,163.0,162.0,160.0,165.0,162.0,166.0,169.0,172.0,174.0
unfilled_spots,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,1.0,5.0,4.0,8.0,7.0,10.0,16.0,11.0
unfilled_spots,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,4.0,6.0,5.0,10.0,8.0,9.0,15.0
unfilled_spots,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,3.0,6.0,5.0,12.0,7.0,10.0,12.0
unfilled_spots,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,6.0,8.0,4.0,9.0,9.0,13.0,10.0,15.0
unfilled_spots,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,4.0,6.0,8.0,9.0,13.0,7.0,10.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,6.0,2.0,3.0,7.0,6.0,15.0,18.0,10.0
unfilled_spots,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,9.0,3.0,7.0,11.0,9.0,13.0,16.0
unfilled_spots,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,4.0,5.0,6.0,10.0,11.0,10.0,14.0,12.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,8.0,3.0,5.0,7.0,8.0,8.0,8.0,15.0
unfilled_spots,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,6.0,5.0,4.0,2.0,7.0,4.0,8.0,11.0,14.0,16.0
reviews_per_program,123.10791366906474,123.10791366906474,123.10791366906474,123.10791366906474,123.10791366906474,123.10791366906474,123.10791366906474,122.43884892086331,119.28057553956835,116.71942446043165,113.10791366906474,110.49640287769785,104.81294964028777,100.93525179856115,90.5179856115108,78.01438848920863,73.64028776978417,69.97841726618705,72.58273381294964,76.16546762589928,79.80575539568345,83.39568345323741,87.36690647482014,91.33812949640287,95.30935251798562,99.28057553956835,103.25179856115108,107.22302158273381,111.19424460431655,115.16546762589928,119.13669064748201
