Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,1229.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1191.0,1190.0,1198.0,1200.0,1212.0
unmatched_applicants,1233.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,1197.0,1194.0,1198.0,1199.0,1208.0
unmatched_applicants,1228.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1191.0,1190.0,1195.0,1199.0,1210.0
unmatched_applicants,1230.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1189.0,1186.0,1186.0,1186.0,1195.0,1203.0,1220.0
unmatched_applicants,1225.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1196.0,1189.0,1199.0,1204.0,1209.0
unmatched_applicants,1233.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1188.0,1188.0,1205.0,1201.0,1210.0
unmatched_applicants,1220.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1187.0,1185.0,1187.0,1191.0,1186.0,1192.0,1199.0,1209.0
unmatched_applicants,1227.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1185.0,1190.0,1188.0,1200.0,1202.0,1218.0
unmatched_applicants,1224.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1186.0,1186.0,1190.0,1186.0,1197.0,1203.0,1212.0
unmatched_applicants,1231.0,1186.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1189.0,1189.0,1198.0,1199.0,1214.0
unfilled_spots,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,13.0,15.0,27.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,9.0,13.0,14.0,23.0
unfilled_spots,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,10.0,14.0,25.0
unfilled_spots,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,10.0,18.0,35.0
unfilled_spots,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,14.0,19.0,24.0
unfilled_spots,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,20.0,16.0,25.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,7.0,14.0,24.0
unfilled_spots,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,15.0,17.0,33.0
unfilled_spots,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,12.0,18.0,27.0
unfilled_spots,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,14.0,29.0
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,172.23371647509578,120.98084291187739,78.59386973180077,70.32567049808429,77.26436781609195,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.27969348659005,175.74329501915707,128.28352490421457,80.86590038314176,69.73563218390805,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,179.1992337164751,120.28352490421456,79.71647509578544,70.23371647509579,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.22222222222223,179.35632183908046,126.3639846743295,78.09961685823755,70.26436781609195,77.28735632183908,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,175.98850574712642,119.98850574712644,75.92337164750958,69.77394636015326,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.26436781609195,173.42528735632183,124.02298850574712,77.96934865900383,69.75862068965517,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,169.7088122605364,123.52873563218391,74.82375478927203,72.01915708812261,77.32183908045977,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.2528735632184,175.55555555555554,123.20689655172414,77.37164750957854,69.1800766283525,77.24904214559388,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,177.2911877394636,119.20306513409962,74.56704980842912,69.77011494252874,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
reviews_per_program,187.88505747126436,187.88505747126436,187.88505747126436,187.88505747126436,187.2528735632184,172.9655172413793,122.74329501915709,76.00766283524904,71.24521072796935,76.86206896551724,85.40229885057471,93.94252873563218,102.48275862068965,111.02298850574712,119.5632183908046,128.10344827586206,136.64367816091954,145.183908045977,153.72413793103448,162.26436781609195
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9918349035441902,0.9543143412591596,0.8591296545536115,0.7605428443248093,0.6763870195902497,0.6088829071332436,0.553529915575676,0.5074024226110363,0.46837146702557203,0.43491636223803115,0.4059219380888291,0.3805518169582773,0.3581664159607315,0.3382682817406909,0.32046468796486505
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9996635262449529,0.9921938088829071,0.9521459548377449,0.8593860155098378,0.7605428443248093,0.6765365634813818,0.6088829071332436,0.553529915575676,0.5074024226110363,0.46837146702557203,0.43491636223803115,0.4059219380888291,0.3805518169582773,0.3581664159607315,0.3382682817406909,0.32046468796486505
