Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,78.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0
unmatched_applicants,79.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,77.0
unmatched_applicants,79.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,78.0,77.0
unmatched_applicants,77.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,78.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,77.0,76.0,76.0,76.0,76.0,78.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,78.0,76.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,77.0,77.0,78.0
unmatched_applicants,78.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
unmatched_applicants,79.0,76.0,76.0,76.0,76.0,76.0,76.0,77.0,76.0,77.0,77.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
unfilled_spots,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
reviews_per_program,35.75,35.75,27.85,23.225,20.475,19.425,20.325,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,28.775,23.9,20.075,20.075,20.4,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,31.85,21.35,20.15,19.425,20.325,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,30.7,22.075,19.65,19.525,20.425,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,29.675,22.975,18.9,20.125,19.95,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,31.725,24.1,19.625,19.4,19.5,23.15,26.0,29.25,32.5
reviews_per_program,35.75,35.75,29.625,23.35,19.925,20.4,19.5,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,32.5,24.05,18.375,19.45,20.825,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,28.25,21.65,18.15,18.5,20.475,22.75,26.0,29.25,32.5
reviews_per_program,35.75,35.75,30.825,21.35,19.025,18.45,20.15,22.75,26.0,29.25,32.5
pct_interview_given_signal,0.0,1.0,0.9615384615384616,0.8358974358974359,0.7442307692307693,0.6338461538461538,0.5512820512820513,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9730769230769231,0.8564102564102564,0.7307692307692307,0.6338461538461538,0.5512820512820513,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9692307692307692,0.8153846153846154,0.7480769230769231,0.6430769230769231,0.5474358974358975,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9384615384615385,0.8641025641025641,0.7384615384615385,0.6369230769230769,0.5461538461538461,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9769230769230769,0.882051282051282,0.7519230769230769,0.6246153846153846,0.5525641025641026,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9576923076923077,0.8871794871794871,0.75,0.6415384615384615,0.5538461538461539,0.4736263736263736,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9653846153846154,0.8538461538461538,0.7365384615384616,0.6369230769230769,0.5538461538461539,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9846153846153847,0.8692307692307693,0.7596153846153846,0.6415384615384615,0.5435897435897435,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9807692307692307,0.8538461538461538,0.7596153846153846,0.6507692307692308,0.5448717948717948,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_signal,0.0,1.0,0.9884615384615385,0.8743589743589744,0.7576923076923077,0.64,0.5512820512820513,0.4747252747252747,0.4153846153846154,0.36923076923076925,0.3323076923076923
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.15555555555555556,0.10192307692307692,0.04945054945054945,0.02564102564102564,0.003076923076923077,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.152991452991453,0.09423076923076923,0.05714285714285714,0.02564102564102564,0.003076923076923077,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.15384615384615385,0.10961538461538461,0.04725274725274725,0.017948717948717947,0.007692307692307693,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.1606837606837607,0.09134615384615384,0.05274725274725275,0.023076923076923078,0.009230769230769232,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.15213675213675212,0.08461538461538462,0.045054945054945054,0.03333333333333333,0.0015384615384615385,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.1564102564102564,0.08269230769230769,0.046153846153846156,0.019230769230769232,0.0,0.0019230769230769232,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.1547008547008547,0.09519230769230769,0.05384615384615385,0.023076923076923078,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.15042735042735042,0.08942307692307692,0.04065934065934066,0.019230769230769232,0.012307692307692308,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.15128205128205127,0.09519230769230769,0.04065934065934066,0.011538461538461539,0.010769230769230769,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.3020979020979021,0.2323076923076923,0.14957264957264957,0.0875,0.041758241758241756,0.020512820512820513,0.003076923076923077,0.0,0.0,0.0,0.0
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_interview_given_application,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021,0.3020979020979021
pct_of_app_match_via_signal_given_matched,0.0,0.9259259259259259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
