Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
unmatched_applicants,8100.0,6198.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6195.0,6237.0,6273.0,6312.0,6455.0,6580.0,6757.0,6770.0,6898.0,7010.0,7115.0,7187.0,7262.0,7366.0,7414.0,7574.0,7647.0,7688.0,7730.0,8017.0,8113.0
unmatched_applicants,8049.0,6204.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6199.0,6295.0,6315.0,6443.0,6648.0,6743.0,6753.0,6880.0,7005.0,7087.0,7163.0,7254.0,7352.0,7367.0,7642.0,7673.0,7665.0,7726.0,8026.0,8010.0
unmatched_applicants,8059.0,6195.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6204.0,6319.0,6327.0,6421.0,6565.0,6727.0,6762.0,6861.0,7012.0,7112.0,7219.0,7262.0,7376.0,7415.0,7593.0,7657.0,7695.0,7712.0,8026.0,8018.0
unmatched_applicants,8017.0,6196.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6196.0,6294.0,6316.0,6399.0,6585.0,6722.0,6763.0,6865.0,7021.0,7107.0,7212.0,7276.0,7349.0,7400.0,7617.0,7660.0,7700.0,7777.0,8047.0,8099.0
unmatched_applicants,8085.0,6201.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6205.0,6305.0,6300.0,6410.0,6530.0,6681.0,6779.0,6884.0,6997.0,7119.0,7190.0,7264.0,7359.0,7449.0,7587.0,7663.0,7693.0,7676.0,7992.0,8060.0
unmatched_applicants,8112.0,6198.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6214.0,6276.0,6315.0,6418.0,6568.0,6713.0,6763.0,6875.0,6959.0,7110.0,7178.0,7308.0,7334.0,7416.0,7594.0,7630.0,7732.0,7735.0,8033.0,8055.0
unmatched_applicants,8070.0,6203.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6191.0,6211.0,6282.0,6311.0,6426.0,6633.0,6719.0,6757.0,6892.0,7008.0,7109.0,7215.0,7238.0,7337.0,7431.0,7569.0,7690.0,7674.0,7760.0,8039.0,8035.0
unmatched_applicants,8073.0,6204.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6193.0,6211.0,6296.0,6294.0,6437.0,6564.0,6763.0,6786.0,6865.0,7021.0,7122.0,7207.0,7253.0,7325.0,7413.0,7660.0,7667.0,7704.0,7724.0,8047.0,8056.0
unmatched_applicants,8035.0,6193.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6217.0,6288.0,6306.0,6465.0,6556.0,6734.0,6779.0,6905.0,7008.0,7104.0,7196.0,7253.0,7344.0,7433.0,7592.0,7696.0,7703.0,7718.0,8080.0,8060.0
unmatched_applicants,8061.0,6196.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6193.0,6195.0,6288.0,6294.0,6406.0,6595.0,6733.0,6758.0,6886.0,7004.0,7114.0,7169.0,7289.0,7365.0,7419.0,7601.0,7621.0,7651.0,7714.0,8047.0,8003.0
unfilled_spots,1910.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47.0,83.0,122.0,265.0,390.0,567.0,580.0,708.0,820.0,925.0,997.0,1072.0,1176.0,1224.0,1384.0,1457.0,1498.0,1540.0,1827.0,1923.0
unfilled_spots,1859.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,105.0,125.0,253.0,458.0,553.0,563.0,690.0,815.0,897.0,973.0,1064.0,1162.0,1177.0,1452.0,1483.0,1475.0,1536.0,1836.0,1820.0
unfilled_spots,1869.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,129.0,137.0,231.0,375.0,537.0,572.0,671.0,822.0,922.0,1029.0,1072.0,1186.0,1225.0,1403.0,1467.0,1505.0,1522.0,1836.0,1828.0
unfilled_spots,1827.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,104.0,126.0,209.0,395.0,532.0,573.0,675.0,831.0,917.0,1022.0,1086.0,1159.0,1210.0,1427.0,1470.0,1510.0,1587.0,1857.0,1909.0
unfilled_spots,1895.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,115.0,110.0,220.0,340.0,491.0,589.0,694.0,807.0,929.0,1000.0,1074.0,1169.0,1259.0,1397.0,1473.0,1503.0,1486.0,1802.0,1870.0
unfilled_spots,1922.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,86.0,125.0,228.0,378.0,523.0,573.0,685.0,769.0,920.0,988.0,1118.0,1144.0,1226.0,1404.0,1440.0,1542.0,1545.0,1843.0,1865.0
