Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,856.0,576.0,577.0,569.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,571.0,578.0,590.0,609.0,587.0,621.0,639.0,646.0,668.0,676.0,695.0,703.0,720.0,723.0,738.0,739.0,759.0,775.0,758.0,784.0,812.0,809.0,815.0,815.0
unmatched_applicants,840.0,588.0,572.0,567.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,564.0,579.0,584.0,596.0,601.0,622.0,637.0,650.0,665.0,685.0,682.0,710.0,711.0,731.0,737.0,744.0,759.0,775.0,751.0,763.0,812.0,805.0,802.0,815.0
unmatched_applicants,849.0,586.0,575.0,568.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,564.0,574.0,588.0,597.0,617.0,620.0,645.0,653.0,669.0,676.0,686.0,703.0,729.0,727.0,736.0,743.0,763.0,764.0,762.0,760.0,793.0,791.0,808.0,810.0
unmatched_applicants,862.0,585.0,569.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,567.0,568.0,569.0,590.0,593.0,601.0,618.0,625.0,651.0,665.0,675.0,674.0,698.0,713.0,733.0,718.0,755.0,757.0,754.0,765.0,777.0,805.0,793.0,804.0,810.0
unmatched_applicants,835.0,586.0,570.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,572.0,569.0,575.0,588.0,604.0,605.0,622.0,644.0,642.0,664.0,676.0,691.0,701.0,720.0,723.0,736.0,727.0,757.0,765.0,760.0,777.0,805.0,799.0,802.0,820.0
unmatched_applicants,852.0,586.0,576.0,568.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,574.0,591.0,599.0,614.0,627.0,635.0,651.0,661.0,673.0,689.0,694.0,725.0,728.0,736.0,745.0,762.0,771.0,777.0,763.0,799.0,794.0,806.0,818.0
unmatched_applicants,858.0,592.0,575.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,568.0,569.0,571.0,585.0,595.0,608.0,627.0,643.0,643.0,664.0,674.0,693.0,695.0,707.0,716.0,742.0,745.0,766.0,751.0,766.0,763.0,806.0,799.0,813.0,810.0
unmatched_applicants,850.0,587.0,566.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,565.0,564.0,565.0,574.0,594.0,592.0,601.0,630.0,631.0,645.0,661.0,684.0,690.0,700.0,700.0,708.0,722.0,732.0,761.0,767.0,759.0,771.0,797.0,801.0,790.0,831.0
unmatched_applicants,848.0,581.0,565.0,568.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,571.0,565.0,579.0,587.0,601.0,608.0,630.0,640.0,645.0,652.0,681.0,681.0,706.0,722.0,712.0,729.0,744.0,759.0,769.0,778.0,783.0,810.0,795.0,818.0,803.0
unmatched_applicants,859.0,587.0,569.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0,571.0,565.0,583.0,593.0,600.0,620.0,634.0,658.0,672.0,682.0,686.0,702.0,715.0,714.0,727.0,745.0,749.0,775.0,773.0,764.0,796.0,799.0,811.0,815.0
unfilled_spots,292.0,12.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,26.0,45.0,23.0,57.0,75.0,82.0,104.0,112.0,131.0,139.0,156.0,159.0,174.0,175.0,195.0,211.0,194.0,220.0,248.0,245.0,251.0,251.0
unfilled_spots,276.0,24.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,20.0,32.0,37.0,58.0,73.0,86.0,101.0,121.0,118.0,146.0,147.0,167.0,173.0,180.0,195.0,211.0,187.0,199.0,248.0,241.0,238.0,251.0
unfilled_spots,285.0,22.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,24.0,33.0,53.0,56.0,81.0,89.0,105.0,112.0,122.0,139.0,165.0,163.0,172.0,179.0,199.0,200.0,198.0,196.0,229.0,227.0,244.0,246.0
unfilled_spots,298.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,26.0,29.0,37.0,54.0,61.0,87.0,101.0,111.0,110.0,134.0,149.0,169.0,154.0,191.0,193.0,190.0,201.0,213.0,241.0,229.0,240.0,246.0
unfilled_spots,271.0,22.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,11.0,24.0,40.0,41.0,58.0,80.0,78.0,100.0,112.0,127.0,137.0,156.0,159.0,172.0,163.0,193.0,201.0,196.0,213.0,241.0,235.0,238.0,256.0
unfilled_spots,288.0,22.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,35.0,50.0,63.0,71.0,87.0,97.0,109.0,125.0,130.0,161.0,164.0,172.0,181.0,198.0,207.0,213.0,199.0,235.0,230.0,242.0,254.0
unfilled_spots,294.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,21.0,31.0,44.0,63.0,79.0,79.0,100.0,110.0,129.0,131.0,143.0,152.0,178.0,181.0,202.0,187.0,202.0,199.0,242.0,235.0,249.0,246.0
unfilled_spots,286.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,30.0,28.0,37.0,66.0,67.0,81.0,97.0,120.0,126.0,136.0,136.0,144.0,158.0,168.0,197.0,203.0,195.0,207.0,233.0,237.0,226.0,267.0
unfilled_spots,284.0,17.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,15.0,23.0,37.0,44.0,66.0,76.0,81.0,88.0,117.0,117.0,142.0,158.0,148.0,165.0,180.0,195.0,205.0,214.0,219.0,246.0,231.0,254.0,239.0
unfilled_spots,295.0,23.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,19.0,29.0,36.0,56.0,70.0,94.0,108.0,118.0,122.0,138.0,151.0,150.0,163.0,181.0,185.0,211.0,209.0,200.0,232.0,235.0,247.0,251.0
reviews_per_program,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,255.77627118644068,222.75593220338982,158.19661016949152,112.70847457627119,89.95593220338984,81.44067796610169,88.1593220338983,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323,233.32881355932204,240.62033898305086,247.91186440677967,255.20338983050848
reviews_per_program,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,256.7389830508475,222.92203389830507,162.83389830508474,108.2406779661017,85.87457627118644,84.10847457627119,88.08813559322034,95.45084745762712,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323,233.32881355932204,240.62033898305086,247.91186440677967,255.20338983050848
reviews_per_program,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,262.4949152542373,256.6915254237288,219.40677966101694,158.92542372881357,113.06440677966101,86.72881355932203,83.33559322033898,87.49830508474577,94.78983050847458,102.0813559322034,109.37288135593221,116.66440677966102,123.95593220338984,131.24745762711865,138.53898305084746,145.83050847457628,153.1220338983051,160.4135593220339,167.70508474576272,174.99661016949153,182.28813559322035,189.57966101694916,196.87118644067797,204.1627118644068,211.4542372881356,218.74576271186442,226.03728813559323,233.32881355932204,240.62033898305086,247.91186440677967,255.20338983050848
