Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,534.0,402.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,405.0,406.0,404.0,417.0,416.0,418.0,418.0,435.0,438.0,436.0,439.0,447.0,449.0,461.0,469.0,468.0,471.0,479.0,489.0,491.0,489.0,495.0,506.0,510.0,494.0,531.0,516.0,526.0
unmatched_applicants,531.0,399.0,399.0,396.0,396.0,396.0,396.0,397.0,396.0,396.0,397.0,401.0,401.0,407.0,409.0,422.0,415.0,426.0,425.0,434.0,438.0,434.0,446.0,451.0,461.0,468.0,460.0,467.0,469.0,486.0,483.0,490.0,508.0,512.0,514.0,497.0,523.0,524.0,514.0
unmatched_applicants,524.0,405.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,399.0,399.0,401.0,401.0,402.0,411.0,419.0,419.0,421.0,429.0,437.0,440.0,436.0,453.0,448.0,467.0,467.0,462.0,471.0,485.0,485.0,489.0,491.0,510.0,511.0,504.0,515.0,531.0,517.0,540.0
unmatched_applicants,521.0,403.0,397.0,397.0,396.0,396.0,396.0,396.0,396.0,397.0,399.0,398.0,402.0,403.0,403.0,414.0,423.0,424.0,431.0,435.0,438.0,446.0,454.0,452.0,459.0,468.0,457.0,474.0,480.0,488.0,477.0,485.0,510.0,495.0,499.0,508.0,524.0,523.0,528.0
unmatched_applicants,522.0,406.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,403.0,400.0,402.0,411.0,421.0,423.0,416.0,427.0,433.0,446.0,440.0,442.0,450.0,448.0,465.0,476.0,471.0,477.0,479.0,479.0,494.0,499.0,499.0,513.0,515.0,528.0,531.0,530.0
unmatched_applicants,535.0,408.0,397.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,400.0,399.0,401.0,405.0,416.0,414.0,419.0,420.0,432.0,426.0,439.0,432.0,446.0,453.0,458.0,470.0,470.0,459.0,474.0,485.0,488.0,482.0,502.0,500.0,501.0,500.0,515.0,539.0,524.0
unmatched_applicants,535.0,401.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,397.0,403.0,402.0,404.0,415.0,414.0,423.0,427.0,434.0,434.0,435.0,440.0,452.0,451.0,458.0,471.0,462.0,465.0,472.0,485.0,496.0,485.0,499.0,511.0,504.0,506.0,527.0,518.0,521.0
unmatched_applicants,532.0,402.0,396.0,396.0,396.0,396.0,396.0,398.0,396.0,396.0,398.0,408.0,400.0,408.0,406.0,416.0,422.0,420.0,425.0,437.0,437.0,446.0,445.0,453.0,455.0,461.0,463.0,471.0,479.0,484.0,488.0,491.0,520.0,503.0,509.0,513.0,531.0,517.0,517.0
unmatched_applicants,523.0,405.0,397.0,399.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,405.0,400.0,404.0,405.0,411.0,416.0,421.0,429.0,436.0,441.0,440.0,448.0,450.0,466.0,460.0,479.0,477.0,491.0,488.0,490.0,484.0,492.0,505.0,514.0,502.0,526.0,530.0,526.0
unmatched_applicants,529.0,398.0,398.0,398.0,396.0,396.0,396.0,396.0,396.0,396.0,398.0,403.0,403.0,409.0,408.0,411.0,420.0,423.0,428.0,430.0,437.0,443.0,441.0,448.0,464.0,467.0,471.0,476.0,471.0,481.0,484.0,481.0,497.0,501.0,512.0,497.0,522.0,521.0,525.0
unfilled_spots,138.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,8.0,21.0,20.0,22.0,22.0,39.0,42.0,40.0,43.0,51.0,53.0,65.0,73.0,72.0,75.0,83.0,93.0,95.0,93.0,99.0,110.0,114.0,98.0,135.0,120.0,130.0
unfilled_spots,135.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,11.0,13.0,26.0,19.0,30.0,29.0,38.0,42.0,38.0,50.0,55.0,65.0,72.0,64.0,71.0,73.0,90.0,87.0,94.0,112.0,116.0,118.0,101.0,127.0,128.0,118.0
unfilled_spots,128.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,6.0,15.0,23.0,23.0,25.0,33.0,41.0,44.0,40.0,57.0,52.0,71.0,71.0,66.0,75.0,89.0,89.0,93.0,95.0,114.0,115.0,108.0,119.0,135.0,121.0,144.0
unfilled_spots,125.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,7.0,7.0,18.0,27.0,28.0,35.0,39.0,42.0,50.0,58.0,56.0,63.0,72.0,61.0,78.0,84.0,92.0,81.0,89.0,114.0,99.0,103.0,112.0,128.0,127.0,132.0
unfilled_spots,126.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,6.0,15.0,25.0,27.0,20.0,31.0,37.0,50.0,44.0,46.0,54.0,52.0,69.0,80.0,75.0,81.0,83.0,83.0,98.0,103.0,103.0,117.0,119.0,132.0,135.0,134.0
unfilled_spots,139.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,9.0,20.0,18.0,23.0,24.0,36.0,30.0,43.0,36.0,50.0,57.0,62.0,74.0,74.0,63.0,78.0,89.0,92.0,86.0,106.0,104.0,105.0,104.0,119.0,143.0,128.0
unfilled_spots,139.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,8.0,19.0,18.0,27.0,31.0,38.0,38.0,39.0,44.0,56.0,55.0,62.0,75.0,66.0,69.0,76.0,89.0,100.0,89.0,103.0,115.0,108.0,110.0,131.0,122.0,125.0
unfilled_spots,136.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.0,4.0,12.0,10.0,20.0,26.0,24.0,29.0,41.0,41.0,50.0,49.0,57.0,59.0,65.0,67.0,75.0,83.0,88.0,92.0,95.0,124.0,107.0,113.0,117.0,135.0,121.0,121.0
unfilled_spots,127.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,8.0,9.0,15.0,20.0,25.0,33.0,40.0,45.0,44.0,52.0,54.0,70.0,64.0,83.0,81.0,95.0,92.0,94.0,88.0,96.0,109.0,118.0,106.0,130.0,134.0,130.0
unfilled_spots,133.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,13.0,12.0,15.0,24.0,27.0,32.0,34.0,41.0,47.0,45.0,52.0,68.0,71.0,75.0,80.0,75.0,85.0,88.0,85.0,101.0,105.0,116.0,101.0,126.0,125.0,129.0
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,225.6742857142857,217.81714285714287,186.6342857142857,136.82857142857142,90.38857142857142,59.348571428571425,56.34285714285714,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,221.29714285714286,184.62285714285716,132.15428571428572,87.72571428571429,61.285714285714285,57.48571428571429,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,225.77142857142857,215.10857142857142,193.9542857142857,137.37142857142857,84.96,63.24,53.33714285714286,59.18857142857143,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,213.16,187.5142857142857,134.6457142857143,86.95428571428572,57.965714285714284,54.42285714285714,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,216.58285714285714,186.54285714285714,131.78857142857143,90.83428571428571,64.28,58.48,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,225.72,217.62285714285716,178.61142857142858,139.2,91.61714285714285,60.53142857142857,55.41142857142857,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,217.45142857142858,183.32,133.11428571428573,92.94285714285714,60.28,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,215.30857142857144,178.61714285714285,145.0857142857143,79.36571428571429,61.331428571428575,53.50857142857143,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286,215.2342857142857,221.05142857142857
