Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,4371.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4366.0,4365.0,4364.0,4367.0,4367.0,4370.0
unmatched_applicants,4376.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4365.0,4364.0,4364.0,4365.0,4365.0
unmatched_applicants,4368.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4366.0,4364.0,4364.0,4365.0,4369.0,4364.0
unmatched_applicants,4370.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4368.0,4368.0,4373.0
unmatched_applicants,4372.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4367.0,4364.0,4368.0
unmatched_applicants,4379.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4368.0,4368.0
unmatched_applicants,4371.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4367.0,4369.0,4371.0
unmatched_applicants,4375.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4369.0
unmatched_applicants,4370.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4366.0,4368.0,4367.0,4375.0
unmatched_applicants,4372.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4364.0,4367.0,4364.0,4364.0,4364.0,4364.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,6.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
unfilled_spots,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,9.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
unfilled_spots,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,11.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
reviews_per_program,398.8085106382979,398.8085106382979,398.8085106382979,398.8085106382979,364.4802431610942,212.43768996960486,115.57142857142857,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617,380.6808510638298
