Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unmatched_applicants,564.0,564.0,564.0,564.0,564.0,564.0,564.0,564.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
reviews_per_program,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051,58.33220338983051
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.9994769874476988,0.9994022713687986,0.9996900666356733,0.999721059972106,0.99953509995351,0.9989152332248566,0.99907019990702,0.99814039981404
pct_interview_given_nosignal,0.9997094374709438,0.9996015142458657,0.9998450333178367,0.998512319851232,0.999302649930265,0.9996900666356733,0.999767549976755,0.9939562993956299
pct_interview_given_nosignal,0.9994769874476988,0.9998671714152886,0.9989152332248566,0.999256159925616,0.99953509995351,0.99953509995351,0.99907019990702,0.9962807996280799
pct_interview_given_nosignal,0.9996513249651325,0.9996679285382214,0.9998450333178367,0.999349139934914,0.996978149697815,0.9996900666356733,0.999767549976755,0.9967456996745699
pct_interview_given_nosignal,0.9997094374709438,0.9999335857076442,0.9999225166589183,0.999814039981404,0.998372849837285,0.9998450333178367,0.9967456996745699,0.99814039981404
pct_interview_given_nosignal,0.9995932124593212,0.9999335857076442,0.9993801332713467,0.998419339841934,0.996048349604835,1.0,0.99907019990702,0.99953509995351
pct_interview_given_nosignal,0.9991283124128313,0.9996679285382214,1.0,0.99907019990702,0.9998837749883775,0.99907019990702,0.9988377498837749,0.9962807996280799
pct_interview_given_nosignal,0.9995932124593212,0.9993358570764429,0.999302649930265,0.999721059972106,0.99953509995351,0.9962807996280799,0.99814039981404,0.9944211994421199
pct_interview_given_nosignal,0.9990120874012087,0.9999335857076442,1.0,0.999442119944212,0.99814039981404,0.9992251665891834,0.997443049744305,0.99860529986053
pct_interview_given_nosignal,0.9994188749418875,0.9996015142458657,0.9998450333178367,0.998698279869828,0.9998837749883775,0.9998450333178367,0.997443049744305,0.9944211994421199
pct_interview_given_application,0.9994769874476988,0.9994769874476988,0.999767549976755,0.9998256624825662,0.999767549976755,0.9995932124593212,0.999767549976755,0.999767549976755
pct_interview_given_application,0.9997094374709438,0.9996513249651325,0.9998837749883775,0.99907019990702,0.9996513249651325,0.9998837749883775,0.9999418874941888,0.9992445374244537
pct_interview_given_application,0.9994769874476988,0.9998837749883775,0.9991864249186425,0.99953509995351,0.999767549976755,0.9998256624825662,0.999767549976755,0.99953509995351
pct_interview_given_application,0.9996513249651325,0.9997094374709438,0.9998837749883775,0.9995932124593212,0.9984890748489075,0.9998837749883775,0.9999418874941888,0.9995932124593212
pct_interview_given_application,0.9997094374709438,0.9999418874941888,0.9999418874941888,0.9998837749883775,0.9991864249186425,0.9999418874941888,0.9991864249186425,0.999767549976755
pct_interview_given_application,0.9995932124593212,0.9999418874941888,0.99953509995351,0.9990120874012087,0.9980241748024175,1.0,0.999767549976755,0.9999418874941888
pct_interview_given_application,0.9991283124128313,0.9997094374709438,1.0,0.9994188749418875,0.9999418874941888,0.9996513249651325,0.9997094374709438,0.99953509995351
pct_interview_given_application,0.9995932124593212,0.9994188749418875,0.9994769874476988,0.9998256624825662,0.999767549976755,0.99860529986053,0.99953509995351,0.999302649930265
pct_interview_given_application,0.9990120874012087,0.9999418874941888,1.0,0.9996513249651325,0.99907019990702,0.9997094374709438,0.9993607624360762,0.9998256624825662
pct_interview_given_application,0.9994188749418875,0.9996513249651325,0.9998837749883775,0.9991864249186425,0.9999418874941888,0.9999418874941888,0.9993607624360762,0.999302649930265
pct_of_app_match_via_signal_given_matched,0.0,0.9344675488342785,0.9829867674858223,0.9974795211090107,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9445494643982356,0.9779458097038437,0.9955891619407687,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9338374291115312,0.9848771266540642,0.9924385633270322,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9363579080025205,0.9810964083175804,0.9955891619407687,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9369880277252678,0.984247006931317,0.9987397605545053,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9420289855072463,0.9810964083175804,0.996219281663516,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9401386263390044,0.9886578449905482,0.9911783238815375,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9357277882797732,0.9861373660995589,0.9936988027725268,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.943289224952741,0.9829867674858223,0.9930686830497795,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9357277882797732,0.9729048519218652,0.9930686830497795,1.0,1.0,1.0,1.0
