Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
unmatched_applicants,1602.0,1007.0,1006.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1010.0,1019.0,1067.0,1107.0,1152.0,1205.0,1228.0,1246.0,1273.0,1304.0,1310.0,1330.0,1370.0,1411.0,1426.0,1437.0,1438.0,1507.0,1523.0,1518.0
unmatched_applicants,1602.0,1018.0,1006.0,1000.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1019.0,1010.0,1064.0,1105.0,1146.0,1200.0,1214.0,1250.0,1260.0,1312.0,1353.0,1347.0,1354.0,1415.0,1411.0,1430.0,1434.0,1496.0,1513.0,1519.0
unmatched_applicants,1605.0,1005.0,1001.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,1003.0,1029.0,1015.0,1068.0,1138.0,1154.0,1182.0,1235.0,1247.0,1267.0,1309.0,1321.0,1346.0,1362.0,1402.0,1415.0,1441.0,1453.0,1517.0,1506.0,1505.0
unmatched_applicants,1602.0,1016.0,1003.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1027.0,1024.0,1077.0,1109.0,1166.0,1182.0,1226.0,1248.0,1263.0,1311.0,1333.0,1361.0,1360.0,1422.0,1414.0,1427.0,1443.0,1505.0,1512.0,1514.0
unmatched_applicants,1631.0,1018.0,1004.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,1013.0,1040.0,1024.0,1089.0,1108.0,1160.0,1174.0,1207.0,1251.0,1269.0,1331.0,1332.0,1365.0,1376.0,1417.0,1409.0,1441.0,1452.0,1486.0,1513.0,1510.0
unmatched_applicants,1606.0,1018.0,1006.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1009.0,1036.0,1020.0,1065.0,1117.0,1152.0,1182.0,1223.0,1247.0,1273.0,1310.0,1307.0,1337.0,1366.0,1415.0,1420.0,1414.0,1437.0,1489.0,1508.0,1496.0
unmatched_applicants,1592.0,1013.0,1013.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1010.0,1015.0,1034.0,1066.0,1116.0,1157.0,1191.0,1209.0,1230.0,1260.0,1334.0,1350.0,1358.0,1365.0,1418.0,1414.0,1442.0,1428.0,1504.0,1494.0,1521.0
unmatched_applicants,1628.0,1018.0,1002.0,999.0,998.0,998.0,998.0,998.0,998.0,998.0,1004.0,1022.0,1005.0,1052.0,1110.0,1144.0,1177.0,1233.0,1252.0,1277.0,1302.0,1333.0,1323.0,1355.0,1410.0,1440.0,1431.0,1448.0,1492.0,1508.0,1497.0
unmatched_applicants,1621.0,1013.0,1008.0,1002.0,998.0,998.0,998.0,998.0,998.0,998.0,1000.0,1021.0,1023.0,1064.0,1105.0,1150.0,1169.0,1227.0,1239.0,1267.0,1317.0,1329.0,1343.0,1373.0,1419.0,1418.0,1438.0,1446.0,1494.0,1511.0,1517.0
unmatched_applicants,1619.0,1011.0,1001.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,1001.0,1040.0,1040.0,1065.0,1113.0,1140.0,1178.0,1212.0,1240.0,1274.0,1333.0,1332.0,1342.0,1356.0,1414.0,1437.0,1429.0,1438.0,1507.0,1496.0,1510.0
unfilled_spots,604.0,9.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,69.0,109.0,154.0,207.0,230.0,248.0,275.0,306.0,312.0,332.0,372.0,413.0,428.0,439.0,440.0,509.0,525.0,520.0
unfilled_spots,604.0,20.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,66.0,107.0,148.0,202.0,216.0,252.0,262.0,314.0,355.0,349.0,356.0,417.0,413.0,432.0,436.0,498.0,515.0,521.0
unfilled_spots,607.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,17.0,70.0,140.0,156.0,184.0,237.0,249.0,269.0,311.0,323.0,348.0,364.0,404.0,417.0,443.0,455.0,519.0,508.0,507.0
unfilled_spots,604.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,26.0,79.0,111.0,168.0,184.0,228.0,250.0,265.0,313.0,335.0,363.0,362.0,424.0,416.0,429.0,445.0,507.0,514.0,516.0
unfilled_spots,633.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,26.0,91.0,110.0,162.0,176.0,209.0,253.0,271.0,333.0,334.0,367.0,378.0,419.0,411.0,443.0,454.0,488.0,515.0,512.0
unfilled_spots,608.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,38.0,22.0,67.0,119.0,154.0,184.0,225.0,249.0,275.0,312.0,309.0,339.0,368.0,417.0,422.0,416.0,439.0,491.0,510.0,498.0
unfilled_spots,594.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,36.0,68.0,118.0,159.0,193.0,211.0,232.0,262.0,336.0,352.0,360.0,367.0,420.0,416.0,444.0,430.0,506.0,496.0,523.0
unfilled_spots,630.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,7.0,54.0,112.0,146.0,179.0,235.0,254.0,279.0,304.0,335.0,325.0,357.0,412.0,442.0,433.0,450.0,494.0,510.0,499.0
unfilled_spots,623.0,15.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,25.0,66.0,107.0,152.0,171.0,229.0,241.0,269.0,319.0,331.0,345.0,375.0,421.0,420.0,440.0,448.0,496.0,513.0,519.0
unfilled_spots,621.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,42.0,67.0,115.0,142.0,180.0,214.0,242.0,276.0,335.0,334.0,344.0,358.0,416.0,439.0,431.0,440.0,509.0,498.0,512.0
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,474.78,249.0,140.772,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,525.828,486.22,249.44,147.508,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,471.012,250.408,136.108,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,488.072,251.464,137.596,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,477.944,244.884,137.724,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,467.364,262.592,135.884,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,485.208,261.172,142.5,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,489.812,259.044,140.596,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,524.076,473.348,247.148,137.58,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
reviews_per_program,527.736,527.736,527.736,527.736,527.736,527.736,472.928,263.464,137.528,143.928,159.92,175.912,191.904,207.896,223.888,239.88,255.872,271.864,287.856,303.848,319.84,335.832,351.824,367.816,383.808,399.8,415.792,431.784,447.776,463.768,479.76
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9944972486243121,0.9438290573858358,0.8431090545272636,0.7503751875937968,0.6753376688344173,0.6139433353040157,0.5627813906953477,0.5194905144880132,0.4823840491674409,0.4502251125562781,0.42208604302151076,0.39725745225553954,0.3751875937968984,0.3554408783339038,0.33766883441720863,0.32158936611162725,0.30697166765200784,0.29362507340626837,0.28139069534767386,0.27013506753376687,0.2597452572440066,0.25012506253126565,0.24119202458372044,0.23287505821876456,0.22511255627813906
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999499749874937,0.9954560613640153,0.9457228614307154,0.8427338669334667,0.7503751875937968,0.6753376688344173,0.6139433353040157,0.5627813906953477,0.5194905144880132,0.4823840491674409,0.4502251125562781,0.42208604302151076,0.39725745225553954,0.3751875937968984,0.3554408783339038,0.33766883441720863,0.32158936611162725,0.30697166765200784,0.29362507340626837,0.28139069534767386,0.27013506753376687,0.2597452572440066,0.25012506253126565,0.24119202458372044,0.23287505821876456,0.22511255627813906
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9952059363014841,0.9435789323233045,0.8434529764882441,0.7503751875937968,0.6753376688344173,0.6139433353040157,0.5627813906953477,0.5194905144880132,0.4823840491674409,0.4502251125562781,0.42208604302151076,0.39725745225553954,0.3751875937968984,0.3554408783339038,0.33766883441720863,0.32158936611162725,0.30697166765200784,0.29362507340626837,0.28139069534767386,0.27013506753376687,0.2597452572440066,0.25012506253126565,0.24119202458372044,0.23287505821876456,0.22511255627813906
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.996623311655828,0.943864789537626,0.8432028514257128,0.7503751875937968,0.6753376688344173,0.6139433353040157,0.5627813906953477,0.5194905144880132,0.4823840491674409,0.4502251125562781,0.42208604302151076,0.39725745225553954,0.3751875937968984,0.3554408783339038,0.33766883441720863,0.32158936611162725,0.30697166765200784,0.29362507340626837,0.28139069534767386,0.27013506753376687,0.2597452572440066,0.25012506253126565,0.24119202458372044,0.23287505821876456,0.22511255627813906
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9942888110722028,0.9447938254841707,0.8432341170585292,0.7503751875937968,0.6753376688344173,0.6139433353040157,0.5627813906953477,0.5194905144880132,0.4823840491674409,0.4502251125562781,0.42208604302151076,0.39725745225553954,0.3751875937968984,0.3554408783339038,0.33766883441720863,0.32158936611162725,0.30697166765200784,0.29362507340626837,0.28139069534767386,0.27013506753376687,0.2597452572440066,0.25012506253126565,0.24119202458372044,0.23287505821876456,0.22511255627813906
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9954977488744372,0.941899521189166,0.8433591795897949,0.7503751875937968,0.6753376688344173,0.6139433353040157,0.5627813906953477,0.5194905144880132,0.4823840491674409,0.4502251125562781,0.42208604302151076,0.39725745225553954,0.3751875937968984,0.3554408783339038,0.33766883441720863,0.32158936611162725,0.30697166765200784,0.29362507340626837,0.28139069534767386,0.27013506753376687,0.2597452572440066,0.25012506253126565,0.24119202458372044,0.23287505821876456,0.22511255627813906
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9947890611972653,0.9431501465018224,0.842827663831916,0.7503751875937968,0.6753376688344173,0.6139433353040157,0.5627813906953477,0.5194905144880132,0.4823840491674409,0.4502251125562781,0.42208604302151076,0.39725745225553954,0.3751875937968984,0.3554408783339038,0.33766883441720863,0.32158936611162725,0.30697166765200784,0.29362507340626837,0.28139069534767386,0.27013506753376687,0.2597452572440066,0.25012506253126565,0.24119202458372044,0.23287505821876456,0.22511255627813906
