Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,4987.0,4648.0,4648.0,4650.0,4648.0,4653.0,4671.0,4692.0,4694.0,4717.0,4749.0,4758.0,4793.0,4802.0,4805.0,4819.0,4892.0,4894.0,4893.0,4910.0,4993.0
unmatched_applicants,5001.0,4648.0,4648.0,4648.0,4652.0,4651.0,4671.0,4686.0,4697.0,4729.0,4736.0,4759.0,4788.0,4815.0,4817.0,4812.0,4892.0,4892.0,4890.0,4895.0,4986.0
unmatched_applicants,4967.0,4648.0,4648.0,4650.0,4650.0,4652.0,4673.0,4691.0,4694.0,4725.0,4748.0,4755.0,4790.0,4796.0,4811.0,4816.0,4882.0,4895.0,4901.0,4909.0,5003.0
unmatched_applicants,4991.0,4648.0,4648.0,4648.0,4648.0,4652.0,4677.0,4691.0,4697.0,4720.0,4738.0,4765.0,4789.0,4797.0,4815.0,4834.0,4877.0,4892.0,4902.0,4906.0,4975.0
unmatched_applicants,4988.0,4648.0,4648.0,4648.0,4650.0,4652.0,4673.0,4692.0,4696.0,4724.0,4741.0,4763.0,4803.0,4804.0,4815.0,4817.0,4903.0,4896.0,4895.0,4883.0,4971.0
unmatched_applicants,4985.0,4648.0,4648.0,4652.0,4648.0,4650.0,4672.0,4696.0,4710.0,4716.0,4737.0,4761.0,4789.0,4809.0,4817.0,4821.0,4880.0,4889.0,4899.0,4910.0,4971.0
unmatched_applicants,4976.0,4648.0,4648.0,4650.0,4648.0,4653.0,4676.0,4700.0,4691.0,4714.0,4742.0,4761.0,4794.0,4800.0,4809.0,4811.0,4877.0,4893.0,4912.0,4900.0,4988.0
unmatched_applicants,4995.0,4648.0,4648.0,4649.0,4648.0,4653.0,4667.0,4694.0,4694.0,4725.0,4749.0,4762.0,4794.0,4807.0,4813.0,4817.0,4892.0,4891.0,4879.0,4893.0,4979.0
unmatched_applicants,4991.0,4648.0,4648.0,4649.0,4651.0,4651.0,4671.0,4697.0,4699.0,4725.0,4738.0,4765.0,4787.0,4798.0,4813.0,4818.0,4883.0,4879.0,4908.0,4905.0,4987.0
unmatched_applicants,4990.0,4648.0,4648.0,4648.0,4648.0,4653.0,4667.0,4696.0,4697.0,4720.0,4749.0,4754.0,4790.0,4811.0,4802.0,4817.0,4883.0,4904.0,4896.0,4915.0,4994.0
unfilled_spots,339.0,0.0,0.0,2.0,0.0,5.0,23.0,44.0,46.0,69.0,101.0,110.0,145.0,154.0,157.0,171.0,244.0,246.0,245.0,262.0,345.0
unfilled_spots,353.0,0.0,0.0,0.0,4.0,3.0,23.0,38.0,49.0,81.0,88.0,111.0,140.0,167.0,169.0,164.0,244.0,244.0,242.0,247.0,338.0
unfilled_spots,319.0,0.0,0.0,2.0,2.0,4.0,25.0,43.0,46.0,77.0,100.0,107.0,142.0,148.0,163.0,168.0,234.0,247.0,253.0,261.0,355.0
unfilled_spots,343.0,0.0,0.0,0.0,0.0,4.0,29.0,43.0,49.0,72.0,90.0,117.0,141.0,149.0,167.0,186.0,229.0,244.0,254.0,258.0,327.0
unfilled_spots,340.0,0.0,0.0,0.0,2.0,4.0,25.0,44.0,48.0,76.0,93.0,115.0,155.0,156.0,167.0,169.0,255.0,248.0,247.0,235.0,323.0
unfilled_spots,337.0,0.0,0.0,4.0,0.0,2.0,24.0,48.0,62.0,68.0,89.0,113.0,141.0,161.0,169.0,173.0,232.0,241.0,251.0,262.0,323.0
unfilled_spots,328.0,0.0,0.0,2.0,0.0,5.0,28.0,52.0,43.0,66.0,94.0,113.0,146.0,152.0,161.0,163.0,229.0,245.0,264.0,252.0,340.0
unfilled_spots,347.0,0.0,0.0,1.0,0.0,5.0,19.0,46.0,46.0,77.0,101.0,114.0,146.0,159.0,165.0,169.0,244.0,243.0,231.0,245.0,331.0
unfilled_spots,343.0,0.0,0.0,1.0,3.0,3.0,23.0,49.0,51.0,77.0,90.0,117.0,139.0,150.0,165.0,170.0,235.0,231.0,260.0,257.0,339.0
unfilled_spots,342.0,0.0,0.0,0.0,0.0,5.0,19.0,48.0,49.0,72.0,101.0,106.0,142.0,163.0,154.0,169.0,235.0,256.0,248.0,267.0,346.0
reviews_per_program,416.93617021276594,266.06686930091183,37.39817629179331,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,272.5015197568389,36.255319148936174,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,265.5440729483283,37.443768996960486,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,265.1580547112462,37.37689969604863,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,295.1337386018237,36.255319148936174,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,278.62006079027356,36.255319148936174,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,268.4437689969605,36.255319148936174,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,271.85410334346506,36.255319148936174,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,282.6413373860182,36.255319148936174,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
reviews_per_program,416.93617021276594,258.60182370820667,38.45896656534954,54.38297872340426,72.51063829787235,90.63829787234043,108.76595744680851,126.8936170212766,145.0212765957447,163.14893617021278,181.27659574468086,199.40425531914894,217.53191489361703,235.6595744680851,253.7872340425532,271.9148936170213,290.0425531914894,308.17021276595744,326.29787234042556,344.4255319148936,362.5531914893617
pct_interview_given_signal,0.0,0.9446680080482898,0.5515593561368209,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9465124077800134,0.5516431924882629,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9478537894030852,0.5515593561368209,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9448356807511737,0.5515593561368209,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9498658618376928,0.5516431924882629,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9522132796780685,0.5516431924882629,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.954560697518444,0.5516431924882629,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9480214621059692,0.5516431924882629,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9520456069751845,0.5516431924882629,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_signal,0.0,0.9473507712944332,0.551140174379611,0.3677621283255086,0.27582159624413144,0.22065727699530516,0.1838810641627543,0.15761234071093225,0.13791079812206572,0.12258737610850287,0.11032863849765258,0.10029876227059326,0.09194053208137715,0.08486818345973275,0.07880617035546612,0.07355242566510173,0.06895539906103286,0.06489919911626622,0.061293688054251436,0.05806770447244873,0.05516431924882629
pct_interview_given_nosignal,0.047968973259848946,0.007209926224010731,7.984414423046214e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.047968973259848946,0.007126089872568746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.047968973259848946,0.007065117980610938,7.984414423046214e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.047968973259848946,0.007202304737516005,7.984414423046214e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.047968973259848946,0.006973660142674227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.047968973259848946,0.0068669593317480645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
