Parameter,0,1,2,3,4
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unmatched_applicants,204.0,204.0,204.0,204.0,204.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
reviews_per_program,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595,45.49367088607595
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9772151898734177,0.9949367088607595,0.9974683544303797,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9721518987341772,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9620253164556962,0.9949367088607595,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9721518987341772,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9569620253164557,0.9949367088607595,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9721518987341772,0.9924050632911392,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9493670886075949,0.9949367088607595,0.9949367088607595,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9848101265822785,0.9898734177215189,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.959493670886076,0.9949367088607595,0.9949367088607595,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9569620253164557,0.9848101265822785,1.0,1.0
