Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,256.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,248.0,252.0,252.0
unmatched_applicants,255.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,252.0,251.0
unmatched_applicants,257.0,247.0,247.0,247.0,248.0,248.0,248.0,249.0,248.0,250.0,254.0
unmatched_applicants,257.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,248.0,250.0,254.0
unmatched_applicants,255.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,249.0,251.0,255.0
unmatched_applicants,258.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,249.0,249.0,252.0
unmatched_applicants,256.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,248.0,250.0,251.0
unmatched_applicants,256.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,249.0,252.0,254.0
unmatched_applicants,255.0,247.0,247.0,247.0,247.0,248.0,247.0,249.0,249.0,248.0,253.0
unmatched_applicants,256.0,247.0,247.0,248.0,247.0,247.0,247.0,249.0,249.0,251.0,253.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0
unfilled_spots,10.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,7.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,8.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0
unfilled_spots,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0
unfilled_spots,9.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0
reviews_per_program,121.81481481481481,37.888888888888886,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,44.0,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,46.77777777777778,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,45.18518518518518,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,55.18518518518518,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,57.96296296296296,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,40.25925925925926,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,41.55555555555556,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,45.81481481481482,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
reviews_per_program,121.81481481481481,53.074074074074076,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075
pct_interview_given_signal,0.0,0.8127090301003345,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.822742474916388,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.7993311036789298,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.7792642140468228,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.7959866220735786,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.7792642140468228,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.8060200668896321,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.8193979933110368,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.7959866220735786,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_signal,0.0,0.7993311036789298,0.43478260869565216,0.2898550724637681,0.21739130434782608,0.17391304347826086,0.14492753623188406,0.12422360248447205,0.10869565217391304,0.0966183574879227,0.08695652173913043
pct_interview_given_nosignal,0.07905138339920949,0.00568561872909699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.07905138339920949,0.0046822742474916385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
