Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unmatched_applicants,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0,1527.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.07692307692308,105.19893899204244,103.59416445623341,98.0026525198939,94.21750663129974,92.13793103448276,97.0079575596817
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.03713527851458,102.65251989389921,98.28647214854111,93.40583554376659,92.87002652519894,97.05835543766578
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,104.75596816976127,102.20954907161804,97.83554376657825,93.58885941644563,92.0159151193634,97.03713527851458
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.07161803713528,101.76392572944297,98.37135278514589,93.46949602122015,92.0106100795756,97.11140583554376
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,104.94429708222812,102.35278514588859,98.11936339522546,93.38726790450929,92.28647214854111,97.06896551724138
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,102.38726790450929,98.29442970822281,93.3209549071618,92.21485411140584,97.03713527851458
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,104.78249336870026,102.3395225464191,98.50928381962865,93.24668435013263,92.06631299734748,97.24137931034483
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,104.93899204244032,103.22811671087533,97.89124668435014,93.92838196286472,92.84615384615384,97.17241379310344
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,102.23076923076923,97.91777188328912,93.3315649867374,92.43236074270557,97.0185676392573
reviews_per_program,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.19893899204244,105.07427055702918,102.79045092838196,97.87798408488064,93.72679045092838,92.10344827586206,97.17771883289124
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9999394856278366,1.0,0.9980981197320078,0.9809379727685326,0.9487644982349975,0.8960363086232981,0.828001650391968
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999495713565305,0.9970175059433758,0.9821860816944025,0.9443940158009749,0.8933434190620272,0.8272314674735249
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999899142713061,0.9958504430516534,0.9799546142208775,0.9472516389309128,0.894947049924357,0.8272589740063265
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999899142713061,0.9955046466392912,0.9832450832072617,0.9489662128088754,0.895249621785174,0.8281116765231743
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999495713565305,0.9951588502269288,0.9784039334341906,0.9484283072785342,0.8947957639939486,0.8269839086783111
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9952452993300195,0.9829803328290468,0.9467809715918641,0.895249621785174,0.8281391830559758
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.9999495713565305,0.9959368921547439,0.982034795763994,0.9476550680786687,0.8962481089258699,0.8271764544079219
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,0.999798285426122,0.9968013831856495,0.9791225416036309,0.9491343082871071,0.891981845688351,0.8275065328015404
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9964123622217419,0.9799924357034796,0.9500756429652042,0.8936762481089259,0.827946637326365
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9951156256753836,0.9805219364599093,0.9450327786182552,0.8982148260211801,0.8273965066703342
pct_interview_given_nosignal,0.761976802824004,0.7400632650254435,0.714160363086233,0.6820978315683308,0.6418305597579426,0.5920466825156689,0.5228441754916793,0.43049924357034797,0.3241301059001513,0.2016137165910237,0.09152798789712557,0.032677760968229955
pct_interview_given_nosignal,0.7619011598587998,0.7401457846238482,0.7145234493192133,0.6816607833249285,0.6422844175491679,0.5907931705208559,0.5240544629349471,0.43231467473524965,0.3205748865355522,0.21159858799798287,0.10559757942511347,0.039636913767019666
pct_interview_given_nosignal,0.7618255168935956,0.740035758492642,0.7138275340393343,0.6824004034291478,0.6418305597579426,0.5920466825156689,0.524357034795764,0.4341906202723147,0.3247352496217852,0.20584972264246093,0.09531013615733737,0.03842662632375189
pct_interview_given_nosignal,0.7614977307110439,0.740338330353459,0.7140090771558245,0.6823331652378551,0.6425869894099848,0.5915712124486708,0.524155320221886,0.43388804841149775,0.31921331316187596,0.19959657085224408,0.09319213313161875,0.032677760968229955
pct_interview_given_nosignal,0.7619011598587998,0.7401457846238482,0.7139788199697428,0.6820642124726845,0.6424357034795763,0.5913550896909444,0.5236006051437216,0.43558245083207264,0.32912254160363086,0.20060514372163388,0.09636913767019667,0.04236006051437216
pct_interview_given_nosignal,0.7616742309631871,0.7400082519598404,0.7144629349470499,0.6827702134812573,0.6428517397881996,0.5911821914847634,0.5238527483610691,0.4350378214826021,0.31883509833585477,0.2043368633383762,0.0918305597579425,0.02783661119515885
pct_interview_given_nosignal,0.7616490166414523,0.7396231605006189,0.7138275340393343,0.6819969742813918,0.6428139183055975,0.5897557812837692,0.5239536056480081,0.4333434190620272,0.32027231467473527,0.20443772062531518,0.0886535552193646,0.04236006051437216
pct_interview_given_nosignal,0.7617750882501261,0.7405033695502682,0.7140393343419063,0.6819969742813918,0.6425491679273827,0.5916144370002161,0.5238527483610691,0.43273827534039333,0.32708018154311647,0.20090771558245082,0.10907715582450832,0.03903177004538578
pct_interview_given_nosignal,0.7613716591023701,0.7403658368862605,0.7136459909228442,0.6824004034291478,0.6423978819969742,0.5911389669332181,0.5229954614220877,0.4339485627836611,0.3235249621785174,0.19586485123550176,0.09969742813918306,0.03388804841149773
