Parameter,0,1,2,3,4,5,6
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unmatched_applicants,84.0,84.0,84.0,84.0,84.0,84.0,84.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,38.84615384615385,42.30769230769231,51.69230769230769
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,44.84615384615385,43.76923076923077,51.84615384615385
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,40.15384615384615,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,44.15384615384615,42.30769230769231,52.15384615384615
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,40.15384615384615,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,50.15384615384615,43.46153846153846,51.84615384615385
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,38.76923076923077,42.30769230769231,50.76923076923077
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,45.23076923076923,42.30769230769231,52.07692307692308
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,42.07692307692308,43.53846153846154,50.76923076923077
reviews_per_program,76.15384615384616,76.15384615384616,76.15384615384616,76.15384615384616,39.07692307692308,42.30769230769231,50.76923076923077
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9045454545454545,0.7563636363636363,0.6287878787878788
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9,0.7545454545454545,0.6272727272727273
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9068181818181819,0.7563636363636363,0.6303030303030303
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.8931818181818182,0.7563636363636363,0.6272727272727273
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9068181818181819,0.7563636363636363,0.6303030303030303
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9,0.7527272727272727,0.6257575757575757
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9068181818181819,0.7563636363636363,0.6303030303030303
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.884090909090909,0.7563636363636363,0.6287878787878788
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9022727272727272,0.7545454545454545,0.6303030303030303
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9068181818181819,0.7563636363636363,0.6303030303030303
