Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,955.0,672.0,667.0,663.0,661.0,668.0,676.0,687.0,698.0,709.0,721.0,742.0,759.0,767.0,775.0,784.0,837.0,851.0,823.0,831.0,882.0,904.0,902.0,909.0,966.0,971.0
unmatched_applicants,959.0,670.0,663.0,661.0,661.0,671.0,669.0,696.0,695.0,715.0,720.0,743.0,767.0,769.0,777.0,776.0,843.0,832.0,845.0,839.0,889.0,896.0,890.0,907.0,951.0,936.0
unmatched_applicants,968.0,678.0,661.0,661.0,661.0,672.0,678.0,694.0,698.0,714.0,733.0,738.0,780.0,771.0,775.0,790.0,834.0,849.0,839.0,838.0,900.0,888.0,902.0,899.0,942.0,959.0
unmatched_applicants,947.0,679.0,664.0,663.0,661.0,667.0,672.0,692.0,693.0,717.0,728.0,735.0,757.0,772.0,776.0,783.0,823.0,821.0,829.0,844.0,900.0,890.0,893.0,883.0,965.0,943.0
unmatched_applicants,974.0,677.0,661.0,663.0,661.0,664.0,678.0,691.0,698.0,710.0,723.0,740.0,782.0,765.0,782.0,787.0,827.0,836.0,832.0,833.0,895.0,900.0,904.0,892.0,953.0,953.0
unmatched_applicants,956.0,672.0,662.0,669.0,661.0,664.0,679.0,699.0,703.0,719.0,734.0,737.0,765.0,768.0,778.0,793.0,837.0,824.0,833.0,848.0,883.0,916.0,897.0,911.0,966.0,950.0
unmatched_applicants,979.0,670.0,662.0,662.0,661.0,672.0,675.0,699.0,693.0,711.0,732.0,734.0,750.0,769.0,786.0,782.0,827.0,843.0,842.0,836.0,900.0,898.0,902.0,901.0,972.0,967.0
unmatched_applicants,957.0,676.0,663.0,661.0,661.0,665.0,673.0,677.0,702.0,718.0,725.0,748.0,771.0,768.0,778.0,792.0,838.0,838.0,846.0,832.0,894.0,892.0,909.0,891.0,942.0,963.0
unmatched_applicants,965.0,673.0,662.0,661.0,662.0,663.0,671.0,696.0,697.0,718.0,729.0,747.0,766.0,772.0,775.0,783.0,827.0,838.0,843.0,830.0,897.0,904.0,873.0,901.0,950.0,950.0
unmatched_applicants,966.0,669.0,662.0,661.0,661.0,667.0,685.0,694.0,699.0,714.0,721.0,742.0,762.0,774.0,772.0,787.0,832.0,841.0,846.0,846.0,894.0,882.0,898.0,911.0,969.0,964.0
unfilled_spots,294.0,11.0,6.0,2.0,0.0,7.0,15.0,26.0,37.0,48.0,60.0,81.0,98.0,106.0,114.0,123.0,176.0,190.0,162.0,170.0,221.0,243.0,241.0,248.0,305.0,310.0
unfilled_spots,298.0,9.0,2.0,0.0,0.0,10.0,8.0,35.0,34.0,54.0,59.0,82.0,106.0,108.0,116.0,115.0,182.0,171.0,184.0,178.0,228.0,235.0,229.0,246.0,290.0,275.0
unfilled_spots,307.0,17.0,0.0,0.0,0.0,11.0,17.0,33.0,37.0,53.0,72.0,77.0,119.0,110.0,114.0,129.0,173.0,188.0,178.0,177.0,239.0,227.0,241.0,238.0,281.0,298.0
unfilled_spots,286.0,18.0,3.0,2.0,0.0,6.0,11.0,31.0,32.0,56.0,67.0,74.0,96.0,111.0,115.0,122.0,162.0,160.0,168.0,183.0,239.0,229.0,232.0,222.0,304.0,282.0
unfilled_spots,313.0,16.0,0.0,2.0,0.0,3.0,17.0,30.0,37.0,49.0,62.0,79.0,121.0,104.0,121.0,126.0,166.0,175.0,171.0,172.0,234.0,239.0,243.0,231.0,292.0,292.0
unfilled_spots,295.0,11.0,1.0,8.0,0.0,3.0,18.0,38.0,42.0,58.0,73.0,76.0,104.0,107.0,117.0,132.0,176.0,163.0,172.0,187.0,222.0,255.0,236.0,250.0,305.0,289.0
unfilled_spots,318.0,9.0,1.0,1.0,0.0,11.0,14.0,38.0,32.0,50.0,71.0,73.0,89.0,108.0,125.0,121.0,166.0,182.0,181.0,175.0,239.0,237.0,241.0,240.0,311.0,306.0
unfilled_spots,296.0,15.0,2.0,0.0,0.0,4.0,12.0,16.0,41.0,57.0,64.0,87.0,110.0,107.0,117.0,131.0,177.0,177.0,185.0,171.0,233.0,231.0,248.0,230.0,281.0,302.0
unfilled_spots,304.0,12.0,1.0,0.0,1.0,2.0,10.0,35.0,36.0,57.0,68.0,86.0,105.0,111.0,114.0,122.0,166.0,177.0,182.0,169.0,236.0,243.0,212.0,240.0,289.0,289.0
unfilled_spots,305.0,8.0,1.0,0.0,0.0,6.0,24.0,33.0,38.0,53.0,60.0,81.0,101.0,113.0,111.0,126.0,171.0,180.0,185.0,185.0,233.0,221.0,237.0,250.0,308.0,303.0
reviews_per_program,191.38888888888889,191.38888888888889,179.08333333333334,94.74537037037037,39.875,36.80555555555556,44.166666666666664,51.52777777777778,58.888888888888886,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777
reviews_per_program,191.38888888888889,191.38888888888889,174.84722222222223,91.51851851851852,40.175925925925924,36.80555555555556,44.166666666666664,51.52777777777778,58.888888888888886,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777
reviews_per_program,191.38888888888889,191.38888888888889,181.99074074074073,88.91203703703704,41.675925925925924,37.5787037037037,44.166666666666664,51.52777777777778,58.888888888888886,66.25,73.61111111111111,80.97222222222223,88.33333333333333,95.69444444444444,103.05555555555556,110.41666666666667,117.77777777777777,125.13888888888889,132.5,139.86111111111111,147.22222222222223,154.58333333333334,161.94444444444446,169.30555555555554,176.66666666666666,184.02777777777777
