Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,1144.0,906.0,897.0,897.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,905.0,911.0,929.0,932.0,964.0,995.0,999.0,1027.0,1051.0,1058.0,1103.0,1089.0,1117.0,1114.0
unmatched_applicants,1156.0,911.0,900.0,898.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,890.0,890.0,896.0,899.0,912.0,915.0,927.0,968.0,991.0,992.0,1019.0,1029.0,1050.0,1066.0,1103.0,1122.0,1118.0
unmatched_applicants,1146.0,916.0,905.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,903.0,917.0,924.0,946.0,963.0,988.0,994.0,1020.0,1030.0,1062.0,1090.0,1099.0,1113.0,1118.0
unmatched_applicants,1150.0,904.0,901.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,890.0,902.0,920.0,918.0,935.0,968.0,984.0,980.0,1016.0,1044.0,1056.0,1079.0,1089.0,1108.0,1112.0
unmatched_applicants,1144.0,906.0,899.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,896.0,897.0,914.0,917.0,949.0,967.0,979.0,1005.0,1030.0,1060.0,1049.0,1086.0,1096.0,1122.0,1140.0
unmatched_applicants,1166.0,907.0,895.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,890.0,892.0,891.0,919.0,922.0,936.0,967.0,996.0,1010.0,1024.0,1041.0,1059.0,1094.0,1095.0,1117.0,1125.0
unmatched_applicants,1122.0,908.0,898.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,893.0,890.0,890.0,894.0,899.0,926.0,922.0,932.0,963.0,985.0,990.0,994.0,1047.0,1063.0,1074.0,1098.0,1102.0,1147.0
unmatched_applicants,1154.0,903.0,902.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,890.0,891.0,890.0,899.0,916.0,927.0,935.0,968.0,983.0,998.0,1019.0,1036.0,1065.0,1091.0,1099.0,1119.0,1137.0
unmatched_applicants,1133.0,916.0,895.0,894.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,890.0,893.0,895.0,913.0,926.0,939.0,955.0,984.0,1010.0,1027.0,1053.0,1055.0,1080.0,1103.0,1100.0,1132.0
unmatched_applicants,1163.0,907.0,893.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,894.0,899.0,922.0,917.0,938.0,962.0,977.0,1006.0,1019.0,1032.0,1051.0,1081.0,1107.0,1115.0,1115.0
unfilled_spots,254.0,16.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,39.0,42.0,74.0,105.0,109.0,137.0,161.0,168.0,213.0,199.0,227.0,224.0
unfilled_spots,266.0,21.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,9.0,22.0,25.0,37.0,78.0,101.0,102.0,129.0,139.0,160.0,176.0,213.0,232.0,228.0
unfilled_spots,256.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,34.0,56.0,73.0,98.0,104.0,130.0,140.0,172.0,200.0,209.0,223.0,228.0
unfilled_spots,260.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,30.0,28.0,45.0,78.0,94.0,90.0,126.0,154.0,166.0,189.0,199.0,218.0,222.0
