Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,974.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,853.0,851.0,858.0,856.0,866.0,868.0,878.0,893.0,892.0,898.0,893.0,907.0,919.0,916.0,925.0,927.0,944.0,942.0,949.0,962.0,952.0
unmatched_applicants,977.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,857.0,858.0,863.0,870.0,867.0,884.0,884.0,894.0,896.0,906.0,903.0,911.0,921.0,926.0,927.0,936.0,938.0,953.0,955.0,965.0
unmatched_applicants,973.0,847.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,850.0,853.0,867.0,871.0,865.0,893.0,893.0,898.0,898.0,910.0,917.0,918.0,929.0,931.0,942.0,944.0,951.0,961.0,954.0
unmatched_applicants,973.0,846.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,849.0,860.0,872.0,870.0,873.0,889.0,893.0,898.0,897.0,917.0,908.0,920.0,926.0,927.0,930.0,954.0,946.0,953.0,951.0
unmatched_applicants,976.0,847.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,850.0,853.0,863.0,866.0,866.0,874.0,884.0,898.0,894.0,904.0,911.0,908.0,917.0,921.0,934.0,929.0,951.0,958.0,952.0,953.0
unmatched_applicants,973.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,850.0,844.0,844.0,845.0,859.0,862.0,862.0,864.0,890.0,892.0,889.0,906.0,913.0,916.0,923.0,920.0,940.0,935.0,957.0,956.0,956.0,962.0
unmatched_applicants,974.0,847.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,854.0,850.0,864.0,866.0,866.0,881.0,882.0,902.0,894.0,897.0,908.0,913.0,917.0,922.0,935.0,932.0,940.0,950.0,951.0,953.0
unmatched_applicants,960.0,847.0,845.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,844.0,851.0,858.0,862.0,871.0,878.0,874.0,895.0,893.0,896.0,911.0,920.0,921.0,929.0,933.0,935.0,933.0,948.0,955.0,956.0
unmatched_applicants,974.0,849.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,851.0,855.0,860.0,865.0,870.0,880.0,884.0,887.0,895.0,904.0,911.0,910.0,912.0,927.0,927.0,934.0,943.0,942.0,956.0,950.0
unmatched_applicants,976.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,850.0,847.0,853.0,854.0,868.0,866.0,877.0,891.0,892.0,896.0,897.0,904.0,916.0,922.0,922.0,926.0,937.0,952.0,941.0,961.0,959.0
unfilled_spots,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,14.0,12.0,22.0,24.0,34.0,49.0,48.0,54.0,49.0,63.0,75.0,72.0,81.0,83.0,100.0,98.0,105.0,118.0,108.0
unfilled_spots,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,19.0,26.0,23.0,40.0,40.0,50.0,52.0,62.0,59.0,67.0,77.0,82.0,83.0,92.0,94.0,109.0,111.0,121.0
unfilled_spots,129.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,9.0,23.0,27.0,21.0,49.0,49.0,54.0,54.0,66.0,73.0,74.0,85.0,87.0,98.0,100.0,107.0,117.0,110.0
unfilled_spots,129.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,16.0,28.0,26.0,29.0,45.0,49.0,54.0,53.0,73.0,64.0,76.0,82.0,83.0,86.0,110.0,102.0,109.0,107.0
unfilled_spots,132.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,19.0,22.0,22.0,30.0,40.0,54.0,50.0,60.0,67.0,64.0,73.0,77.0,90.0,85.0,107.0,114.0,108.0,109.0
unfilled_spots,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,15.0,18.0,18.0,20.0,46.0,48.0,45.0,62.0,69.0,72.0,79.0,76.0,96.0,91.0,113.0,112.0,112.0,118.0
unfilled_spots,130.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,6.0,20.0,22.0,22.0,37.0,38.0,58.0,50.0,53.0,64.0,69.0,73.0,78.0,91.0,88.0,96.0,106.0,107.0,109.0
unfilled_spots,116.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,14.0,18.0,27.0,34.0,30.0,51.0,49.0,52.0,67.0,76.0,77.0,85.0,89.0,91.0,89.0,104.0,111.0,112.0
