Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,191.0,164.0,160.0,158.0,158.0,158.0,159.0,160.0,164.0,168.0,166.0,175.0,177.0,185.0,188.0
unmatched_applicants,188.0,162.0,162.0,160.0,158.0,158.0,158.0,162.0,162.0,166.0,167.0,177.0,178.0,187.0,195.0
unmatched_applicants,196.0,164.0,161.0,159.0,158.0,158.0,158.0,160.0,161.0,165.0,167.0,179.0,182.0,180.0,190.0
unmatched_applicants,196.0,165.0,159.0,159.0,158.0,158.0,161.0,162.0,162.0,168.0,172.0,174.0,179.0,182.0,191.0
unmatched_applicants,190.0,164.0,160.0,160.0,158.0,158.0,158.0,162.0,163.0,166.0,168.0,174.0,175.0,180.0,186.0
unmatched_applicants,197.0,167.0,158.0,159.0,158.0,158.0,158.0,163.0,161.0,161.0,170.0,178.0,187.0,182.0,189.0
unmatched_applicants,188.0,165.0,160.0,160.0,159.0,158.0,158.0,160.0,162.0,167.0,170.0,179.0,185.0,185.0,188.0
unmatched_applicants,193.0,161.0,160.0,158.0,158.0,158.0,159.0,161.0,161.0,168.0,170.0,170.0,181.0,187.0,195.0
unmatched_applicants,191.0,168.0,161.0,162.0,158.0,159.0,158.0,168.0,162.0,163.0,178.0,178.0,175.0,184.0,189.0
unmatched_applicants,191.0,162.0,161.0,159.0,158.0,158.0,158.0,160.0,166.0,162.0,170.0,176.0,184.0,184.0,187.0
unfilled_spots,33.0,6.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,10.0,8.0,17.0,19.0,27.0,30.0
unfilled_spots,30.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,4.0,8.0,9.0,19.0,20.0,29.0,37.0
unfilled_spots,38.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,7.0,9.0,21.0,24.0,22.0,32.0
unfilled_spots,38.0,7.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,10.0,14.0,16.0,21.0,24.0,33.0
unfilled_spots,32.0,6.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,8.0,10.0,16.0,17.0,22.0,28.0
unfilled_spots,39.0,9.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,3.0,12.0,20.0,29.0,24.0,31.0
unfilled_spots,30.0,7.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,9.0,12.0,21.0,27.0,27.0,30.0
unfilled_spots,35.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,10.0,12.0,12.0,23.0,29.0,37.0
unfilled_spots,33.0,10.0,3.0,4.0,0.0,1.0,0.0,10.0,4.0,5.0,20.0,20.0,17.0,26.0,31.0
unfilled_spots,33.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,8.0,4.0,12.0,18.0,26.0,26.0,29.0
reviews_per_program,59.568345323741006,59.568345323741006,59.20863309352518,56.31654676258993,50.388489208633096,38.73381294964029,30.0431654676259,29.79136690647482,32.2589928057554,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.568345323741006,54.431654676258994,50.992805755395686,40.33812949640288,31.028776978417266,29.309352517985612,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.568345323741006,57.12230215827338,50.70503597122302,38.39568345323741,30.510791366906474,28.928057553956833,31.964028776978417,36.0863309352518,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.568345323741006,57.827338129496404,51.539568345323744,39.84172661870504,31.9568345323741,29.057553956834532,31.985611510791365,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.23021582733813,57.86330935251799,48.618705035971225,39.330935251798564,32.07194244604317,29.093525179856115,32.223021582733814,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.26618705035971,57.2589928057554,52.70503597122302,40.489208633093526,28.107913669064747,30.179856115107913,32.1294964028777,35.87769784172662,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,58.94244604316547,57.064748201438846,49.83453237410072,39.388489208633096,31.9568345323741,29.712230215827336,32.46762589928058,35.92086330935252,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.568345323741006,57.410071942446045,49.46762589928058,38.172661870503596,32.46762589928058,29.201438848920862,32.223021582733814,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.194244604316545,56.856115107913666,50.35971223021583,38.7410071942446,32.48201438848921,30.66187050359712,31.769784172661872,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
reviews_per_program,59.568345323741006,59.568345323741006,59.568345323741006,57.07194244604317,49.73381294964029,42.0,30.85611510791367,29.58273381294964,32.007194244604314,35.7410071942446,39.71223021582734,43.68345323741007,47.65467625899281,51.62589928057554,55.597122302158276
pct_interview_given_signal,0.0,1.0,1.0,0.9867149758454107,0.9628623188405797,0.8989130434782608,0.813707729468599,0.7065217391304348,0.6238677536231884,0.5551529790660226,0.4996376811594203,0.4542160737812912,0.4163647342995169,0.3843366778149387,0.35688405797101447
pct_interview_given_signal,0.0,1.0,1.0,0.9722222222222222,0.9714673913043478,0.8931159420289855,0.8064613526570048,0.7096273291925466,0.6245471014492754,0.5551529790660226,0.4996376811594203,0.4542160737812912,0.4163647342995169,0.3843366778149387,0.35688405797101447
pct_interview_given_signal,0.0,1.0,1.0,0.9951690821256038,0.9696557971014492,0.8927536231884058,0.8088768115942029,0.7109213250517599,0.6243206521739131,0.55414653784219,0.4996376811594203,0.4542160737812912,0.4163647342995169,0.3843366778149387,0.35688405797101447
pct_interview_given_signal,0.0,1.0,1.0,0.9939613526570048,0.9556159420289855,0.8956521739130435,0.7989130434782609,0.7104037267080745,0.6231884057971014,0.5551529790660226,0.4996376811594203,0.4542160737812912,0.4163647342995169,0.3843366778149387,0.35688405797101447
pct_interview_given_signal,0.0,1.0,1.0,0.9939613526570048,0.9642210144927537,0.8974637681159421,0.8031400966183575,0.7104037267080745,0.6238677536231884,0.5551529790660226,0.4996376811594203,0.4542160737812912,0.4163647342995169,0.3843366778149387,0.35688405797101447
