Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
unmatched_applicants,654.0,500.0,495.0,493.0,493.0,493.0,493.0,504.0,501.0,510.0,518.0,525.0,528.0,535.0,539.0,543.0,560.0,561.0,574.0,569.0,591.0,593.0,590.0,593.0,628.0,631.0,618.0,620.0
unmatched_applicants,664.0,497.0,493.0,493.0,493.0,493.0,495.0,502.0,497.0,506.0,513.0,520.0,531.0,535.0,542.0,544.0,565.0,567.0,570.0,565.0,590.0,593.0,589.0,587.0,622.0,632.0,630.0,634.0
unmatched_applicants,653.0,497.0,493.0,493.0,493.0,493.0,494.0,498.0,500.0,504.0,519.0,526.0,524.0,535.0,545.0,543.0,558.0,566.0,559.0,572.0,587.0,592.0,594.0,590.0,629.0,630.0,629.0,624.0
unmatched_applicants,659.0,503.0,493.0,493.0,493.0,493.0,494.0,502.0,500.0,509.0,515.0,525.0,534.0,541.0,544.0,544.0,573.0,566.0,568.0,575.0,591.0,595.0,598.0,593.0,616.0,626.0,624.0,625.0
unmatched_applicants,658.0,497.0,493.0,493.0,493.0,493.0,493.0,500.0,498.0,505.0,513.0,525.0,531.0,538.0,542.0,546.0,561.0,560.0,567.0,576.0,594.0,602.0,599.0,596.0,620.0,633.0,627.0,619.0
unmatched_applicants,657.0,497.0,493.0,493.0,493.0,493.0,495.0,502.0,501.0,514.0,518.0,521.0,539.0,534.0,546.0,545.0,563.0,558.0,573.0,575.0,589.0,592.0,596.0,601.0,625.0,617.0,630.0,626.0
unmatched_applicants,655.0,494.0,493.0,493.0,494.0,493.0,494.0,499.0,499.0,514.0,525.0,530.0,535.0,542.0,539.0,558.0,563.0,560.0,572.0,574.0,587.0,592.0,590.0,593.0,617.0,628.0,626.0,627.0
unmatched_applicants,660.0,497.0,493.0,493.0,493.0,493.0,497.0,498.0,501.0,509.0,516.0,520.0,533.0,539.0,540.0,546.0,560.0,567.0,568.0,565.0,594.0,599.0,595.0,597.0,616.0,624.0,623.0,625.0
unmatched_applicants,651.0,499.0,496.0,493.0,493.0,493.0,493.0,504.0,502.0,502.0,515.0,524.0,532.0,528.0,535.0,544.0,566.0,557.0,575.0,573.0,591.0,591.0,596.0,599.0,625.0,626.0,624.0,627.0
unmatched_applicants,658.0,497.0,493.0,493.0,493.0,493.0,498.0,503.0,501.0,512.0,519.0,526.0,536.0,536.0,542.0,546.0,564.0,565.0,564.0,572.0,580.0,601.0,601.0,600.0,621.0,628.0,625.0,617.0
unfilled_spots,161.0,7.0,2.0,0.0,0.0,0.0,0.0,11.0,8.0,17.0,25.0,32.0,35.0,42.0,46.0,50.0,67.0,68.0,81.0,76.0,98.0,100.0,97.0,100.0,135.0,138.0,125.0,127.0
unfilled_spots,171.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,13.0,20.0,27.0,38.0,42.0,49.0,51.0,72.0,74.0,77.0,72.0,97.0,100.0,96.0,94.0,129.0,139.0,137.0,141.0
unfilled_spots,160.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,11.0,26.0,33.0,31.0,42.0,52.0,50.0,65.0,73.0,66.0,79.0,94.0,99.0,101.0,97.0,136.0,137.0,136.0,131.0
unfilled_spots,166.0,10.0,0.0,0.0,0.0,0.0,1.0,9.0,7.0,16.0,22.0,32.0,41.0,48.0,51.0,51.0,80.0,73.0,75.0,82.0,98.0,102.0,105.0,100.0,123.0,133.0,131.0,132.0
unfilled_spots,165.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,12.0,20.0,32.0,38.0,45.0,49.0,53.0,68.0,67.0,74.0,83.0,101.0,109.0,106.0,103.0,127.0,140.0,134.0,126.0
unfilled_spots,164.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,8.0,21.0,25.0,28.0,46.0,41.0,53.0,52.0,70.0,65.0,80.0,82.0,96.0,99.0,103.0,108.0,132.0,124.0,137.0,133.0
unfilled_spots,162.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,21.0,32.0,37.0,42.0,49.0,46.0,65.0,70.0,67.0,79.0,81.0,94.0,99.0,97.0,100.0,124.0,135.0,133.0,134.0
unfilled_spots,167.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,16.0,23.0,27.0,40.0,46.0,47.0,53.0,67.0,74.0,75.0,72.0,101.0,106.0,102.0,104.0,123.0,131.0,130.0,132.0
unfilled_spots,158.0,6.0,3.0,0.0,0.0,0.0,0.0,11.0,9.0,9.0,22.0,31.0,39.0,35.0,42.0,51.0,73.0,64.0,82.0,80.0,98.0,98.0,103.0,106.0,132.0,133.0,131.0,134.0
unfilled_spots,165.0,4.0,0.0,0.0,0.0,0.0,5.0,10.0,8.0,19.0,26.0,33.0,43.0,43.0,49.0,53.0,71.0,72.0,71.0,79.0,87.0,108.0,108.0,107.0,128.0,135.0,132.0,124.0
