Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
unmatched_applicants,584.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,501.0,501.0,501.0,503.0,505.0,514.0,515.0,517.0,517.0,529.0,528.0,527.0,541.0,539.0,541.0,545.0,555.0,555.0,556.0,559.0,561.0,561.0,575.0
unmatched_applicants,577.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,493.0,493.0,494.0,502.0,501.0,498.0,507.0,515.0,512.0,514.0,517.0,531.0,525.0,537.0,537.0,540.0,541.0,546.0,547.0,556.0,563.0,567.0,565.0,566.0,572.0
unmatched_applicants,581.0,495.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,498.0,500.0,502.0,509.0,513.0,516.0,519.0,524.0,529.0,533.0,535.0,531.0,541.0,540.0,545.0,548.0,547.0,553.0,564.0,564.0,564.0,574.0
unmatched_applicants,578.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,493.0,493.0,493.0,500.0,499.0,506.0,509.0,512.0,516.0,514.0,522.0,526.0,532.0,533.0,537.0,544.0,549.0,550.0,550.0,556.0,561.0,564.0,565.0,563.0,575.0
unmatched_applicants,581.0,495.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,494.0,493.0,496.0,500.0,502.0,502.0,509.0,515.0,515.0,519.0,524.0,522.0,527.0,528.0,542.0,543.0,544.0,551.0,546.0,550.0,557.0,562.0,564.0,566.0,577.0
unmatched_applicants,582.0,497.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,498.0,502.0,502.0,506.0,506.0,510.0,511.0,518.0,525.0,523.0,534.0,534.0,537.0,545.0,545.0,543.0,551.0,553.0,557.0,561.0,562.0,565.0,578.0
unmatched_applicants,571.0,498.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,494.0,494.0,496.0,497.0,498.0,496.0,506.0,507.0,514.0,513.0,521.0,523.0,522.0,526.0,532.0,534.0,539.0,542.0,541.0,547.0,555.0,552.0,561.0,558.0,568.0,572.0
unmatched_applicants,578.0,497.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,493.0,499.0,500.0,502.0,507.0,510.0,512.0,517.0,524.0,529.0,528.0,532.0,539.0,541.0,540.0,546.0,552.0,550.0,555.0,556.0,570.0,561.0,574.0
unmatched_applicants,577.0,493.0,496.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,495.0,493.0,500.0,503.0,496.0,504.0,512.0,515.0,519.0,526.0,527.0,535.0,534.0,537.0,539.0,544.0,542.0,545.0,553.0,567.0,559.0,565.0,567.0,582.0
unmatched_applicants,574.0,496.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500.0,495.0,499.0,502.0,504.0,508.0,515.0,517.0,523.0,523.0,529.0,526.0,536.0,544.0,544.0,548.0,547.0,550.0,558.0,558.0,562.0,564.0,573.0
unfilled_spots,91.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,10.0,12.0,21.0,22.0,24.0,24.0,36.0,35.0,34.0,48.0,46.0,48.0,52.0,62.0,62.0,63.0,66.0,68.0,68.0,82.0
unfilled_spots,84.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,8.0,5.0,14.0,22.0,19.0,21.0,24.0,38.0,32.0,44.0,44.0,47.0,48.0,53.0,54.0,63.0,70.0,74.0,72.0,73.0,79.0
unfilled_spots,88.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,9.0,16.0,20.0,23.0,26.0,31.0,36.0,40.0,42.0,38.0,48.0,47.0,52.0,55.0,54.0,60.0,71.0,71.0,71.0,81.0
unfilled_spots,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,6.0,13.0,16.0,19.0,23.0,21.0,29.0,33.0,39.0,40.0,44.0,51.0,56.0,57.0,57.0,63.0,68.0,71.0,72.0,70.0,82.0
unfilled_spots,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,7.0,9.0,9.0,16.0,22.0,22.0,26.0,31.0,29.0,34.0,35.0,49.0,50.0,51.0,58.0,53.0,57.0,64.0,69.0,71.0,73.0,84.0
unfilled_spots,89.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,9.0,13.0,13.0,17.0,18.0,25.0,32.0,30.0,41.0,41.0,44.0,52.0,52.0,50.0,58.0,60.0,64.0,68.0,69.0,72.0,85.0
unfilled_spots,78.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,3.0,13.0,14.0,21.0,20.0,28.0,30.0,29.0,33.0,39.0,41.0,46.0,49.0,48.0,54.0,62.0,59.0,68.0,65.0,75.0,79.0
unfilled_spots,85.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,7.0,9.0,14.0,17.0,19.0,24.0,31.0,36.0,35.0,39.0,46.0,48.0,47.0,53.0,59.0,57.0,62.0,63.0,77.0,68.0,81.0
unfilled_spots,84.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,10.0,3.0,11.0,19.0,22.0,26.0,33.0,34.0,42.0,41.0,44.0,46.0,51.0,49.0,52.0,60.0,74.0,66.0,72.0,74.0,89.0
unfilled_spots,81.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,9.0,11.0,15.0,22.0,24.0,30.0,30.0,36.0,33.0,43.0,51.0,51.0,55.0,54.0,57.0,65.0,65.0,69.0,71.0,80.0
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,206.82857142857142,149.16571428571427,78.10857142857142,52.605714285714285,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,224.61714285714285,204.75428571428571,136.26285714285714,82.13142857142857,57.48,53.36,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,224.62285714285716,204.33714285714285,141.27428571428572,72.10857142857142,52.862857142857145,52.354285714285716,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
reviews_per_program,226.86857142857144,226.86857142857144,226.86857142857144,226.86857142857144,225.72,208.85714285714286,133.6342857142857,77.83428571428571,55.182857142857145,55.34285714285714,58.17142857142857,63.988571428571426,69.80571428571429,75.62285714285714,81.44,87.25714285714285,93.07428571428571,98.89142857142858,104.70857142857143,110.52571428571429,116.34285714285714,122.16,127.97714285714285,133.7942857142857,139.61142857142858,145.42857142857142,151.24571428571429,157.06285714285715,162.88,168.69714285714286,174.5142857142857,180.33142857142857,186.14857142857142,191.96571428571428,197.78285714285715,203.6,209.41714285714286
