Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,270.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,250.0,251.0,257.0,256.0,257.0,256.0,259.0,262.0,267.0,269.0
unmatched_applicants,270.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,247.0,250.0,254.0,255.0,255.0,255.0,257.0,258.0,261.0,265.0,270.0
unmatched_applicants,270.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,250.0,253.0,256.0,256.0,255.0,257.0,259.0,264.0,265.0,271.0
unmatched_applicants,269.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,248.0,248.0,251.0,252.0,256.0,255.0,257.0,255.0,258.0,262.0,265.0,270.0
unmatched_applicants,270.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,251.0,252.0,256.0,257.0,256.0,257.0,258.0,263.0,265.0,269.0
unmatched_applicants,269.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,251.0,256.0,256.0,258.0,256.0,258.0,260.0,266.0,269.0
unmatched_applicants,269.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,252.0,257.0,257.0,256.0,258.0,257.0,259.0,267.0,269.0
unmatched_applicants,271.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,250.0,251.0,256.0,257.0,257.0,255.0,261.0,260.0,266.0,269.0
unmatched_applicants,271.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,251.0,252.0,256.0,257.0,256.0,257.0,259.0,262.0,264.0,269.0
unmatched_applicants,270.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,252.0,257.0,257.0,256.0,255.0,257.0,261.0,267.0,269.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,10.0,9.0,10.0,9.0,12.0,15.0,20.0,22.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,8.0,8.0,8.0,10.0,11.0,14.0,18.0,23.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,9.0,9.0,8.0,10.0,12.0,17.0,18.0,24.0
unfilled_spots,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,9.0,8.0,10.0,8.0,11.0,15.0,18.0,23.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,10.0,9.0,10.0,11.0,16.0,18.0,22.0
unfilled_spots,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,9.0,11.0,9.0,11.0,13.0,19.0,22.0
unfilled_spots,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,10.0,10.0,9.0,11.0,10.0,12.0,20.0,22.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,10.0,10.0,8.0,14.0,13.0,19.0,22.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,9.0,10.0,9.0,10.0,12.0,15.0,17.0,22.0
unfilled_spots,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,10.0,10.0,9.0,8.0,10.0,14.0,20.0,22.0
reviews_per_program,232.55555555555554,200.7037037037037,43.22222222222222,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927,199.33333333333334,210.40740740740742,221.4814814814815
reviews_per_program,232.55555555555554,201.11111111111111,22.14814814814815,33.22222222222222,44.2962962962963,55.370370370370374,66.44444444444444,77.51851851851852,88.5925925925926,99.66666666666667,110.74074074074075,121.81481481481481,132.88888888888889,143.96296296296296,155.03703703703704,166.11111111111111,177.1851851851852,188.25925925925927,199.33333333333334,210.40740740740742,221.4814814814815
