Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
unmatched_applicants,932.0,892.0,890.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,895.0,898.0,907.0
unmatched_applicants,943.0,890.0,890.0,891.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,895.0,904.0,897.0,928.0
unmatched_applicants,951.0,890.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,892.0,913.0,912.0
unmatched_applicants,936.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,906.0,928.0
unmatched_applicants,933.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,899.0,903.0,921.0
unmatched_applicants,939.0,892.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,895.0,894.0,895.0,903.0
unmatched_applicants,941.0,890.0,890.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,892.0,890.0,898.0,901.0,917.0
unmatched_applicants,934.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,903.0,890.0,896.0,903.0
unmatched_applicants,938.0,890.0,893.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,903.0,909.0
unmatched_applicants,938.0,892.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,891.0,891.0,916.0,927.0
unfilled_spots,42.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,17.0
unfilled_spots,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,14.0,7.0,38.0
unfilled_spots,61.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,23.0,22.0
unfilled_spots,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,38.0
