Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
unmatched_applicants,271.0,238.0,234.0,234.0,234.0,234.0,236.0,236.0,236.0,238.0,240.0,247.0,248.0,249.0,249.0,252.0,261.0,262.0,262.0,261.0
unmatched_applicants,270.0,235.0,235.0,236.0,234.0,234.0,234.0,236.0,235.0,237.0,241.0,246.0,244.0,245.0,250.0,252.0,261.0,256.0,258.0,262.0
unmatched_applicants,275.0,234.0,235.0,234.0,234.0,235.0,234.0,235.0,235.0,240.0,241.0,246.0,244.0,247.0,250.0,252.0,254.0,267.0,257.0,261.0
unmatched_applicants,270.0,236.0,236.0,234.0,234.0,234.0,234.0,234.0,235.0,237.0,241.0,241.0,243.0,250.0,251.0,252.0,256.0,261.0,261.0,260.0
unmatched_applicants,272.0,238.0,234.0,234.0,234.0,234.0,235.0,236.0,239.0,238.0,240.0,245.0,245.0,249.0,251.0,250.0,261.0,260.0,262.0,266.0
unmatched_applicants,277.0,235.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,235.0,240.0,246.0,245.0,248.0,250.0,255.0,259.0,261.0,259.0,263.0
unmatched_applicants,272.0,235.0,237.0,234.0,234.0,234.0,234.0,235.0,234.0,236.0,242.0,245.0,249.0,248.0,248.0,255.0,261.0,263.0,258.0,265.0
unmatched_applicants,270.0,237.0,234.0,234.0,234.0,234.0,234.0,235.0,235.0,235.0,240.0,241.0,245.0,250.0,251.0,254.0,259.0,266.0,264.0,265.0
unmatched_applicants,271.0,237.0,234.0,235.0,234.0,234.0,234.0,238.0,236.0,236.0,239.0,244.0,243.0,247.0,251.0,254.0,255.0,259.0,262.0,263.0
unmatched_applicants,271.0,237.0,235.0,234.0,234.0,234.0,236.0,236.0,237.0,237.0,241.0,245.0,244.0,249.0,251.0,252.0,256.0,259.0,256.0,266.0
unfilled_spots,37.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,13.0,14.0,15.0,15.0,18.0,27.0,28.0,28.0,27.0
unfilled_spots,36.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,12.0,10.0,11.0,16.0,18.0,27.0,22.0,24.0,28.0
unfilled_spots,41.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,7.0,12.0,10.0,13.0,16.0,18.0,20.0,33.0,23.0,27.0
unfilled_spots,36.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,7.0,9.0,16.0,17.0,18.0,22.0,27.0,27.0,26.0
unfilled_spots,38.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,6.0,11.0,11.0,15.0,17.0,16.0,27.0,26.0,28.0,32.0
unfilled_spots,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,12.0,11.0,14.0,16.0,21.0,25.0,27.0,25.0,29.0
unfilled_spots,38.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,11.0,15.0,14.0,14.0,21.0,27.0,29.0,24.0,31.0
unfilled_spots,36.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,7.0,11.0,16.0,17.0,20.0,25.0,32.0,30.0,31.0
unfilled_spots,37.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,10.0,9.0,13.0,17.0,20.0,21.0,25.0,28.0,29.0
