Parameter,0,1,2,3,4,5,6,7,8,9,10
unmatched_applicants,610.0,564.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,574.0,587.0
unmatched_applicants,596.0,567.0,571.0,564.0,564.0,564.0,564.0,569.0,567.0,568.0,590.0
unmatched_applicants,600.0,566.0,569.0,564.0,564.0,564.0,564.0,569.0,568.0,576.0,586.0
unmatched_applicants,609.0,564.0,566.0,565.0,564.0,564.0,564.0,564.0,564.0,580.0,599.0
unmatched_applicants,612.0,568.0,567.0,564.0,564.0,564.0,564.0,568.0,565.0,580.0,593.0
unmatched_applicants,617.0,568.0,565.0,565.0,564.0,564.0,564.0,564.0,565.0,570.0,581.0
unmatched_applicants,599.0,570.0,569.0,568.0,564.0,564.0,564.0,564.0,570.0,568.0,575.0
unmatched_applicants,617.0,567.0,566.0,564.0,564.0,564.0,564.0,564.0,567.0,574.0,580.0
unmatched_applicants,609.0,566.0,566.0,567.0,564.0,564.0,564.0,566.0,567.0,574.0,587.0
unmatched_applicants,612.0,564.0,569.0,565.0,564.0,564.0,564.0,568.0,569.0,570.0,597.0
unfilled_spots,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0
unfilled_spots,32.0,3.0,7.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,26.0
unfilled_spots,36.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,12.0,22.0
unfilled_spots,45.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,35.0
unfilled_spots,48.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0,29.0
unfilled_spots,53.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,17.0
unfilled_spots,35.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0,11.0
unfilled_spots,53.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,16.0
unfilled_spots,45.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,10.0,23.0
unfilled_spots,48.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,5.0,6.0,33.0
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,78.92203389830509,70.84745762711864,58.91864406779661,55.18983050847458,58.898305084745765,65.68474576271187,72.91525423728814
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,79.69830508474577,70.53220338983051,59.64745762711864,56.19322033898305,58.52881355932203,65.62372881355932,72.94237288135594
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,79.53898305084746,70.56271186440678,59.52203389830508,55.03389830508475,59.37966101694915,65.73559322033898,72.91525423728814
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,79.13559322033899,71.63050847457627,59.90847457627119,54.83050847457627,58.49152542372882,65.72881355932203,72.91525423728814
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,79.10508474576271,71.49830508474577,59.501694915254234,56.06440677966102,59.08474576271186,65.73559322033898,72.91525423728814
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,78.9728813559322,71.86779661016949,60.21694915254237,54.51186440677966,58.96949152542373,65.65423728813559,72.91525423728814
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,78.93559322033899,70.8135593220339,60.54915254237288,54.4271186440678,58.97627118644068,65.7864406779661,72.96610169491525
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,79.37288135593221,70.96949152542373,58.18983050847458,55.45084745762712,58.83728813559322,65.68474576271187,72.91525423728814
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,80.04745762711865,71.66779661016949,60.461016949152544,55.22372881355932,58.94237288135593,65.68135593220339,72.91525423728814
reviews_per_program,80.20677966101695,80.20677966101695,80.20677966101695,80.20677966101695,79.29152542372881,72.15254237288136,61.101694915254235,55.26779661016949,58.86440677966102,65.70508474576272,72.91525423728814
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.996978149697815,0.9822408182240818,0.926623275995661,0.8322374975094641,0.7358786610878661,0.6556640322330699,0.5902370990237099
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.99907019990702,0.9803812180381218,0.9214318921431892,0.8256624825662483,0.7375058112505811,0.6558189989152332,0.5899581589958159
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.99907019990702,0.9783356578335658,0.9256934759026809,0.8328352261406655,0.7348907484890749,0.6553540988687432,0.5902370990237099
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9977917247791724,0.9801022780102278,0.9200371920037193,0.8317061831706183,0.7364016736401674,0.655250787747301,0.5902370990237099
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.997907949790795,0.9804741980474198,0.9236014256934759,0.8311084545394168,0.7356462110646211,0.6556640322330699,0.5902370990237099
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980241748024175,0.9823337982333799,0.9211219587788625,0.8333001261871554,0.7361692236169224,0.6557673433545121,0.5902370990237099
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.99860529986053,0.9825197582519758,0.9185650085231675,0.8338978548183569,0.7350650860065086,0.6555607211116277,0.5901441190144119
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.999767549976755,0.9804741980474198,0.9273206260653959,0.827123596998074,0.7369246861924686,0.6555607211116277,0.5902370990237099
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9996513249651325,0.9819618781961879,0.9211219587788625,0.8269243541210068,0.7357624360762436,0.655715687793791,0.5902370990237099
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.99907019990702,0.9863319386331939,0.9251510925151093,0.8292488543534569,0.7368665736866574,0.6557673433545121,0.5902370990237099
