Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
unmatched_applicants,2607.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2447.0,2443.0,2458.0,2472.0,2489.0,2494.0
unmatched_applicants,2588.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2438.0,2437.0,2435.0,2442.0,2448.0,2474.0,2497.0,2493.0
unmatched_applicants,2592.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2443.0,2442.0,2444.0,2474.0,2496.0,2505.0
unmatched_applicants,2599.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2443.0,2447.0,2463.0,2473.0,2483.0,2510.0
unmatched_applicants,2586.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2441.0,2442.0,2460.0,2486.0,2493.0,2490.0
unmatched_applicants,2575.0,2435.0,2435.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2447.0,2440.0,2444.0,2464.0,2494.0,2501.0
unmatched_applicants,2590.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2436.0,2437.0,2437.0,2438.0,2456.0,2479.0,2500.0,2491.0
unmatched_applicants,2602.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2438.0,2441.0,2441.0,2457.0,2472.0,2484.0,2509.0
unmatched_applicants,2598.0,2435.0,2435.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2439.0,2444.0,2436.0,2450.0,2467.0,2493.0,2496.0
unmatched_applicants,2582.0,2435.0,2436.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2437.0,2446.0,2435.0,2449.0,2471.0,2490.0,2491.0
unfilled_spots,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,23.0,37.0,54.0,59.0
unfilled_spots,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,13.0,39.0,62.0,58.0
unfilled_spots,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,39.0,61.0,70.0
unfilled_spots,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,28.0,38.0,48.0,75.0
unfilled_spots,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,25.0,51.0,58.0,55.0
unfilled_spots,140.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,9.0,29.0,59.0,66.0
unfilled_spots,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,21.0,44.0,65.0,56.0
unfilled_spots,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,22.0,37.0,49.0,74.0
unfilled_spots,163.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,15.0,32.0,58.0,61.0
unfilled_spots,147.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,14.0,36.0,55.0,56.0
reviews_per_program,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.15055079559363,275.8261933904529,258.20807833537333,216.04406364749082,167.73806609547123,147.85679314565485,146.88494492044063,152.81762545899633,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809
reviews_per_program,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,273.5361077111383,256.7943696450428,215.61444308445533,168.74663402692778,146.18359853121174,146.01958384332926,152.8188494492044,161.796817625459,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809
reviews_per_program,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,278.3929008567931,275.0403916768666,256.11015911872704,213.53243574051407,168.1762545899633,148.00244798041615,146.46756425948593,152.9718482252142,161.64749082007344,170.62790697674419,179.60832313341493,188.58873929008567,197.56915544675644,206.54957160342718,215.52998776009792,224.51040391676867,233.4908200734394,242.47123623011015,251.4516523867809
