Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,233.0,167.0,162.0,163.0,158.0,160.0,163.0,163.0,163.0,170.0,176.0,183.0,187.0,197.0,202.0,204.0,210.0,212.0,212.0,215.0,233.0
unmatched_applicants,230.0,166.0,164.0,161.0,158.0,158.0,160.0,167.0,170.0,173.0,177.0,180.0,192.0,190.0,198.0,197.0,209.0,213.0,218.0,218.0,232.0
unmatched_applicants,233.0,164.0,166.0,158.0,158.0,158.0,160.0,166.0,168.0,172.0,178.0,188.0,190.0,188.0,204.0,202.0,211.0,207.0,222.0,214.0,234.0
unmatched_applicants,232.0,172.0,164.0,161.0,158.0,158.0,159.0,166.0,171.0,176.0,183.0,182.0,188.0,192.0,198.0,203.0,209.0,214.0,212.0,214.0,231.0
unmatched_applicants,242.0,168.0,162.0,160.0,159.0,158.0,162.0,165.0,166.0,175.0,178.0,184.0,193.0,198.0,196.0,199.0,213.0,219.0,214.0,216.0,235.0
unmatched_applicants,236.0,165.0,162.0,162.0,158.0,159.0,163.0,162.0,167.0,173.0,177.0,181.0,191.0,194.0,200.0,199.0,209.0,207.0,218.0,215.0,238.0
unmatched_applicants,236.0,164.0,163.0,159.0,158.0,159.0,162.0,164.0,169.0,172.0,183.0,185.0,186.0,194.0,195.0,195.0,210.0,218.0,216.0,219.0,228.0
unmatched_applicants,225.0,165.0,163.0,159.0,159.0,158.0,158.0,164.0,163.0,172.0,174.0,183.0,190.0,193.0,198.0,197.0,205.0,217.0,213.0,215.0,224.0
unmatched_applicants,233.0,169.0,161.0,161.0,158.0,158.0,162.0,164.0,169.0,173.0,171.0,188.0,193.0,197.0,199.0,209.0,209.0,212.0,215.0,213.0,237.0
unmatched_applicants,228.0,167.0,166.0,159.0,159.0,158.0,162.0,162.0,170.0,171.0,179.0,181.0,188.0,190.0,198.0,200.0,205.0,213.0,216.0,214.0,228.0
unfilled_spots,75.0,9.0,4.0,5.0,0.0,2.0,5.0,5.0,5.0,12.0,18.0,25.0,29.0,39.0,44.0,46.0,52.0,54.0,54.0,57.0,75.0
unfilled_spots,72.0,8.0,6.0,3.0,0.0,0.0,2.0,9.0,12.0,15.0,19.0,22.0,34.0,32.0,40.0,39.0,51.0,55.0,60.0,60.0,74.0
unfilled_spots,75.0,6.0,8.0,0.0,0.0,0.0,2.0,8.0,10.0,14.0,20.0,30.0,32.0,30.0,46.0,44.0,53.0,49.0,64.0,56.0,76.0
unfilled_spots,74.0,14.0,6.0,3.0,0.0,0.0,1.0,8.0,13.0,18.0,25.0,24.0,30.0,34.0,40.0,45.0,51.0,56.0,54.0,56.0,73.0
unfilled_spots,84.0,10.0,4.0,2.0,1.0,0.0,4.0,7.0,8.0,17.0,20.0,26.0,35.0,40.0,38.0,41.0,55.0,61.0,56.0,58.0,77.0
unfilled_spots,78.0,7.0,4.0,4.0,0.0,1.0,5.0,4.0,9.0,15.0,19.0,23.0,33.0,36.0,42.0,41.0,51.0,49.0,60.0,57.0,80.0
unfilled_spots,78.0,6.0,5.0,1.0,0.0,1.0,4.0,6.0,11.0,14.0,25.0,27.0,28.0,36.0,37.0,37.0,52.0,60.0,58.0,61.0,70.0
