Parameter,0,1,2,3,4,5,6
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unmatched_applicants,158.0,158.0,158.0,158.0,158.0,158.0,158.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.74820143884892,27.690647482014388
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.755395683453237,27.62589928057554
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.741007194244606,27.58992805755396
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.719424460431654,27.798561151079138,27.618705035971225
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.690647482014388
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.62589928057554
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.755395683453237,27.755395683453237
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.719424460431654,27.62589928057554
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.68345323741007
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.769784172661872,27.66187050359712
