Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
unmatched_applicants,1050.0,674.0,662.0,664.0,661.0,661.0,666.0,675.0,671.0,694.0,701.0,720.0,729.0,746.0,752.0,756.0,797.0,785.0,790.0,795.0,842.0,841.0,833.0,833.0,910.0,896.0,889.0,897.0,952.0,952.0,967.0,960.0,1001.0,1004.0,1009.0,1012.0,1042.0,1045.0,1049.0
unmatched_applicants,1051.0,680.0,664.0,661.0,661.0,664.0,662.0,674.0,675.0,681.0,696.0,715.0,732.0,743.0,747.0,762.0,784.0,791.0,802.0,803.0,838.0,835.0,845.0,851.0,908.0,879.0,888.0,904.0,954.0,955.0,953.0,965.0,1007.0,1002.0,993.0,994.0,1052.0,1056.0,1054.0
unmatched_applicants,1054.0,671.0,662.0,661.0,661.0,664.0,662.0,680.0,671.0,693.0,705.0,718.0,725.0,744.0,747.0,756.0,793.0,794.0,799.0,798.0,837.0,849.0,847.0,831.0,891.0,899.0,891.0,905.0,963.0,954.0,953.0,936.0,999.0,998.0,1004.0,993.0,1057.0,1044.0,1056.0
unmatched_applicants,1051.0,681.0,664.0,661.0,661.0,661.0,664.0,681.0,678.0,684.0,709.0,724.0,733.0,733.0,750.0,754.0,786.0,785.0,790.0,797.0,823.0,839.0,843.0,849.0,904.0,910.0,907.0,909.0,952.0,954.0,948.0,964.0,998.0,1017.0,996.0,1007.0,1048.0,1070.0,1047.0
unmatched_applicants,1055.0,679.0,661.0,661.0,661.0,661.0,674.0,667.0,679.0,695.0,701.0,716.0,736.0,736.0,748.0,758.0,784.0,782.0,785.0,795.0,841.0,837.0,841.0,858.0,890.0,893.0,885.0,893.0,948.0,942.0,936.0,963.0,991.0,1000.0,1002.0,1005.0,1038.0,1049.0,1048.0
unmatched_applicants,1045.0,678.0,666.0,661.0,661.0,662.0,661.0,673.0,677.0,691.0,706.0,729.0,729.0,743.0,755.0,758.0,788.0,783.0,803.0,802.0,842.0,839.0,844.0,847.0,882.0,886.0,907.0,893.0,955.0,950.0,964.0,955.0,995.0,1007.0,1021.0,1003.0,1055.0,1048.0,1038.0
unmatched_applicants,1040.0,669.0,668.0,661.0,661.0,663.0,667.0,678.0,676.0,690.0,712.0,705.0,728.0,729.0,742.0,755.0,800.0,791.0,790.0,790.0,831.0,833.0,838.0,842.0,887.0,891.0,899.0,898.0,956.0,935.0,954.0,945.0,1015.0,989.0,999.0,1016.0,1041.0,1040.0,1051.0
unmatched_applicants,1057.0,672.0,668.0,661.0,661.0,661.0,666.0,673.0,676.0,684.0,709.0,724.0,730.0,745.0,748.0,761.0,773.0,791.0,804.0,797.0,840.0,843.0,839.0,842.0,905.0,912.0,896.0,891.0,944.0,968.0,934.0,955.0,1001.0,1004.0,989.0,1008.0,1037.0,1045.0,1046.0
unmatched_applicants,1038.0,672.0,661.0,661.0,661.0,667.0,661.0,670.0,678.0,688.0,705.0,718.0,727.0,747.0,751.0,750.0,788.0,775.0,802.0,802.0,824.0,848.0,838.0,841.0,907.0,896.0,888.0,896.0,941.0,940.0,960.0,946.0,1005.0,1003.0,1015.0,1010.0,1033.0,1041.0,1067.0
unmatched_applicants,1058.0,677.0,662.0,661.0,661.0,663.0,661.0,670.0,674.0,685.0,700.0,723.0,732.0,736.0,748.0,748.0,786.0,790.0,797.0,795.0,848.0,830.0,856.0,840.0,897.0,898.0,903.0,897.0,946.0,949.0,939.0,968.0,1018.0,1002.0,1001.0,1001.0,1057.0,1034.0,1054.0
