Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unmatched_applicants,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,52.0,52.0,52.0,51.0,47.125,43.625,29.475,24.1,26.975,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,49.125,39.675,30.475,25.225,26.725,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,47.55,41.8,27.675,25.25,26.875,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,51.275,40.35,32.15,25.25,26.0,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,50.9,50.0,40.975,26.7,23.625,26.0,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,47.55,42.1,27.9,25.375,26.95,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,50.5,39.925,29.425,23.7,27.55,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,49.6,43.65,27.525,26.3,26.0,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,47.275,40.35,31.375,26.7,27.575,29.25,32.5,35.75,39.0,42.25
reviews_per_program,52.0,52.0,52.0,52.0,51.325,39.875,29.15,24.35,26.0,29.25,32.5,35.75,39.0,42.25
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.963076923076923,0.8897435897435897,0.789010989010989,0.6903846153846154,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9923076923076923,0.9507692307692308,0.8858974358974359,0.7846153846153846,0.6913461538461538,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9707692307692307,0.8884615384615384,0.7857142857142857,0.6903846153846154,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.8756410256410256,0.7824175824175824,0.6923076923076923,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980769230769231,0.9615384615384616,0.9012820512820513,0.789010989010989,0.6923076923076923,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.975,0.9615384615384616,0.8910256410256411,0.7835164835164835,0.6884615384615385,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9569230769230769,0.8846153846153846,0.789010989010989,0.6903846153846154,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9846153846153847,0.9584615384615385,0.8974358974358975,0.7791208791208791,0.6923076923076923,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9738461538461538,0.882051282051282,0.7769230769230769,0.6884615384615385,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980769230769231,0.9707692307692307,0.8833333333333333,0.7835164835164835,0.6923076923076923,0.6153846153846154,0.5538461538461539,0.5034965034965035,0.46153846153846156,0.4260355029585799
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.13012820512820514,0.06573426573426573,0.02,0.0017094017094017094,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.13076923076923078,0.07132867132867132,0.022307692307692306,0.005128205128205128,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.13012820512820514,0.062237762237762236,0.02076923076923077,0.004273504273504274,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.1282051282051282,0.06643356643356643,0.02846153846153846,0.006837606837606838,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.12884615384615383,0.06643356643356643,0.013076923076923076,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.13653846153846153,0.06643356643356643,0.019230769230769232,0.005982905982905983,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.1282051282051282,0.06853146853146853,0.023076923076923078,0.0017094017094017094,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.13333333333333333,0.06783216783216783,0.015384615384615385,0.009401709401709401,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.1294871794871795,0.06083916083916084,0.024615384615384615,0.011111111111111112,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.34615384615384615,0.30256410256410254,0.25274725274725274,0.1952662721893491,0.12884615384615383,0.062237762237762236,0.023846153846153847,0.005982905982905983,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_interview_given_application,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.34615384615384615
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
