Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
unmatched_applicants,6358.0,6196.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6223.0,6294.0,6282.0
unmatched_applicants,6398.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6237.0,6279.0,6280.0
unmatched_applicants,6371.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6199.0,6213.0,6260.0,6273.0
unmatched_applicants,6406.0,6190.0,6192.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6197.0,6206.0,6269.0,6253.0
unmatched_applicants,6405.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6213.0,6263.0,6285.0
unmatched_applicants,6373.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6193.0,6190.0,6190.0,6205.0,6290.0,6250.0
unmatched_applicants,6378.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6197.0,6215.0,6255.0,6300.0
unmatched_applicants,6395.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6218.0,6294.0,6276.0
unmatched_applicants,6391.0,6190.0,6191.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6205.0,6294.0,6236.0
unmatched_applicants,6351.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6190.0,6194.0,6210.0,6262.0,6283.0
unfilled_spots,168.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,104.0,92.0
unfilled_spots,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,89.0,90.0
unfilled_spots,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,70.0,83.0
unfilled_spots,216.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,79.0,63.0
unfilled_spots,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,73.0,95.0
unfilled_spots,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,100.0,60.0
unfilled_spots,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,65.0,110.0
unfilled_spots,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,104.0,86.0
unfilled_spots,201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,104.0,46.0
unfilled_spots,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,72.0,93.0
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,350.91952506596306,241.721635883905,207.43403693931398,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.60158311345646,350.4591029023747,243.7084432717678,207.41292875989447,226.21108179419525,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.84036939313984,349.2928759894459,243.95250659630608,207.6873350923483,226.221635883905,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,348.34564643799473,240.50263852242745,205.80870712401057,226.19393139841688,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.2348284960422,351.16358839050133,236.2598944591029,206.29419525065964,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.6081794195251,348.97757255936676,241.68997361477574,206.9736147757256,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.52374670184696,352.3179419525066,239.12401055408972,207.9947229551451,226.4287598944591,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.2532981530343,347.87335092348286,238.90633245382585,205.9472295514512,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.8852242744063,352.8654353562005,237.6121372031662,208.45910290237467,226.00263852242745,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
reviews_per_program,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,384.20448548812664,383.89841688654354,353.5448548812665,242.98548812664907,206.04221635883906,226.20448548812664,248.60290237467018,271.2031662269129,293.80343007915565,316.40369393139844,339.00395778364117,361.6042216358839
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9934955010548963,0.9416992586539022,0.8509719222462203,0.7664000933979336,0.696727357634485,0.638666744498278,0.5895385333830259,0.5474286381413811,0.5109333955986224,0.47900005837370846
