Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
unmatched_applicants,909.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,847.0,847.0,849.0,856.0,867.0,869.0,865.0,874.0,883.0,890.0,895.0,899.0,900.0,907.0
unmatched_applicants,908.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,847.0,844.0,844.0,844.0,844.0,844.0,854.0,848.0,863.0,863.0,869.0,866.0,876.0,880.0,886.0,885.0,900.0,899.0,903.0
unmatched_applicants,905.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,858.0,855.0,853.0,867.0,868.0,866.0,880.0,883.0,890.0,884.0,900.0,897.0,906.0
unmatched_applicants,905.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,852.0,850.0,852.0,864.0,867.0,865.0,873.0,879.0,888.0,892.0,896.0,902.0,909.0
unmatched_applicants,911.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,846.0,844.0,848.0,853.0,846.0,849.0,861.0,867.0,873.0,870.0,882.0,894.0,892.0,908.0,906.0,905.0
unmatched_applicants,912.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,848.0,844.0,848.0,856.0,864.0,867.0,868.0,868.0,887.0,890.0,884.0,895.0,907.0,913.0
unmatched_applicants,906.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,847.0,845.0,854.0,847.0,866.0,865.0,869.0,877.0,879.0,886.0,883.0,894.0,904.0,900.0
unmatched_applicants,911.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,845.0,848.0,854.0,849.0,860.0,861.0,867.0,860.0,870.0,881.0,889.0,890.0,895.0,905.0,907.0
unmatched_applicants,908.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,853.0,850.0,845.0,849.0,861.0,860.0,868.0,873.0,875.0,884.0,882.0,880.0,893.0,902.0,910.0
unmatched_applicants,904.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,849.0,847.0,853.0,850.0,858.0,865.0,868.0,875.0,883.0,889.0,886.0,897.0,900.0,903.0
unfilled_spots,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,12.0,23.0,25.0,21.0,30.0,39.0,46.0,51.0,55.0,56.0,63.0
unfilled_spots,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,19.0,19.0,25.0,22.0,32.0,36.0,42.0,41.0,56.0,55.0,59.0
unfilled_spots,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,11.0,9.0,23.0,24.0,22.0,36.0,39.0,46.0,40.0,56.0,53.0,62.0
