Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,3740.0,2128.0,2040.0,1999.0,1980.0,1997.0,2075.0,2182.0,2219.0,2338.0,2424.0,2509.0,2604.0,2619.0,2668.0,2752.0,2946.0,2952.0,2978.0,3011.0,3295.0,3358.0,3389.0,3384.0,3748.0,3758.0
unmatched_applicants,3717.0,2138.0,2048.0,1997.0,1980.0,1997.0,2056.0,2177.0,2216.0,2346.0,2408.0,2495.0,2626.0,2653.0,2688.0,2712.0,2928.0,2999.0,2994.0,3018.0,3327.0,3361.0,3394.0,3359.0,3723.0,3708.0
unmatched_applicants,3788.0,2132.0,2052.0,2002.0,1983.0,1994.0,2072.0,2189.0,2216.0,2344.0,2411.0,2495.0,2606.0,2642.0,2657.0,2733.0,2969.0,2963.0,2976.0,2990.0,3343.0,3305.0,3369.0,3375.0,3688.0,3723.0
unmatched_applicants,3758.0,2116.0,2049.0,2002.0,1983.0,2002.0,2048.0,2184.0,2255.0,2333.0,2415.0,2486.0,2621.0,2669.0,2686.0,2741.0,2948.0,2971.0,3001.0,2979.0,3355.0,3352.0,3345.0,3369.0,3747.0,3760.0
unmatched_applicants,3714.0,2149.0,2070.0,2002.0,1981.0,1983.0,2067.0,2172.0,2229.0,2306.0,2426.0,2494.0,2613.0,2670.0,2691.0,2737.0,2949.0,2967.0,2960.0,2982.0,3334.0,3351.0,3353.0,3361.0,3700.0,3745.0
unmatched_applicants,3746.0,2113.0,2055.0,2010.0,1980.0,1993.0,2056.0,2166.0,2239.0,2320.0,2399.0,2494.0,2626.0,2645.0,2694.0,2735.0,2991.0,2976.0,3000.0,2993.0,3325.0,3318.0,3339.0,3360.0,3731.0,3690.0
unmatched_applicants,3740.0,2120.0,2043.0,2015.0,1980.0,2009.0,2071.0,2160.0,2238.0,2336.0,2402.0,2504.0,2601.0,2661.0,2702.0,2732.0,2948.0,2970.0,2998.0,2976.0,3345.0,3374.0,3358.0,3354.0,3734.0,3752.0
unmatched_applicants,3762.0,2109.0,2052.0,2013.0,1980.0,1998.0,2068.0,2172.0,2228.0,2339.0,2406.0,2472.0,2616.0,2659.0,2695.0,2716.0,2965.0,2969.0,2954.0,2992.0,3341.0,3336.0,3367.0,3338.0,3722.0,3742.0
unmatched_applicants,3753.0,2124.0,2042.0,1996.0,1980.0,2002.0,2054.0,2180.0,2218.0,2320.0,2420.0,2481.0,2597.0,2639.0,2690.0,2749.0,2924.0,2954.0,3021.0,3016.0,3402.0,3341.0,3324.0,3359.0,3739.0,3756.0
unmatched_applicants,3778.0,2139.0,2062.0,2001.0,1980.0,2003.0,2064.0,2174.0,2213.0,2328.0,2428.0,2482.0,2605.0,2669.0,2713.0,2725.0,2974.0,2982.0,2974.0,2997.0,3343.0,3320.0,3389.0,3384.0,3716.0,3726.0
unfilled_spots,1760.0,148.0,60.0,19.0,0.0,17.0,95.0,202.0,239.0,358.0,444.0,529.0,624.0,639.0,688.0,772.0,966.0,972.0,998.0,1031.0,1315.0,1378.0,1409.0,1404.0,1768.0,1778.0
unfilled_spots,1737.0,158.0,68.0,17.0,0.0,17.0,76.0,197.0,236.0,366.0,428.0,515.0,646.0,673.0,708.0,732.0,948.0,1019.0,1014.0,1038.0,1347.0,1381.0,1414.0,1379.0,1743.0,1728.0
unfilled_spots,1808.0,152.0,72.0,22.0,3.0,14.0,92.0,209.0,236.0,364.0,431.0,515.0,626.0,662.0,677.0,753.0,989.0,983.0,996.0,1010.0,1363.0,1325.0,1389.0,1395.0,1708.0,1743.0
