Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12
unmatched_applicants,216.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unmatched_applicants,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,63.043956043956044,51.64835164835165,40.175824175824175,38.30769230769231,39.51648351648352,43.51648351648352,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,60.64835164835165,50.35164835164835,41.27472527472528,37.65934065934066,39.48351648351648,43.9010989010989,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,62.97802197802198,51.175824175824175,40.956043956043956,38.72527472527472,39.582417582417584,43.51648351648352,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,61.27472527472528,51.032967032967036,39.10989010989011,37.92307692307692,39.747252747252745,43.73626373626374,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,64.8021978021978,57.989010989010985,51.35164835164835,39.714285714285715,36.91208791208791,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,64.25274725274726,60.0989010989011,51.1978021978022,39.56043956043956,36.9010989010989,39.42857142857143,43.51648351648352,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,60.48351648351648,51.67032967032967,42.75824175824176,38.1978021978022,39.46153846153846,43.51648351648352,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,64.79120879120879,61.62637362637363,51.10989010989011,40.02197802197802,37.78021978021978,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,64.82417582417582,61.10989010989011,50.75824175824176,39.395604395604394,37.1978021978022,39.76923076923077,43.51648351648352,47.86813186813187,52.21978021978022
reviews_per_program,65.27472527472527,65.27472527472527,65.27472527472527,65.27472527472527,63.86813186813187,59.24175824175824,53.30769230769231,39.67032967032967,37.51648351648352,39.16483516483517,43.51648351648352,47.86813186813187,52.21978021978022
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9954545454545455,0.9612794612794613,0.8805916305916306,0.7967171717171717,0.7146464646464646,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9964646464646465,0.960016835016835,0.8914141414141414,0.797979797979798,0.7146464646464646,0.6431818181818182,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9964646464646465,0.9595959595959596,0.8852813852813853,0.7960858585858586,0.7140852974186308,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9914141414141414,0.9553872053872053,0.8903318903318903,0.7964015151515151,0.7140852974186308,0.6424242424242425,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9993686868686869,0.9893939393939394,0.9633838383838383,0.8892496392496393,0.797979797979798,0.7149270482603816,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9987373737373737,0.98989898989899,0.9617003367003367,0.8867243867243867,0.7986111111111112,0.7143658810325477,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9929292929292929,0.9541245791245792,0.8881673881673882,0.7976641414141414,0.7140852974186308,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,0.9959595959595959,0.9570707070707071,0.8906926406926406,0.7967171717171717,0.7149270482603816,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9993686868686869,0.9888888888888889,0.9612794612794613,0.886002886002886,0.7973484848484849,0.7135241301907969,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9968434343434344,0.9919191919191919,0.9507575757575758,0.8878066378066378,0.7951388888888888,0.7149270482603816,0.6434343434343435,0.5849403122130394,0.5361952861952862
pct_interview_given_nosignal,0.428956228956229,0.38816738816738816,0.3411033411033411,0.28619528619528617,0.22130394857667585,0.1457070707070707,0.07407407407407407,0.03377525252525253,0.008658008658008658,0.00042087542087542086,0.0,0.0,0.0
