Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,962.0,676.0,665.0,662.0,661.0,670.0,676.0,689.0,685.0,704.0,727.0,745.0,765.0,766.0,777.0,776.0,841.0,828.0,852.0,850.0,897.0,900.0,891.0,918.0
unmatched_applicants,963.0,672.0,661.0,661.0,661.0,663.0,682.0,689.0,705.0,717.0,737.0,739.0,771.0,777.0,779.0,790.0,827.0,834.0,830.0,846.0,904.0,904.0,906.0,901.0
unmatched_applicants,952.0,671.0,665.0,662.0,662.0,667.0,679.0,686.0,704.0,708.0,724.0,753.0,758.0,776.0,791.0,795.0,832.0,839.0,838.0,836.0,900.0,896.0,901.0,900.0
unmatched_applicants,964.0,663.0,665.0,662.0,663.0,667.0,673.0,694.0,701.0,701.0,722.0,735.0,766.0,762.0,776.0,784.0,829.0,820.0,837.0,843.0,898.0,894.0,917.0,895.0
unmatched_applicants,958.0,671.0,661.0,665.0,661.0,672.0,673.0,694.0,705.0,718.0,719.0,750.0,761.0,776.0,788.0,793.0,833.0,843.0,830.0,837.0,888.0,904.0,894.0,906.0
unmatched_applicants,962.0,676.0,664.0,661.0,661.0,662.0,676.0,691.0,699.0,719.0,734.0,748.0,767.0,769.0,775.0,780.0,823.0,824.0,830.0,851.0,900.0,886.0,915.0,895.0
unmatched_applicants,963.0,667.0,661.0,662.0,663.0,667.0,672.0,681.0,701.0,709.0,725.0,742.0,768.0,773.0,780.0,785.0,825.0,835.0,837.0,843.0,905.0,899.0,899.0,902.0
unmatched_applicants,958.0,677.0,663.0,662.0,661.0,668.0,679.0,691.0,696.0,714.0,734.0,741.0,767.0,771.0,787.0,781.0,821.0,828.0,837.0,847.0,899.0,912.0,900.0,893.0
unmatched_applicants,962.0,676.0,661.0,661.0,662.0,667.0,681.0,687.0,695.0,717.0,728.0,732.0,767.0,757.0,778.0,783.0,825.0,827.0,826.0,836.0,891.0,894.0,905.0,892.0
unmatched_applicants,976.0,672.0,661.0,661.0,661.0,667.0,677.0,691.0,694.0,717.0,727.0,738.0,764.0,770.0,768.0,783.0,836.0,833.0,833.0,824.0,899.0,902.0,906.0,886.0
unfilled_spots,301.0,15.0,4.0,1.0,0.0,9.0,15.0,28.0,24.0,43.0,66.0,84.0,104.0,105.0,116.0,115.0,180.0,167.0,191.0,189.0,236.0,239.0,230.0,257.0
unfilled_spots,302.0,11.0,0.0,0.0,0.0,2.0,21.0,28.0,44.0,56.0,76.0,78.0,110.0,116.0,118.0,129.0,166.0,173.0,169.0,185.0,243.0,243.0,245.0,240.0
unfilled_spots,291.0,10.0,4.0,1.0,1.0,6.0,18.0,25.0,43.0,47.0,63.0,92.0,97.0,115.0,130.0,134.0,171.0,178.0,177.0,175.0,239.0,235.0,240.0,239.0
unfilled_spots,303.0,2.0,4.0,1.0,2.0,6.0,12.0,33.0,40.0,40.0,61.0,74.0,105.0,101.0,115.0,123.0,168.0,159.0,176.0,182.0,237.0,233.0,256.0,234.0
unfilled_spots,297.0,10.0,0.0,4.0,0.0,11.0,12.0,33.0,44.0,57.0,58.0,89.0,100.0,115.0,127.0,132.0,172.0,182.0,169.0,176.0,227.0,243.0,233.0,245.0
unfilled_spots,301.0,15.0,3.0,0.0,0.0,1.0,15.0,30.0,38.0,58.0,73.0,87.0,106.0,108.0,114.0,119.0,162.0,163.0,169.0,190.0,239.0,225.0,254.0,234.0
unfilled_spots,302.0,6.0,0.0,1.0,2.0,6.0,11.0,20.0,40.0,48.0,64.0,81.0,107.0,112.0,119.0,124.0,164.0,174.0,176.0,182.0,244.0,238.0,238.0,241.0
