Parameter,0,1,2,3,4
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unmatched_applicants,274.0,274.0,274.0,274.0,274.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
reviews_per_program,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138,27.798561151079138
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,0.9893892339544513,0.981280193236715,0.9884057971014493,0.980072463768116,0.9728260869565217
pct_interview_given_nosignal,0.9849896480331263,0.9888285024154589,0.9884057971014493,0.9836956521739131,0.9746376811594203
pct_interview_given_nosignal,0.9878364389233955,0.9879227053140096,0.9894927536231884,0.9809782608695652,0.9679951690821256
pct_interview_given_nosignal,0.9901656314699793,0.9864130434782609,0.9804347826086957,0.9769021739130435,0.9764492753623188
pct_interview_given_nosignal,0.9878364389233955,0.9885265700483091,0.9847826086956522,0.9841485507246377,0.9740338164251208
pct_interview_given_nosignal,0.9932712215320911,0.9957729468599034,0.9826086956521739,0.980072463768116,0.9806763285024155
pct_interview_given_nosignal,0.9919772256728778,0.9846014492753623,0.988768115942029,0.9832427536231884,0.981280193236715
pct_interview_given_nosignal,0.990424430641822,0.9885265700483091,0.9905797101449275,0.9750905797101449,0.9794685990338164
pct_interview_given_nosignal,0.9927536231884058,0.9882246376811594,0.9902173913043478,0.9764492753623188,0.982487922705314
pct_interview_given_nosignal,0.9912008281573499,0.9897342995169082,0.9898550724637681,0.9823369565217391,0.9794685990338164
pct_interview_given_application,0.9893892339544513,0.9839544513457557,0.9917184265010351,0.9886128364389234,0.9883540372670807
pct_interview_given_application,0.9849896480331263,0.990424430641822,0.9917184265010351,0.9906832298136646,0.9891304347826086
pct_interview_given_application,0.9878364389233955,0.989648033126294,0.9924948240165632,0.9891304347826086,0.9862836438923396
pct_interview_given_application,0.9901656314699793,0.9883540372670807,0.9860248447204969,0.9868012422360248,0.9899068322981367
