Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
unmatched_applicants,1197.0,713.0,705.0,689.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,700.0,714.0,748.0,761.0,790.0,846.0,879.0,905.0,939.0,970.0,992.0,1047.0,1022.0,1054.0,1089.0,1117.0,1121.0,1129.0,1149.0
unmatched_applicants,1194.0,719.0,719.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,698.0,708.0,767.0,769.0,794.0,831.0,877.0,909.0,932.0,960.0,985.0,1006.0,1031.0,1059.0,1064.0,1108.0,1132.0,1141.0,1150.0
unmatched_applicants,1195.0,721.0,712.0,691.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,689.0,685.0,696.0,719.0,733.0,779.0,804.0,839.0,856.0,904.0,951.0,948.0,989.0,1033.0,1033.0,1044.0,1091.0,1096.0,1111.0,1124.0,1129.0
unmatched_applicants,1181.0,718.0,712.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,689.0,690.0,695.0,721.0,746.0,778.0,830.0,832.0,874.0,917.0,927.0,972.0,995.0,996.0,1020.0,1062.0,1069.0,1104.0,1142.0,1126.0,1153.0
unmatched_applicants,1193.0,734.0,705.0,697.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,688.0,730.0,765.0,747.0,823.0,852.0,893.0,892.0,932.0,959.0,983.0,1012.0,1053.0,1062.0,1056.0,1106.0,1119.0,1129.0,1134.0
unmatched_applicants,1182.0,719.0,707.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,696.0,730.0,737.0,752.0,802.0,839.0,869.0,914.0,935.0,940.0,1000.0,1027.0,1051.0,1059.0,1085.0,1121.0,1115.0,1146.0,1139.0
unmatched_applicants,1179.0,721.0,701.0,697.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,694.0,701.0,744.0,760.0,819.0,846.0,860.0,892.0,940.0,963.0,993.0,1013.0,1047.0,1051.0,1053.0,1109.0,1128.0,1143.0,1137.0
unmatched_applicants,1199.0,727.0,711.0,698.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,691.0,699.0,733.0,750.0,745.0,791.0,834.0,912.0,905.0,944.0,965.0,990.0,1024.0,1026.0,1046.0,1078.0,1112.0,1119.0,1128.0,1160.0
unmatched_applicants,1185.0,736.0,704.0,693.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,697.0,710.0,758.0,781.0,814.0,866.0,901.0,907.0,929.0,963.0,973.0,1011.0,1043.0,1058.0,1095.0,1118.0,1116.0,1126.0,1149.0
unmatched_applicants,1197.0,718.0,702.0,692.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,685.0,694.0,724.0,748.0,763.0,792.0,856.0,899.0,894.0,920.0,952.0,992.0,1023.0,1036.0,1048.0,1068.0,1123.0,1119.0,1142.0,1146.0
unfilled_spots,512.0,28.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,63.0,76.0,105.0,161.0,194.0,220.0,254.0,285.0,307.0,362.0,337.0,369.0,404.0,432.0,436.0,444.0,464.0
unfilled_spots,509.0,34.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,82.0,84.0,109.0,146.0,192.0,224.0,247.0,275.0,300.0,321.0,346.0,374.0,379.0,423.0,447.0,456.0,465.0
unfilled_spots,510.0,36.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,11.0,34.0,48.0,94.0,119.0,154.0,171.0,219.0,266.0,263.0,304.0,348.0,348.0,359.0,406.0,411.0,426.0,439.0,444.0
unfilled_spots,496.0,33.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,10.0,36.0,61.0,93.0,145.0,147.0,189.0,232.0,242.0,287.0,310.0,311.0,335.0,377.0,384.0,419.0,457.0,441.0,468.0
unfilled_spots,508.0,49.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,80.0,62.0,138.0,167.0,208.0,207.0,247.0,274.0,298.0,327.0,368.0,377.0,371.0,421.0,434.0,444.0,449.0
unfilled_spots,497.0,34.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,45.0,52.0,67.0,117.0,154.0,184.0,229.0,250.0,255.0,315.0,342.0,366.0,374.0,400.0,436.0,430.0,461.0,454.0
unfilled_spots,494.0,36.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,59.0,75.0,134.0,161.0,175.0,207.0,255.0,278.0,308.0,328.0,362.0,366.0,368.0,424.0,443.0,458.0,452.0
unfilled_spots,514.0,42.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,48.0,65.0,60.0,106.0,149.0,227.0,220.0,259.0,280.0,305.0,339.0,341.0,361.0,393.0,427.0,434.0,443.0,475.0
unfilled_spots,500.0,51.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,73.0,96.0,129.0,181.0,216.0,222.0,244.0,278.0,288.0,326.0,358.0,373.0,410.0,433.0,431.0,441.0,464.0
unfilled_spots,512.0,33.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,63.0,78.0,107.0,171.0,214.0,209.0,235.0,267.0,307.0,338.0,351.0,363.0,383.0,438.0,434.0,457.0,461.0
reviews_per_program,411.28767123287673,411.28767123287673,411.28767123287673,411.28767123287673,411.28767123287673,411.28767123287673,411.28767123287673,409.17123287671234,367.82876712328766,257.67808219178085,160.3664383561644,145.47602739726028,154.23287671232876,167.08561643835617,179.93835616438355,192.79109589041096,205.64383561643837,218.49657534246575,231.34931506849315,244.20205479452054,257.05479452054794,269.9075342465753,282.76027397260276,295.61301369863014,308.4657534246575,321.31849315068496,334.17123287671234,347.0239726027397,359.8767123287671,372.72945205479454,385.5821917808219,398.4349315068493
