Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,891.0,584.0,576.0,567.0,564.0,564.0,564.0,564.0,565.0,568.0,578.0,586.0,594.0,617.0,633.0,636.0,675.0,674.0,685.0,704.0,721.0,729.0,740.0,740.0,770.0,777.0,772.0,800.0,840.0,838.0,844.0,827.0,876.0,902.0
unmatched_applicants,883.0,589.0,575.0,565.0,564.0,564.0,564.0,564.0,564.0,564.0,571.0,578.0,583.0,615.0,626.0,646.0,675.0,673.0,681.0,715.0,737.0,744.0,749.0,750.0,771.0,798.0,797.0,799.0,816.0,830.0,846.0,839.0,897.0,876.0
unmatched_applicants,882.0,584.0,575.0,569.0,564.0,564.0,564.0,565.0,565.0,564.0,571.0,583.0,589.0,589.0,622.0,645.0,641.0,682.0,694.0,703.0,717.0,730.0,752.0,756.0,778.0,779.0,784.0,784.0,830.0,829.0,848.0,846.0,895.0,893.0
unmatched_applicants,893.0,584.0,578.0,567.0,564.0,564.0,564.0,564.0,564.0,570.0,568.0,583.0,590.0,607.0,634.0,651.0,660.0,667.0,692.0,686.0,722.0,724.0,734.0,754.0,773.0,775.0,780.0,786.0,819.0,846.0,829.0,816.0,882.0,881.0
unmatched_applicants,892.0,591.0,577.0,572.0,564.0,564.0,564.0,567.0,564.0,566.0,574.0,578.0,589.0,607.0,631.0,644.0,658.0,689.0,690.0,704.0,724.0,734.0,737.0,734.0,793.0,774.0,797.0,787.0,829.0,831.0,838.0,830.0,916.0,896.0
unmatched_applicants,897.0,597.0,571.0,568.0,564.0,564.0,564.0,564.0,564.0,567.0,571.0,591.0,590.0,612.0,619.0,653.0,669.0,674.0,690.0,690.0,714.0,724.0,743.0,754.0,777.0,780.0,790.0,792.0,828.0,832.0,832.0,830.0,871.0,868.0
unmatched_applicants,884.0,585.0,588.0,571.0,564.0,564.0,564.0,564.0,564.0,564.0,571.0,578.0,593.0,599.0,633.0,643.0,669.0,685.0,695.0,707.0,729.0,734.0,745.0,747.0,769.0,791.0,785.0,793.0,833.0,829.0,841.0,846.0,909.0,868.0
unmatched_applicants,896.0,594.0,580.0,567.0,564.0,564.0,564.0,564.0,564.0,570.0,575.0,584.0,585.0,611.0,617.0,637.0,674.0,677.0,685.0,698.0,721.0,723.0,738.0,739.0,775.0,782.0,801.0,796.0,839.0,834.0,833.0,841.0,874.0,897.0
unmatched_applicants,889.0,581.0,571.0,566.0,564.0,564.0,564.0,564.0,564.0,566.0,580.0,590.0,584.0,616.0,638.0,635.0,658.0,680.0,693.0,699.0,735.0,720.0,743.0,748.0,780.0,783.0,781.0,791.0,824.0,829.0,839.0,840.0,865.0,874.0
unmatched_applicants,900.0,583.0,572.0,574.0,564.0,564.0,564.0,564.0,565.0,571.0,565.0,598.0,602.0,603.0,625.0,654.0,655.0,671.0,677.0,701.0,718.0,727.0,753.0,748.0,778.0,789.0,786.0,783.0,815.0,819.0,836.0,821.0,883.0,889.0
