Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
unmatched_applicants,4739.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4655.0,4659.0,4664.0,4675.0,4682.0,4685.0,4694.0,4702.0,4713.0
unmatched_applicants,4735.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4658.0,4658.0,4672.0,4675.0,4677.0,4694.0,4698.0,4704.0,4714.0
unmatched_applicants,4740.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4649.0,4653.0,4652.0,4656.0,4660.0,4671.0,4669.0,4689.0,4694.0,4706.0,4698.0,4709.0
unmatched_applicants,4733.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4653.0,4669.0,4666.0,4669.0,4677.0,4694.0,4694.0,4702.0,4708.0
unmatched_applicants,4743.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4651.0,4649.0,4648.0,4652.0,4661.0,4672.0,4667.0,4676.0,4697.0,4704.0,4698.0,4698.0
unmatched_applicants,4744.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4650.0,4653.0,4653.0,4666.0,4673.0,4670.0,4682.0,4689.0,4702.0,4701.0,4707.0
unmatched_applicants,4738.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4651.0,4654.0,4650.0,4657.0,4653.0,4661.0,4665.0,4679.0,4694.0,4706.0,4695.0,4709.0
unmatched_applicants,4740.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4651.0,4648.0,4655.0,4652.0,4674.0,4674.0,4674.0,4691.0,4702.0,4708.0,4713.0
unmatched_applicants,4736.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4649.0,4658.0,4660.0,4667.0,4674.0,4685.0,4687.0,4704.0,4704.0,4718.0
unmatched_applicants,4736.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4648.0,4652.0,4655.0,4663.0,4667.0,4661.0,4679.0,4694.0,4696.0,4709.0,4719.0
unfilled_spots,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,16.0,27.0,34.0,37.0,46.0,54.0,65.0
unfilled_spots,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,24.0,27.0,29.0,46.0,50.0,56.0,66.0
unfilled_spots,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,8.0,12.0,23.0,21.0,41.0,46.0,58.0,50.0,61.0
unfilled_spots,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,21.0,18.0,21.0,29.0,46.0,46.0,54.0,60.0
unfilled_spots,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,13.0,24.0,19.0,28.0,49.0,56.0,50.0,50.0
unfilled_spots,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,18.0,25.0,22.0,34.0,41.0,54.0,53.0,59.0
