Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unmatched_applicants,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0,833.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,202.41438356164383,188.486301369863,171.90753424657535,169.81164383561645
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,202.38698630136986,191.99657534246575,172.63698630136986,170.76712328767124
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,203.8082191780822,189.75342465753425,172.16780821917808,170.2294520547945
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,203.07876712328766,192.41438356164383,171.87328767123287,170.3972602739726
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,203.5068493150685,189.86986301369862,172.94520547945206,170.01027397260273
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.29109589041096,203.08219178082192,191.16780821917808,172.62328767123287,170.93835616438355
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,204.14383561643837,190.1917808219178,172.51027397260273,169.27397260273972
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,203.90068493150685,190.1986301369863,172.67123287671234,169.96917808219177
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,203.3082191780822,190.36986301369862,174.486301369863,170.45205479452054
reviews_per_program,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,205.64383561643837,204.3664383561644,192.04794520547946,173.48287671232876,169.91438356164383
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998880895283773,0.9877915849138871,0.9539701572075673,0.8947508659738875
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984812150279776,0.9915219339679772,0.9537481126210143,0.8951198015946218
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993605115907274,0.9875978005474408,0.9517497113420375,0.894668880280391
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994670929922729,0.989995882082213,0.9543476330047074,0.8949353337842546
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998587796429523,0.9896325363951263,0.9505506705746514,0.8950993051712476
