Parameter,0,1,2,3,4,5,6,7,8,9,10,11
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,545.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,545.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unmatched_applicants,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,601.0,555.6666666666666,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,601.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,601.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,601.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,601.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,601.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,601.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,556.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,601.0,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
reviews_per_program,601.0,555.5833333333334,100.16666666666667,150.25,200.33333333333334,250.41666666666666,300.5,350.5833333333333,400.6666666666667,450.75,500.8333333333333,550.9166666666666
pct_interview_given_signal,0.0,0.9983361064891847,0.6755407653910149,0.45036051026067664,0.33777038269550747,0.270216306156406,0.22518025513033832,0.1930116472545757,0.16888519134775373,0.1501201700868922,0.135108153078203,0.12282559370745727
pct_interview_given_signal,0.0,1.0,0.6755407653910149,0.45036051026067664,0.33777038269550747,0.270216306156406,0.22518025513033832,0.1930116472545757,0.16888519134775373,0.1501201700868922,0.135108153078203,0.12282559370745727
pct_interview_given_signal,0.0,1.0,0.6755407653910149,0.45036051026067664,0.33777038269550747,0.270216306156406,0.22518025513033832,0.1930116472545757,0.16888519134775373,0.1501201700868922,0.135108153078203,0.12282559370745727
pct_interview_given_signal,0.0,1.0,0.6755407653910149,0.45036051026067664,0.33777038269550747,0.270216306156406,0.22518025513033832,0.1930116472545757,0.16888519134775373,0.1501201700868922,0.135108153078203,0.12282559370745727
pct_interview_given_signal,0.0,1.0,0.6755407653910149,0.45036051026067664,0.33777038269550747,0.270216306156406,0.22518025513033832,0.1930116472545757,0.16888519134775373,0.1501201700868922,0.135108153078203,0.12282559370745727
pct_interview_given_signal,0.0,1.0,0.6755407653910149,0.45036051026067664,0.33777038269550747,0.270216306156406,0.22518025513033832,0.1930116472545757,0.16888519134775373,0.1501201700868922,0.135108153078203,0.12282559370745727
pct_interview_given_signal,0.0,1.0,0.6755407653910149,0.45036051026067664,0.33777038269550747,0.270216306156406,0.22518025513033832,0.1930116472545757,0.16888519134775373,0.1501201700868922,0.135108153078203,0.12282559370745727
