Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
unmatched_applicants,327.0,206.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,209.0,206.0,214.0,215.0,220.0,220.0,226.0,231.0,230.0,237.0,240.0,244.0,241.0,251.0,255.0,266.0,276.0,289.0,293.0,304.0,312.0,316.0,324.0
unmatched_applicants,333.0,205.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,204.0,204.0,202.0,212.0,223.0,221.0,229.0,231.0,236.0,241.0,241.0,243.0,245.0,252.0,258.0,261.0,276.0,286.0,295.0,301.0,308.0,316.0,328.0
unmatched_applicants,331.0,206.0,203.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,209.0,207.0,207.0,215.0,215.0,216.0,226.0,232.0,231.0,243.0,248.0,240.0,248.0,251.0,254.0,263.0,277.0,284.0,294.0,304.0,319.0,318.0,324.0
unmatched_applicants,329.0,206.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0,202.0,207.0,213.0,219.0,222.0,222.0,227.0,230.0,239.0,233.0,239.0,247.0,247.0,257.0,257.0,270.0,277.0,285.0,294.0,307.0,309.0,319.0,329.0
unmatched_applicants,327.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,209.0,215.0,217.0,219.0,221.0,231.0,229.0,234.0,242.0,238.0,243.0,241.0,250.0,256.0,263.0,280.0,284.0,295.0,307.0,309.0,319.0,317.0
unmatched_applicants,329.0,211.0,203.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,206.0,205.0,206.0,209.0,218.0,219.0,224.0,226.0,230.0,233.0,238.0,237.0,239.0,254.0,251.0,262.0,264.0,274.0,290.0,293.0,300.0,307.0,326.0,320.0
unmatched_applicants,331.0,209.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,203.0,201.0,204.0,211.0,217.0,215.0,223.0,228.0,234.0,235.0,239.0,243.0,239.0,246.0,256.0,254.0,266.0,277.0,286.0,299.0,308.0,311.0,318.0,325.0
unmatched_applicants,331.0,203.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,202.0,201.0,206.0,206.0,206.0,216.0,219.0,216.0,224.0,236.0,233.0,241.0,235.0,246.0,251.0,251.0,255.0,258.0,278.0,285.0,298.0,309.0,311.0,320.0,328.0
unmatched_applicants,338.0,203.0,202.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,205.0,210.0,202.0,210.0,209.0,220.0,221.0,225.0,230.0,236.0,235.0,242.0,244.0,247.0,253.0,256.0,267.0,275.0,290.0,304.0,305.0,314.0,324.0,322.0
unmatched_applicants,333.0,205.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,204.0,204.0,204.0,214.0,220.0,223.0,229.0,229.0,235.0,236.0,240.0,244.0,251.0,249.0,253.0,257.0,277.0,284.0,292.0,306.0,313.0,326.0,323.0
unfilled_spots,126.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,13.0,14.0,19.0,19.0,25.0,30.0,29.0,36.0,39.0,43.0,40.0,50.0,54.0,65.0,75.0,88.0,92.0,103.0,111.0,115.0,123.0
unfilled_spots,132.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,11.0,22.0,20.0,28.0,30.0,35.0,40.0,40.0,42.0,44.0,51.0,57.0,60.0,75.0,85.0,94.0,100.0,107.0,115.0,127.0
unfilled_spots,130.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,14.0,14.0,15.0,25.0,31.0,30.0,42.0,47.0,39.0,47.0,50.0,53.0,62.0,76.0,83.0,93.0,103.0,118.0,117.0,123.0
unfilled_spots,128.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,12.0,18.0,21.0,21.0,26.0,29.0,38.0,32.0,38.0,46.0,46.0,56.0,56.0,69.0,76.0,84.0,93.0,106.0,108.0,118.0,128.0
unfilled_spots,126.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,16.0,18.0,20.0,30.0,28.0,33.0,41.0,37.0,42.0,40.0,49.0,55.0,62.0,79.0,83.0,94.0,106.0,108.0,118.0,116.0
unfilled_spots,128.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,8.0,17.0,18.0,23.0,25.0,29.0,32.0,37.0,36.0,38.0,53.0,50.0,61.0,63.0,73.0,89.0,92.0,99.0,106.0,125.0,119.0
unfilled_spots,130.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,16.0,14.0,22.0,27.0,33.0,34.0,38.0,42.0,38.0,45.0,55.0,53.0,65.0,76.0,85.0,98.0,107.0,110.0,117.0,124.0
unfilled_spots,130.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,5.0,15.0,18.0,15.0,23.0,35.0,32.0,40.0,34.0,45.0,50.0,50.0,54.0,57.0,77.0,84.0,97.0,108.0,110.0,119.0,127.0
unfilled_spots,137.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,1.0,9.0,8.0,19.0,20.0,24.0,29.0,35.0,34.0,41.0,43.0,46.0,52.0,55.0,66.0,74.0,89.0,103.0,104.0,113.0,123.0,121.0
unfilled_spots,132.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,13.0,19.0,22.0,28.0,28.0,34.0,35.0,39.0,43.0,50.0,48.0,52.0,56.0,76.0,83.0,91.0,105.0,112.0,125.0,122.0
