Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,91.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.0,93.0,93.0
unmatched_applicants,93.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,93.0,93.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0
unfilled_spots,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
reviews_per_program,78.0,78.0,78.0,78.0,69.975,49.375,34.375,29.375,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,75.775,70.075,47.825,27.625,23.85,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,75.975,65.675,46.475,28.175,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,70.275,55.925,31.55,29.15,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,72.075,54.775,33.45,23.8,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,69.5,57.9,33.05,26.725,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,67.725,53.875,31.75,23.875,28.1,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,71.85,53.475,29.325,23.85,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,75.1,49.7,28.55,22.75,26.0,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
reviews_per_program,78.0,78.0,78.0,78.0,72.5,51.625,31.775,25.9,26.85,29.25,32.5,35.75,39.0,42.25,45.5,48.75,52.0,55.25,58.5,61.75,65.0,68.25
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9711538461538461,0.9553846153846154,0.85,0.7417582417582418,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9923076923076923,0.9261538461538461,0.8538461538461538,0.7461538461538462,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,0.9974358974358974,0.9903846153846154,0.9476923076923077,0.8525641025641025,0.7472527472527473,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9884615384615385,0.9538461538461539,0.85,0.7428571428571429,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9942307692307693,0.9246153846153846,0.8487179487179487,0.7461538461538462,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9788461538461538,0.9384615384615385,0.8448717948717949,0.7417582417582418,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9884615384615385,0.9446153846153846,0.8307692307692308,0.7461538461538462,0.65,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9903846153846154,0.94,0.8474358974358974,0.7450549450549451,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9980769230769231,0.9384615384615385,0.8628205128205129,0.7472527472527473,0.6538461538461539,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_signal,0.0,1.0,1.0,1.0,0.9961538461538462,0.9246153846153846,0.8487179487179487,0.7428571428571429,0.6519230769230769,0.5811965811965812,0.5230769230769231,0.4755244755244755,0.4358974358974359,0.40236686390532544,0.37362637362637363,0.3487179487179487,0.3269230769230769,0.3076923076923077,0.2905982905982906,0.27530364372469635,0.26153846153846155,0.2490842490842491
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.0673076923076923,0.02388663967611336,0.007264957264957265,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06307692307692307,0.031578947368421054,0.005982905982905983,0.00045248868778280545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10659340659340659,0.06346153846153846,0.025910931174089068,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06384615384615384,0.024291497975708502,0.007264957264957265,0.0018099547511312218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06269230769230769,0.031983805668016195,0.007692307692307693,0.00045248868778280545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06576923076923077,0.02834008097165992,0.008974358974358974,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06384615384615384,0.026720647773279354,0.013675213675213675,0.00045248868778280545,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06346153846153846,0.027935222672064778,0.00811965811965812,0.0009049773755656109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06192307692307692,0.02834008097165992,0.0029914529914529917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.21794871794871795,0.18394648829431437,0.14685314685314685,0.10622710622710622,0.06230769230769231,0.031983805668016195,0.007692307692307693,0.0018099547511312218,0.0009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
pct_interview_given_application,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795,0.21794871794871795
