Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
unmatched_applicants,1362.0,1218.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1216.0,1218.0,1220.0,1221.0,1255.0,1279.0,1308.0,1299.0,1334.0,1335.0
unmatched_applicants,1362.0,1214.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1231.0,1233.0,1255.0,1279.0,1315.0,1299.0,1318.0,1342.0
unmatched_applicants,1358.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1228.0,1230.0,1267.0,1270.0,1305.0,1299.0,1319.0,1350.0
unmatched_applicants,1359.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1224.0,1232.0,1242.0,1284.0,1300.0,1288.0,1317.0,1339.0
unmatched_applicants,1363.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1217.0,1232.0,1232.0,1246.0,1276.0,1306.0,1299.0,1325.0,1356.0
unmatched_applicants,1359.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1229.0,1235.0,1253.0,1284.0,1305.0,1315.0,1337.0,1344.0
unmatched_applicants,1370.0,1213.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1214.0,1234.0,1240.0,1254.0,1278.0,1314.0,1313.0,1320.0,1342.0
unmatched_applicants,1362.0,1215.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1222.0,1231.0,1226.0,1247.0,1266.0,1304.0,1308.0,1321.0,1352.0
unmatched_applicants,1358.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1218.0,1226.0,1229.0,1256.0,1262.0,1296.0,1290.0,1320.0,1341.0
unmatched_applicants,1356.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0,1216.0,1234.0,1235.0,1265.0,1268.0,1298.0,1302.0,1324.0,1338.0
unfilled_spots,150.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,9.0,43.0,67.0,96.0,87.0,122.0,123.0
