Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
unmatched_applicants,154.0,130.0,133.0,130.0,130.0,130.0,130.0,131.0,131.0,134.0,130.0,136.0,136.0,141.0,141.0,142.0,144.0,145.0,148.0,150.0,155.0
unmatched_applicants,154.0,133.0,131.0,130.0,130.0,130.0,130.0,134.0,130.0,133.0,134.0,134.0,141.0,141.0,141.0,144.0,147.0,147.0,146.0,151.0,153.0
unmatched_applicants,154.0,132.0,133.0,130.0,130.0,130.0,130.0,131.0,130.0,134.0,133.0,136.0,137.0,139.0,140.0,142.0,143.0,144.0,148.0,150.0,154.0
unmatched_applicants,157.0,131.0,131.0,131.0,130.0,130.0,131.0,130.0,130.0,132.0,134.0,137.0,135.0,140.0,140.0,143.0,147.0,148.0,148.0,148.0,151.0
unmatched_applicants,158.0,132.0,130.0,130.0,130.0,130.0,130.0,131.0,132.0,133.0,137.0,137.0,136.0,143.0,141.0,143.0,145.0,147.0,148.0,148.0,154.0
unmatched_applicants,157.0,130.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,133.0,133.0,135.0,139.0,141.0,142.0,143.0,146.0,148.0,148.0,152.0,152.0
unmatched_applicants,154.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,131.0,132.0,132.0,138.0,136.0,142.0,140.0,145.0,145.0,150.0,146.0,152.0,152.0
unmatched_applicants,159.0,131.0,130.0,130.0,130.0,130.0,130.0,132.0,132.0,133.0,135.0,134.0,134.0,139.0,142.0,145.0,147.0,146.0,148.0,149.0,156.0
unmatched_applicants,155.0,130.0,131.0,130.0,131.0,130.0,133.0,130.0,130.0,131.0,136.0,138.0,138.0,138.0,141.0,145.0,143.0,148.0,149.0,150.0,153.0
unmatched_applicants,157.0,131.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,136.0,137.0,138.0,139.0,140.0,144.0,142.0,144.0,150.0,152.0,154.0
unfilled_spots,24.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,6.0,11.0,11.0,12.0,14.0,15.0,18.0,20.0,25.0
unfilled_spots,24.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,4.0,11.0,11.0,11.0,14.0,17.0,17.0,16.0,21.0,23.0
unfilled_spots,24.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,7.0,9.0,10.0,12.0,13.0,14.0,18.0,20.0,24.0
unfilled_spots,27.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,7.0,5.0,10.0,10.0,13.0,17.0,18.0,18.0,18.0,21.0
unfilled_spots,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,7.0,6.0,13.0,11.0,13.0,15.0,17.0,18.0,18.0,24.0
unfilled_spots,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,9.0,11.0,12.0,13.0,16.0,18.0,18.0,22.0,22.0
unfilled_spots,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,6.0,12.0,10.0,15.0,15.0,20.0,16.0,22.0,22.0
unfilled_spots,29.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,4.0,4.0,9.0,12.0,15.0,17.0,16.0,18.0,19.0,26.0
unfilled_spots,25.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0,8.0,8.0,8.0,11.0,15.0,13.0,18.0,19.0,20.0,23.0
unfilled_spots,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,9.0,10.0,14.0,12.0,14.0,20.0,22.0,24.0
reviews_per_program,84.33333333333333,83.38461538461539,83.41025641025641,69.25641025641026,42.47435897435897,28.076923076923077,24.73076923076923,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,66.33333333333333,41.93589743589744,23.935897435897434,22.756410256410255,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,83.48717948717949,70.14102564102564,46.794871794871796,26.807692307692307,25.32051282051282,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,83.43589743589743,72.28205128205128,41.87179487179487,22.871794871794872,22.897435897435898,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,83.42307692307692,67.88461538461539,42.46153846153846,28.0,25.512820512820515,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,83.42307692307692,73.46153846153847,39.12820512820513,23.192307692307693,22.78205128205128,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,69.64102564102564,44.17948717948718,24.384615384615383,24.67948717948718,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,74.5,43.15384615384615,25.153846153846153,23.653846153846153,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,84.33333333333333,69.92307692307692,38.57692307692308,26.423076923076923,23.064102564102566,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
reviews_per_program,84.33333333333333,84.33333333333333,82.37179487179488,70.07692307692308,45.8974358974359,27.153846153846153,22.96153846153846,25.666666666666668,29.333333333333332,33.0,36.666666666666664,40.333333333333336,44.0,47.666666666666664,51.333333333333336,55.0,58.666666666666664,62.333333333333336,66.0,69.66666666666667,73.33333333333333
pct_interview_given_signal,0.0,1.0,0.9965034965034965,0.9801864801864801,0.8653846153846154,0.7468531468531469,0.6317016317016317,0.5454545454545454,0.4772727272727273,0.42424242424242425,0.38181818181818183,0.34710743801652894,0.3181818181818182,0.2937062937062937,0.2727272727272727,0.2545454545454545,0.23863636363636365,0.22459893048128343,0.21212121212121213,0.20095693779904306,0.19090909090909092
pct_interview_given_signal,0.0,1.0,1.0,0.9743589743589743,0.8837412587412588,0.7503496503496504,0.6346153846153846,0.5454545454545454,0.4772727272727273,0.42424242424242425,0.38181818181818183,0.34710743801652894,0.3181818181818182,0.2937062937062937,0.2727272727272727,0.2545454545454545,0.23863636363636365,0.22459893048128343,0.21212121212121213,0.20095693779904306,0.19090909090909092
pct_interview_given_signal,0.0,1.0,1.0,0.9766899766899767,0.8758741258741258,0.7489510489510489,0.6322843822843823,0.5454545454545454,0.4772727272727273,0.42424242424242425,0.38181818181818183,0.34710743801652894,0.3181818181818182,0.2937062937062937,0.2727272727272727,0.2545454545454545,0.23863636363636365,0.22459893048128343,0.21212121212121213,0.20095693779904306,0.19090909090909092
pct_interview_given_signal,0.0,1.0,1.0,0.9766899766899767,0.8758741258741258,0.7587412587412588,0.634032634032634,0.5454545454545454,0.4772727272727273,0.42424242424242425,0.38181818181818183,0.34710743801652894,0.3181818181818182,0.2937062937062937,0.2727272727272727,0.2545454545454545,0.23863636363636365,0.22459893048128343,0.21212121212121213,0.20095693779904306,0.19090909090909092
pct_interview_given_signal,0.0,1.0,1.0,0.9731934731934732,0.875,0.7503496503496504,0.62995337995338,0.5454545454545454,0.4772727272727273,0.42424242424242425,0.38181818181818183,0.34710743801652894,0.3181818181818182,0.2937062937062937,0.2727272727272727,0.2545454545454545,0.23863636363636365,0.22459893048128343,0.21212121212121213,0.20095693779904306,0.19090909090909092
pct_interview_given_signal,0.0,1.0,0.9982517482517482,0.9766899766899767,0.8933566433566433,0.7510489510489511,0.6351981351981352,0.5454545454545454,0.4772727272727273,0.42424242424242425,0.38181818181818183,0.34710743801652894,0.3181818181818182,0.2937062937062937,0.2727272727272727,0.2545454545454545,0.23863636363636365,0.22459893048128343,0.21212121212121213,0.20095693779904306,0.19090909090909092
pct_interview_given_signal,0.0,1.0,1.0,0.9696969696969697,0.8811188811188811,0.7545454545454545,0.6346153846153846,0.5454545454545454,0.4772727272727273,0.42424242424242425,0.38181818181818183,0.34710743801652894,0.3181818181818182,0.2937062937062937,0.2727272727272727,0.2545454545454545,0.23863636363636365,0.22459893048128343,0.21212121212121213,0.20095693779904306,0.19090909090909092
