Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
unmatched_applicants,893.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,874.0,866.0,879.0
unmatched_applicants,899.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,870.0,867.0,890.0
unmatched_applicants,901.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,864.0,874.0,889.0
unmatched_applicants,930.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,868.0,866.0,871.0,892.0
unmatched_applicants,898.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,869.0,872.0,885.0
unmatched_applicants,908.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,871.0,873.0,891.0
unmatched_applicants,895.0,863.0,863.0,865.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,875.0,874.0,881.0
unmatched_applicants,910.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,870.0,867.0,871.0,877.0
unmatched_applicants,895.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,887.0,865.0,886.0
unmatched_applicants,891.0,863.0,863.0,864.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,863.0,868.0,874.0,863.0,882.0
unfilled_spots,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,16.0
unfilled_spots,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,27.0
unfilled_spots,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,26.0
unfilled_spots,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,29.0
unfilled_spots,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,22.0
unfilled_spots,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,28.0
unfilled_spots,32.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,18.0
unfilled_spots,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,14.0
unfilled_spots,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,23.0
unfilled_spots,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,19.0
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.128,342.18,300.072,253.512,231.18,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.04,341.368,308.768,251.064,233.168,240.396,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,341.58,302.6,255.424,232.856,240.368,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.06,346.476,303.204,256.724,230.468,240.372,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,341.492,302.256,252.716,232.184,240.784,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,349.504,334.716,304.58,251.128,233.624,240.34,256.268,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,340.66,300.072,255.332,233.636,241.204,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.04,343.432,306.748,252.816,232.456,240.836,256.232,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.148,339.828,305.164,251.068,232.616,239.88,255.872,271.864,287.856,303.848,319.84,335.832
reviews_per_program,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,351.824,340.336,305.18,256.44,233.316,240.804,255.872,271.864,287.856,303.848,319.84,335.832
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997544226658784,0.9840753710188428,0.9492823334744295,0.8946080182948617,0.8364182091045522,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999749874937469,0.9981581699940879,0.9874520593630148,0.9504752376188094,0.893482455513471,0.8363515090878773,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976579198690254,0.9835334333833583,0.9489552468541963,0.8937861788036876,0.8364015341003835,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998749374687343,0.998772113329392,0.9858679339669835,0.948859044907069,0.8946794825984421,0.8363848590962147,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9984537723407159,0.9861389027847257,0.9494362565898333,0.8935896519688415,0.8361013840253461,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997748874437219,0.9965664650507071,0.9830123395030849,0.9485127178974102,0.8940005717144286,0.8364015341003835,0.7841108054027014,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976351812269771,0.9852634650658663,0.949340054642706,0.8938576431072679,0.835901283975321,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999249624812406,0.9984082950566192,0.9841170585292647,0.9490322084118983,0.8937325805760022,0.8362181090545273,0.7840326413206603,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999799899949975,0.9972031470280595,0.9832416208104052,0.9491091699696002,0.8941792324733795,0.8364182091045522,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9973395788803493,0.9849716524929131,0.948743602570516,0.8933395269063102,0.8362848090712023,0.7841420710355178,0.7380160668569579,0.6970151742537936,0.6603301650825413,0.6273136568284142,0.5974415779318231
pct_interview_given_nosignal,0.5702851425712856,0.5498225303127754,0.5273136568284142,0.502435428240436,0.47479295203157135,0.4438984197981344,0.40914207103551775,0.3697515424378856,0.32473379546916314,0.27279024127448337,0.21218942804735702,0.14302605848378735,0.0737368684342171,0.02284475571118893,0.0027201100550275138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5702851425712856,0.5498225303127754,0.5273136568284142,0.502435428240436,0.47479295203157135,0.4438984197981344,0.40914207103551775,0.3697515424378856,0.32473379546916314,0.27279024127448337,0.21221027180256796,0.14241211514848334,0.0696848424212106,0.021121671947084652,0.004689844922461231,0.0001429286071607232,0.0,0.0,0.0,0.0,0.0,0.0
pct_interview_given_nosignal,0.5702851425712856,0.5498225303127754,0.5273136568284142,0.502435428240436,0.47479295203157135,0.4438984197981344,0.40914207103551775,0.3697515424378856,0.32473379546916314,0.27279024127448337,0.21218942804735702,0.14291236527354587,0.07438719359679839,0.023317214162636875,0.004158329164582291,3.57321517901808e-05,0.0,0.0,0.0,0.0,0.0,0.0
