Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
unmatched_applicants,83.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,71.0,73.0,73.0,71.0,71.0,72.0,72.0,76.0,74.0,78.0,76.0,77.0,80.0,81.0,77.0,81.0
unmatched_applicants,82.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,71.0,73.0,73.0,74.0,75.0,76.0,78.0,78.0,78.0,77.0,83.0,82.0,80.0
unmatched_applicants,82.0,70.0,70.0,71.0,70.0,70.0,70.0,70.0,71.0,71.0,72.0,73.0,71.0,72.0,74.0,75.0,73.0,72.0,78.0,77.0,81.0,78.0,79.0,79.0
unmatched_applicants,80.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,70.0,75.0,72.0,73.0,76.0,74.0,73.0,76.0,79.0,77.0,78.0,80.0,81.0
unmatched_applicants,80.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,71.0,71.0,73.0,74.0,74.0,71.0,73.0,74.0,74.0,75.0,78.0,80.0,79.0,80.0,79.0
unmatched_applicants,81.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,71.0,72.0,72.0,72.0,75.0,74.0,75.0,77.0,77.0,77.0,76.0,80.0,80.0,81.0
unmatched_applicants,79.0,70.0,72.0,71.0,70.0,70.0,70.0,70.0,71.0,70.0,71.0,70.0,73.0,72.0,73.0,75.0,75.0,74.0,75.0,78.0,77.0,79.0,81.0,82.0
unmatched_applicants,79.0,71.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,72.0,74.0,73.0,73.0,74.0,76.0,77.0,80.0,80.0,81.0,78.0,81.0
unmatched_applicants,81.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,72.0,72.0,72.0,75.0,75.0,75.0,76.0,75.0,77.0,79.0,80.0,77.0,77.0
unmatched_applicants,85.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,72.0,71.0,74.0,76.0,74.0,74.0,74.0,75.0,75.0,77.0,81.0,80.0,83.0
unfilled_spots,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,6.0,4.0,8.0,6.0,7.0,10.0,11.0,7.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,5.0,6.0,8.0,8.0,8.0,7.0,13.0,12.0,10.0
unfilled_spots,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,5.0,3.0,2.0,8.0,7.0,11.0,8.0,9.0,9.0
unfilled_spots,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,3.0,6.0,4.0,3.0,6.0,9.0,7.0,8.0,10.0,11.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,8.0,10.0,9.0,10.0,9.0
unfilled_spots,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,5.0,4.0,5.0,7.0,7.0,7.0,6.0,10.0,10.0,11.0
unfilled_spots,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,8.0,7.0,9.0,11.0,12.0
unfilled_spots,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,6.0,7.0,10.0,10.0,11.0,8.0,11.0
unfilled_spots,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,5.0,7.0,9.0,10.0,7.0,7.0
unfilled_spots,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,6.0,4.0,4.0,4.0,5.0,5.0,7.0,11.0,10.0,13.0
reviews_per_program,53.61038961038961,53.61038961038961,53.61038961038961,51.81818181818182,40.37662337662338,33.4025974025974,28.83116883116883,24.896103896103895,26.92207792207792,27.194805194805195,25.376623376623378,25.376623376623378,27.714285714285715,29.4025974025974,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338
reviews_per_program,53.61038961038961,53.61038961038961,53.61038961038961,49.90909090909091,41.42857142857143,37.48051948051948,29.77922077922078,26.025974025974026,25.337662337662337,26.376623376623378,24.948051948051948,26.441558441558442,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338
reviews_per_program,53.61038961038961,53.61038961038961,53.61038961038961,51.0,40.311688311688314,34.38961038961039,30.103896103896105,27.68831168831169,28.116883116883116,24.98701298701299,23.584415584415584,25.350649350649352,26.805194805194805,29.4025974025974,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338
reviews_per_program,53.61038961038961,53.61038961038961,53.61038961038961,50.298701298701296,40.883116883116884,32.09090909090909,27.2987012987013,27.2987012987013,25.68831168831169,24.83116883116883,25.142857142857142,25.90909090909091,26.805194805194805,29.454545454545453,31.714285714285715,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338
reviews_per_program,53.61038961038961,53.61038961038961,52.48051948051948,48.493506493506494,42.5974025974026,36.55844155844156,27.116883116883116,25.77922077922078,25.74025974025974,25.74025974025974,25.233766233766232,25.506493506493506,27.532467532467532,29.83116883116883,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338
reviews_per_program,53.61038961038961,53.61038961038961,53.09090909090909,50.714285714285715,41.493506493506494,32.25974025974026,29.116883116883116,28.805194805194805,25.2987012987013,24.415584415584416,26.285714285714285,25.545454545454547,26.805194805194805,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338
reviews_per_program,53.61038961038961,53.61038961038961,53.61038961038961,49.66233766233766,41.74025974025974,34.701298701298704,29.83116883116883,28.818181818181817,27.22077922077922,24.7012987012987,25.233766233766232,25.38961038961039,27.324675324675326,29.038961038961038,31.272727272727273,33.506493506493506,35.74025974025974,37.97402597402598,40.20779220779221,42.44155844155844,44.675324675324674,46.90909090909091,49.142857142857146,51.37662337662338
